doc,summarizer,Q5,Q1,Q2,Q3,Q4
cnn-test-5139ccfabee55ddb83e7937f5802c0a67aee8975,BART,0.5316416621208191,0.9014223217964172,0.5822122693061829,0.8373463749885559,0.8678113222122192
dm-test-051db270afc32571a08c15124330efe89d80fea8,BART,0.35390782356262207,0.8928163051605225,0.9476061463356018,0.29649150371551514,0.6139583587646484
dm-test-b1f6faac3f406edca1e0cad8cce1319c83e62605,BART,0.7086868286132812,0.946176290512085,0.9279833436012268,0.7811600565910339,0.6799899935722351
dm-test-c6667409fcdea2c89ba9f0d3a72c50e3967b4b1b,BART,0.392483651638031,0.8616864085197449,0.9404701590538025,0.6497624516487122,0.44064342975616455
cnn-test-bcdb32ae644040a721da880fff9c1d502048cd8b,BART,0.35944339632987976,0.7206422090530396,0.8241263628005981,0.46388494968414307,0.6261022686958313
dm-test-46609841ffd23e9c22d1507edf7b176ecc4d834f,BART,0.33398348093032837,0.8946920037269592,1.124313473701477,0.4649798572063446,0.38564130663871765
dm-test-2a48112ddee712f2364f128076cb2db555a043b1,BART,0.45458343625068665,1.042587161064148,0.9653620719909668,0.6780181527137756,0.5813484191894531
dm-test-fadabe346fe95d33eee71299e6596754768f5246,BART,0.1634725034236908,0.4668976962566376,0.8279575109481812,0.2851795256137848,0.408019483089447
dm-test-f468efac7b3c54f8c42c2c81dff108c52ebe0d7d,BART,0.5324804186820984,0.9606599807739258,0.8035815358161926,0.8695838451385498,0.6138050556182861
cnn-test-88c2481234e763c9bbc68d0ab1be1d2375c1349a,BART,0.5891796350479126,1.0501443147659302,0.732435405254364,0.8891551494598389,0.6432465314865112
dm-test-6372eff07fd3d6f578f90d6115e01747edccc095,BART,0.5594595670700073,1.0938009023666382,0.9113990068435669,0.5976976156234741,0.8160399794578552
dm-test-e7d8b6617691ea00d4ddc5fe2b7cbd105ba9a57e,BART,0.7374717593193054,0.754791259765625,0.7713216543197632,0.5748816132545471,0.5507341623306274
cnn-test-404f859482d47c127868964a9a39d1a7645dd2e9,BART,0.2306865006685257,0.7988256812095642,0.8363698720932007,0.31379392743110657,0.424211323261261
dm-test-d83b82a9cd504218e604616be3f3c3928e3428b8,BART,0.5482733845710754,0.92430579662323,0.8612091541290283,0.568355143070221,0.6269245147705078
dm-test-0cd10ad50ceef529d96a255ed12ac9cd001ba9db,BART,0.39854034781455994,0.8452681303024292,0.985223650932312,0.3623996376991272,0.5277533531188965
dm-test-632cfdb03aacd90a34a470f6a70b47eee62ec5f0,BART,0.2084309458732605,0.6662552356719971,0.8663678169250488,0.5438916087150574,0.5287792086601257
dm-test-c50d33e9749e7bb484d9b69c4f5fca35a3a50cb5,BART,0.4729583263397217,0.761028528213501,0.9485339522361755,0.6387280821800232,0.5568838119506836
dm-test-2377095dda83df778e34304b7a09813808105d3b,BART,0.2850511074066162,0.6232937574386597,1.0443519353866577,0.20088031888008118,0.29797619581222534
dm-test-e880fda4c25289f8325574246f0f8ed4ff5eb26b,BART,0.45732367038726807,0.9496426582336426,1.017095685005188,0.6149311661720276,0.5155520439147949
dm-test-8764fb95bfad8ee849274873a92fb8d6b400eee2,neusum,0.5480945110321045,0.9284035563468933,0.7134715914726257,0.7212561964988708,0.5578901767730713
dm-test-f26d8400ae49b90d109c165d0f44b8f6ca253c08,neusum,0.6486909985542297,0.9199686050415039,0.8140162229537964,0.8930277228355408,0.567071259021759
dm-test-207df192edc1836250b69d1bc5b9e6a38206eb78,neusum,0.2190898358821869,0.8474307656288147,0.9374126195907593,0.5561394095420837,0.46303948760032654
dm-test-0f0789390d67698283cc87b2e046b5c5cd77edb7,neusum,0.5223673582077026,0.9660874605178833,1.1443486213684082,0.7038405537605286,0.4649531841278076
cnn-test-fbbafa743a8c2ecd2cedf65c6c61956b2db8ec5c,neusum,0.4540506601333618,0.5943869948387146,0.8633203506469727,0.4422421157360077,0.42206066846847534
dm-test-f37fd6e9b6cc18a7132568e307ef3b130931e809,neusum,0.30810481309890747,0.8856985569000244,1.1305216550827026,0.47995686531066895,0.2702481746673584
dm-test-14c813567696f4e63a39993c09d4edb454036179,neusum,0.35865744948387146,0.8297631740570068,0.7824994325637817,0.48721033334732056,0.6397892832756042
dm-test-e470f0a87d7513bf880412524332047020422c3f,neusum,0.6728527545928955,0.890726625919342,0.7902454733848572,0.8743601441383362,0.7141265869140625
dm-test-2c37d44d03ce2e91310339d884d33ee5aabf9abc,neusum,0.4560980498790741,0.8689517378807068,1.0856746435165405,0.6532394886016846,0.6458204984664917
dm-test-e428e25bbf8e06643154ce31b7c6fab64c81e857,neusum,0.42131415009498596,0.8242596983909607,0.98257976770401,0.5831314325332642,0.5029389262199402
dm-test-0783c68a744df6afa009d16e72709f2b4d90dea1,neusum,0.5608828067779541,0.8645923733711243,0.8432830572128296,0.7195010185241699,0.6568390130996704
dm-test-eeef09d26cf30c2124c0399b08eedc6321fe5d20,neusum,0.43096330761909485,0.9305003881454468,0.9941366910934448,0.546711802482605,0.6093841791152954
cnn-test-b1c3fc03a2b74cf4c79844c1fe2fdce70a8a436e,neusum,0.4803066551685333,0.5240748524665833,0.9455854892730713,0.5889629125595093,0.6675131916999817
dm-test-9afda3cde191a883d8c166ceb5765eb53205d8f4,neusum,0.6435193419456482,0.9229655861854553,0.7975974082946777,0.7526954412460327,0.5038109421730042
dm-test-4fb64a2298e18626db776fccf834be87388827e0,neusum,0.6960422992706299,0.8841782212257385,0.8840175271034241,0.9947230815887451,0.6988763213157654
dm-test-03e271b4305517e02c9ead82d57327d32b99102e,neusum,0.49225330352783203,0.8742799162864685,0.8581569790840149,0.9902681112289429,0.482115775346756
dm-test-bd4684a0f5af5dd6ac88d2fb50f902bd7f10217b,neusum,0.3918619453907013,0.7249700427055359,0.6426592469215393,0.558376133441925,0.49870651960372925
dm-test-9d0fcbd873927674d12aafce4ae7754fd591d4e2,neusum,0.3485560715198517,0.7576937079429626,0.5878463387489319,0.6302542090415955,0.4586019217967987
dm-test-9b1af0f993d78353ebd56a1b180e882e751527b3,neusum,0.5956746935844421,0.7932112216949463,0.9772352576255798,0.7479364275932312,0.5281702280044556
cnn-test-d75b043ebefc3098aea84d92bb8bec0f509b1563,neusum,0.4466157555580139,0.618660032749176,0.8923674821853638,0.7667461037635803,0.7330177426338196
cnn-test-e2bccd4dec93c9bb7b327827dae004c2d494ec31,neusum,0.4729951024055481,0.34986135363578796,0.7353932857513428,0.854497492313385,0.35266339778900146
dm-test-54b857a66cbd8473d6732e5da52d48612e636a37,neusum,0.798241138458252,0.6211434602737427,0.8992090225219727,0.900750994682312,0.7363737225532532
dm-test-2c6695b438980783754f7db28129ec2fbb3e6e21,neusum,0.7382336854934692,0.8024943470954895,0.7708039283752441,0.7718775272369385,0.6888168454170227
dm-test-2cf8c2d1d2ceb1980249f77e703f9039e63799d0,neusum,0.537968635559082,0.9389247894287109,0.5354080200195312,0.8081216216087341,0.7231383919715881
dm-test-b5bc2ae78441e4ac08fb01823d5fc0f1627c3166,neusum,0.49923330545425415,0.7663937211036682,0.9918344616889954,0.7963592410087585,0.4886617660522461
dm-test-130ff8f2dfb6ab67861d5924b0ff5acd63c7d8ce,neusum,0.4896390438079834,0.7985697388648987,0.799014687538147,0.6484893560409546,0.4493272602558136
dm-test-4001b252a072ac149c70840b22299cc6cfab3bae,neusum,0.7215443253517151,0.8630092740058899,0.7598137259483337,0.9003006815910339,0.5853386521339417
dm-test-cf4ba8f94f2dd5604eb8f8a4e655c10cf0996365,neusum,0.17906470596790314,0.7729549407958984,0.808700442314148,0.557291567325592,0.5282366275787354
dm-test-8e6c8aec6808f66ed0342e128a4e146f3ecd627d,neusum,0.6223901510238647,0.7494103312492371,0.2899444103240967,0.9055111408233643,0.6352992057800293
dm-test-b5925c1a02fa9a8f6b1d5ad764c19a732deac0df,neusum,0.6407263278961182,0.970425546169281,0.8863443732261658,0.7621437311172485,0.6532139182090759
dm-test-3785743303ddb8b594be7c449a37458b99e83812,neusum,0.5635470151901245,0.9355987906455994,0.46645307540893555,0.6767169833183289,0.7224370837211609
dm-test-6721edf88c95f480a4db2c63649dbb03736aeadf,neusum,0.5483450293540955,0.7713286280632019,0.49595892429351807,0.7194015979766846,0.5208854079246521
dm-test-7cba80e83b222801fed8d6f96e8c0aa381c54b28,neusum,0.40371742844581604,0.766227126121521,0.5199705362319946,0.6839807629585266,0.632419228553772
dm-test-97bbda7ec22a736cd174b51513c72a6372d13d35,neusum,0.6673776507377625,0.864831268787384,0.8611975312232971,0.7577940225601196,0.5643346905708313
dm-test-3ba3bde4a1440134bb38ec22ba50db59986b544c,neusum,0.46626800298690796,0.7574025392532349,0.9748168587684631,0.701981246471405,0.46452566981315613
dm-test-4e0de0ec6d5b9df174f54d03158de8f30aac861f,neusum,0.4247664213180542,0.8955166339874268,0.862798273563385,0.7681771516799927,0.5624658465385437
dm-test-8bc8f134bc3ceaeec0df8f29e96e13d319717ab8,neusum,0.64063960313797,0.893581748008728,0.7907799482345581,0.7651106119155884,0.6460835337638855
dm-test-6f027d030f9ca86446dc893f1d10ced4c9a3561f,neusum,0.7981341481208801,0.8923296928405762,0.6002981662750244,0.9177037477493286,0.5352771878242493
dm-test-e43eef75de38d246db9d80216ca9f5487215a78b,neusum,0.5315014719963074,0.9198262691497803,0.8464567065238953,0.7499212026596069,0.5247949361801147
dm-test-81bd721b16cad47dfd8d24baca5b30b006291db2,neusum,0.5780289769172668,0.8181737661361694,0.993715763092041,0.5725818872451782,0.5428044199943542
cnn-test-a02e362c5b8f049848ce718b37b96117485461cf,neusum,0.5169646739959717,0.6106647849082947,0.9709953665733337,0.8248345255851746,0.5061679482460022
dm-test-dea0ed2e587495e516ac85056e21a2076a9a993c,neusum,0.3959101736545563,0.24729368090629578,0.4043923020362854,0.7260065078735352,0.6884527802467346
dm-test-5be0a9584b051175d9f4842a143b76385335d96a,neusum,0.22737504541873932,0.7314768433570862,0.9009535312652588,0.7040815353393555,0.3379870057106018
dm-test-d89de9c2a76f2665560becfe5d761a4fc62b9926,neusum,0.2637804448604584,0.5395066738128662,1.0678236484527588,0.5090621709823608,0.3752565383911133
dm-test-8b59fa7715418c4bcc0d50e3caeb239129de453e,neusum,0.3447328805923462,0.7255364656448364,0.824885904788971,0.8805243372917175,0.46403050422668457
dm-test-1747dcd6a007ee97954b6b10cde549bf82f6a4eb,neusum,0.4723414182662964,0.8904746770858765,0.7759213447570801,0.5262724757194519,0.5570312738418579
cnn-test-e49792c337d3f4c13e22f710efa44cf6a4e59aba,neusum,0.3088482618331909,0.6186878681182861,1.0819625854492188,0.5220116376876831,0.2661345601081848
dm-test-d296270ab4a4cf20f2d9c1aae7514687806f2b35,neusum,0.4995017349720001,0.9486275911331177,0.8865202069282532,0.47326260805130005,0.6983187794685364
cnn-test-b8b6e729fff27c4eef87887e61d3448de9c063f6,neusum,0.2866326570510864,0.5830977559089661,0.9184127449989319,0.32530099153518677,0.3502654433250427
dm-test-9beaaf73e4517d5bf1bc284f386485d571da96cf,neusum,0.3859058618545532,0.7943713068962097,0.8509750366210938,0.47138094902038574,0.5644738078117371
dm-test-4a593dc4c7e0b4d09bfdc66bb315c47b54eb15df,neusum,0.48610103130340576,0.901868999004364,0.7310523390769958,0.8425102233886719,0.6505089402198792
dm-test-18243373494a1722ddcd162ec67b63dd749633ab,neusum,0.4181419312953949,0.9647616147994995,0.9692116379737854,0.6708692312240601,0.7190531492233276
dm-test-998cb27197db1fd299aff3322ac041ba4bf1148f,neusum,0.42842984199523926,0.6581664681434631,0.941638171672821,0.5172786712646484,0.4571003019809723
dm-test-2feca9acf532e33f1ab7442c442c8e19787d8d7b,neusum,0.4070914387702942,0.8241994380950928,1.0681666135787964,0.5239033102989197,0.5845568776130676
dm-test-8b51a10370a1219137e231192e65b9cd52238ea6,neusum,0.4060378670692444,0.4966569244861603,0.5114117860794067,0.7952961921691895,0.4026636779308319
dm-test-31114653cd606fd3f4b1035f98dedd71f8282cd2,neusum,0.2704199552536011,0.49620187282562256,0.2667922377586365,0.5517644882202148,0.5857142210006714
dm-test-0cdd7cdb5d99c36f25f1f4fa0e962d558f7ff07b,neusum,0.5949345231056213,0.9586440324783325,1.0375703573226929,0.6161608099937439,0.5714777112007141
dm-test-f5fead94ee884800e84a212cc0edc78b11c4ba9f,neusum,0.7234072685241699,0.8975144624710083,0.9604251384735107,0.6756489276885986,0.6130925416946411
dm-test-36352fd1c61fd0c593ee7b84cbe213aa9b444439,neusum,0.5307482481002808,0.7598130702972412,0.36117881536483765,0.8038409352302551,0.6101285219192505
dm-test-a3b6201aca77b5bdaa5df02d6acee2be66233237,neusum,0.46408069133758545,0.9078274369239807,0.8066676259040833,0.7992837429046631,0.6312986612319946
cnn-test-c05bda9b387ec8ae43803170b6f59b4b82505db9,neusum,0.7906810641288757,0.7598764896392822,0.8056263327598572,0.6815993189811707,0.855246901512146
dm-test-6c1341bedf92a304318545fbf1aad88651de7909,neusum,0.48159608244895935,0.7705803513526917,0.7671101689338684,0.83985435962677,0.5856056809425354
dm-test-1749a22e2b6facaa057213cb9b33261b319bbd2b,neusum,0.6164718866348267,0.8237165808677673,0.7561718225479126,0.8246947526931763,0.6251961588859558
dm-test-b255397ee863bd8faf9def57c0f76769153d905e,neusum,0.4784941077232361,0.95689457654953,0.37863168120384216,0.959124743938446,0.7982127666473389
dm-test-e06ff0eb7c4fa4416fda84a9a239b15480c5a9d9,neusum,0.10599087923765182,0.5002177357673645,0.237899512052536,0.30279073119163513,0.43058985471725464
dm-test-d680ebcdcd59fd5ee9b602a06bcd5230c212835b,neusum,0.48143133521080017,0.8907309770584106,0.7385566234588623,0.5182690024375916,0.5662029981613159
dm-test-155754e1f2bc83f6836af78703edd4d00f19f381,neusum,0.5647069811820984,0.7813036441802979,0.6385467648506165,0.7893744111061096,0.6716161370277405
dm-test-23e8c1d71474d239aa9ae37b9a05031b0054b8ce,neusum,0.49640312790870667,0.8518311977386475,0.9922991991043091,0.7179383635520935,0.5503838062286377
cnn-test-4761dc6d8bdf56b9ada97104113dd1bcf4aed3f1,neusum,0.557718813419342,0.4761902689933777,0.7799085974693298,0.8756937980651855,0.658683180809021
dm-test-8847383b72167c3f3dd2161b5b091b580c8f4da7,neusum,0.587196409702301,0.9101714491844177,1.0237640142440796,0.7649316787719727,0.4998636543750763
dm-test-801763443e6c73e3857039f2223798b2b58bef19,neusum,0.5198784470558167,0.6715194582939148,0.710112988948822,0.7430721521377563,0.6006398797035217
dm-test-c16c9fa34ccae7e2b9e29c3988ccb74974c4b3c0,neusum,0.680377721786499,0.9843745827674866,0.6887085437774658,0.743215024471283,0.5920180678367615
dm-test-096e418a953af86df0d1560bec95bc7bfee2e34b,neusum,0.2146100252866745,0.485559344291687,0.438887357711792,0.8398650288581848,0.6593049168586731
dm-test-02c955067d00f38b6978b805d5a8701a787f78ac,neusum,0.5077133774757385,0.7761081457138062,0.7962036728858948,0.738149881362915,0.6833496689796448
dm-test-2cfc33d01364162579f46b2764914a03a29453ce,neusum,0.5573517084121704,0.956448495388031,0.884416937828064,0.7745948433876038,0.6985008120536804
dm-test-808a439a5d83fc47baaea934c8779a7ebc62470d,neusum,0.5205668807029724,0.8381813764572144,0.9656929969787598,0.7873237729072571,0.5273305773735046
dm-test-9b5a04b9879fe716a2dcd66dd331f99534603c16,neusum,0.673681914806366,0.8814426064491272,0.5913613438606262,0.8349133133888245,0.6016474962234497
dm-test-d3c9ce137ba24a69253508b3416630465c050ae4,neusum,0.639843225479126,0.444173663854599,0.8916260600090027,0.9000539183616638,0.5574676990509033
dm-test-26e4e19d945cedcb489f28808c730658139c9415,neusum,0.3533300459384918,0.7295882701873779,0.8969508409500122,0.6497828364372253,0.46372365951538086
dm-test-4f3b35b540ba05f0f82d71a694ec23dde4dc3e01,neusum,0.4775649607181549,0.8494229912757874,1.0155727863311768,0.5593493580818176,0.7393555045127869
dm-test-2abe0f81f5b22c8a406165717e3bd7fce6fe47c6,neusum,0.6160895824432373,0.7991807460784912,0.9154999256134033,0.6397212743759155,0.5486183762550354
cnn-test-5139ccfabee55ddb83e7937f5802c0a67aee8975,neusum,0.4205230474472046,0.6833261251449585,0.8842965364456177,0.6348332166671753,0.5179857015609741
dm-test-051db270afc32571a08c15124330efe89d80fea8,neusum,0.38742685317993164,0.8445656895637512,0.18405306339263916,0.7264895439147949,0.6679248809814453
dm-test-b1f6faac3f406edca1e0cad8cce1319c83e62605,neusum,0.7602100372314453,0.8500192165374756,0.9095283150672913,0.7728332281112671,0.6361919045448303
dm-test-c6667409fcdea2c89ba9f0d3a72c50e3967b4b1b,neusum,0.547946572303772,0.8812215328216553,0.9383161067962646,0.7395732998847961,0.49984028935432434
cnn-test-bcdb32ae644040a721da880fff9c1d502048cd8b,neusum,0.3179458975791931,0.5387203097343445,0.7546049952507019,0.5449117422103882,0.56314617395401
dm-test-46609841ffd23e9c22d1507edf7b176ecc4d834f,neusum,0.4118455648422241,0.830329179763794,0.9912829995155334,0.6048234105110168,0.5710523128509521
dm-test-2a48112ddee712f2364f128076cb2db555a043b1,neusum,0.5290544629096985,1.0627233982086182,0.7972986698150635,0.7224493026733398,0.6899791359901428
dm-test-fadabe346fe95d33eee71299e6596754768f5246,neusum,0.35208767652511597,0.7656900882720947,0.6337152719497681,0.44221609830856323,0.684267520904541
dm-test-f468efac7b3c54f8c42c2c81dff108c52ebe0d7d,neusum,0.25198349356651306,0.8770211935043335,0.24979235231876373,0.9561049342155457,0.6465139389038086
cnn-test-88c2481234e763c9bbc68d0ab1be1d2375c1349a,neusum,0.36360329389572144,0.5091228485107422,0.7356612682342529,0.7106907963752747,0.5885708928108215
dm-test-6372eff07fd3d6f578f90d6115e01747edccc095,neusum,0.6303536295890808,0.8200572729110718,0.8137404918670654,0.853117823600769,0.7375057339668274
dm-test-e7d8b6617691ea00d4ddc5fe2b7cbd105ba9a57e,neusum,0.6335606575012207,0.6825668215751648,0.7304415106773376,0.7766138315200806,0.6469298601150513
cnn-test-404f859482d47c127868964a9a39d1a7645dd2e9,neusum,0.1562037318944931,0.033370859920978546,0.6759745478630066,0.38608410954475403,0.182765394449234
dm-test-d83b82a9cd504218e604616be3f3c3928e3428b8,neusum,0.553661048412323,0.9597762227058411,0.8863502144813538,0.6013193130493164,0.6434081792831421
dm-test-0cd10ad50ceef529d96a255ed12ac9cd001ba9db,neusum,0.4148007929325104,0.6772595643997192,0.1912495642900467,0.4769864082336426,0.6568617224693298
dm-test-632cfdb03aacd90a34a470f6a70b47eee62ec5f0,neusum,0.34257811307907104,0.8255439400672913,1.0375423431396484,0.5987341403961182,0.4785575866699219
dm-test-c50d33e9749e7bb484d9b69c4f5fca35a3a50cb5,neusum,0.42962026596069336,0.6477792263031006,0.9622511863708496,0.4891633987426758,0.4473789930343628
dm-test-2377095dda83df778e34304b7a09813808105d3b,neusum,0.31697121262550354,0.5579856634140015,1.0084011554718018,0.3322732746601105,0.3139229714870453
dm-test-e880fda4c25289f8325574246f0f8ed4ff5eb26b,neusum,0.5277775526046753,0.9562300443649292,0.9892130494117737,0.7577999830245972,0.557655394077301
dm-test-8764fb95bfad8ee849274873a92fb8d6b400eee2,Multi-task (Ent + QG),0.45405900478363037,0.8640534281730652,0.7328540086746216,0.6301432251930237,0.4039198160171509
dm-test-f26d8400ae49b90d109c165d0f44b8f6ca253c08,Multi-task (Ent + QG),0.5686823129653931,0.8419267535209656,0.8499877452850342,0.7198178172111511,0.5027071237564087
dm-test-207df192edc1836250b69d1bc5b9e6a38206eb78,Multi-task (Ent + QG),0.6041772961616516,0.767445981502533,0.9112364649772644,0.927843451499939,0.5055005550384521
dm-test-0f0789390d67698283cc87b2e046b5c5cd77edb7,Multi-task (Ent + QG),0.4376450181007385,1.0203161239624023,1.0363084077835083,0.5879598259925842,0.4061751961708069
cnn-test-fbbafa743a8c2ecd2cedf65c6c61956b2db8ec5c,Multi-task (Ent + QG),0.4604297876358032,0.9734684824943542,0.908631443977356,0.5573939681053162,0.5234176516532898
dm-test-f37fd6e9b6cc18a7132568e307ef3b130931e809,Multi-task (Ent + QG),0.252545028924942,0.8582500219345093,1.1108044385910034,0.4044162631034851,0.27843382954597473
dm-test-14c813567696f4e63a39993c09d4edb454036179,Multi-task (Ent + QG),0.5186700224876404,0.932563304901123,0.7821041941642761,0.7955137491226196,0.6974754929542542
dm-test-e470f0a87d7513bf880412524332047020422c3f,Multi-task (Ent + QG),0.5098020434379578,0.7322601675987244,0.9654938578605652,0.6748263239860535,0.5525794625282288
dm-test-2c37d44d03ce2e91310339d884d33ee5aabf9abc,Multi-task (Ent + QG),0.4560980498790741,0.8689517378807068,1.0856746435165405,0.6532394886016846,0.6458204984664917
dm-test-e428e25bbf8e06643154ce31b7c6fab64c81e857,Multi-task (Ent + QG),0.338723748922348,0.8279268145561218,1.0338166952133179,0.41814059019088745,0.4139777421951294
dm-test-0783c68a744df6afa009d16e72709f2b4d90dea1,Multi-task (Ent + QG),0.5997908115386963,0.9362431764602661,0.9674691557884216,0.7463210821151733,0.7342937588691711
dm-test-eeef09d26cf30c2124c0399b08eedc6321fe5d20,Multi-task (Ent + QG),0.19332686066627502,0.6738724708557129,0.6274809837341309,0.8063015937805176,0.6323416829109192
cnn-test-b1c3fc03a2b74cf4c79844c1fe2fdce70a8a436e,Multi-task (Ent + QG),0.7250484824180603,0.9671220779418945,0.9107529520988464,0.7092776298522949,0.6881035566329956
dm-test-9afda3cde191a883d8c166ceb5765eb53205d8f4,Multi-task (Ent + QG),0.4804072976112366,0.8312864899635315,0.8342126607894897,0.7117424607276917,0.5091080069541931
dm-test-4fb64a2298e18626db776fccf834be87388827e0,Multi-task (Ent + QG),0.5290047526359558,0.9274795055389404,0.8931946754455566,0.9249255657196045,0.6534832119941711
dm-test-03e271b4305517e02c9ead82d57327d32b99102e,Multi-task (Ent + QG),0.3625999987125397,0.8095582723617554,1.0366032123565674,0.8164711594581604,0.6038433313369751
dm-test-bd4684a0f5af5dd6ac88d2fb50f902bd7f10217b,Multi-task (Ent + QG),0.4848441481590271,0.8441838622093201,0.9509745836257935,0.7538009285926819,0.5437712073326111
dm-test-9d0fcbd873927674d12aafce4ae7754fd591d4e2,Multi-task (Ent + QG),0.25250858068466187,0.1987120658159256,0.7142207026481628,0.47775769233703613,0.45770931243896484
dm-test-9b1af0f993d78353ebd56a1b180e882e751527b3,Multi-task (Ent + QG),0.5748450756072998,0.7225977778434753,0.8847900629043579,0.5686972737312317,0.5169490575790405
cnn-test-d75b043ebefc3098aea84d92bb8bec0f509b1563,Multi-task (Ent + QG),0.5494692921638489,0.896079421043396,0.9558852314949036,0.5561625361442566,0.6844092607498169
cnn-test-e2bccd4dec93c9bb7b327827dae004c2d494ec31,Multi-task (Ent + QG),0.251663476228714,0.5960900187492371,0.8691180944442749,0.22239498794078827,0.3276692032814026
dm-test-54b857a66cbd8473d6732e5da52d48612e636a37,Multi-task (Ent + QG),0.773563802242279,0.6647536754608154,1.014320969581604,0.7045320868492126,0.6766766309738159
dm-test-2c6695b438980783754f7db28129ec2fbb3e6e21,Multi-task (Ent + QG),0.5074416995048523,0.7302223443984985,0.8074749112129211,0.6136229038238525,0.6149942278862
dm-test-2cf8c2d1d2ceb1980249f77e703f9039e63799d0,Multi-task (Ent + QG),0.6271639466285706,0.9508873224258423,0.9121152758598328,0.7560070157051086,0.6980181336402893
dm-test-b5bc2ae78441e4ac08fb01823d5fc0f1627c3166,Multi-task (Ent + QG),0.4450695514678955,0.8117527961730957,0.9569729566574097,0.6246765851974487,0.5087811350822449
dm-test-130ff8f2dfb6ab67861d5924b0ff5acd63c7d8ce,Multi-task (Ent + QG),0.5391454696655273,0.9564229249954224,0.9976419806480408,0.7592483162879944,0.4165216088294983
dm-test-4001b252a072ac149c70840b22299cc6cfab3bae,Multi-task (Ent + QG),0.12014289200305939,0.4520851969718933,0.6579733490943909,0.4113539755344391,0.4119429588317871
dm-test-cf4ba8f94f2dd5604eb8f8a4e655c10cf0996365,Multi-task (Ent + QG),0.25423508882522583,0.6662203669548035,0.8581791520118713,0.5427524447441101,0.5498740673065186
dm-test-8e6c8aec6808f66ed0342e128a4e146f3ecd627d,Multi-task (Ent + QG),0.6495172381401062,0.7857639789581299,0.7178718447685242,0.8168888688087463,0.5974079370498657
dm-test-b5925c1a02fa9a8f6b1d5ad764c19a732deac0df,Multi-task (Ent + QG),0.5489549040794373,0.8448050022125244,1.0784943103790283,0.8146191835403442,0.6127141714096069
dm-test-3785743303ddb8b594be7c449a37458b99e83812,Multi-task (Ent + QG),0.40514102578163147,0.7544657588005066,0.948243260383606,0.6928623914718628,0.4271323084831238
dm-test-6721edf88c95f480a4db2c63649dbb03736aeadf,Multi-task (Ent + QG),0.31962651014328003,0.6302151083946228,0.9493062496185303,0.26626598834991455,0.453652948141098
dm-test-7cba80e83b222801fed8d6f96e8c0aa381c54b28,Multi-task (Ent + QG),0.4152695834636688,0.8322774171829224,0.8941175937652588,0.6105459928512573,0.5010977387428284
dm-test-97bbda7ec22a736cd174b51513c72a6372d13d35,Multi-task (Ent + QG),0.4875536859035492,0.9904342889785767,0.7833171486854553,0.6065965890884399,0.6595474481582642
dm-test-3ba3bde4a1440134bb38ec22ba50db59986b544c,Multi-task (Ent + QG),0.2424941211938858,0.46847572922706604,0.8850142359733582,0.38366174697875977,0.3898456394672394
dm-test-4e0de0ec6d5b9df174f54d03158de8f30aac861f,Multi-task (Ent + QG),0.5428107976913452,0.8713588118553162,0.7241578698158264,0.7351729273796082,0.5904837250709534
dm-test-8bc8f134bc3ceaeec0df8f29e96e13d319717ab8,Multi-task (Ent + QG),0.4800138771533966,0.8692971467971802,0.7466641664505005,0.6588500738143921,0.5794538259506226
dm-test-6f027d030f9ca86446dc893f1d10ced4c9a3561f,Multi-task (Ent + QG),0.5957579612731934,0.7957991361618042,0.786291241645813,0.5277796387672424,0.4361157715320587
dm-test-e43eef75de38d246db9d80216ca9f5487215a78b,Multi-task (Ent + QG),0.4063485264778137,0.9218193888664246,0.8052531480789185,0.6166438460350037,0.5268638730049133
dm-test-81bd721b16cad47dfd8d24baca5b30b006291db2,Multi-task (Ent + QG),0.4547123908996582,0.6749182939529419,1.102687954902649,0.40162229537963867,0.48048675060272217
cnn-test-a02e362c5b8f049848ce718b37b96117485461cf,Multi-task (Ent + QG),0.4613029658794403,0.9616784453392029,1.0679335594177246,0.6803349852561951,0.6278872489929199
dm-test-dea0ed2e587495e516ac85056e21a2076a9a993c,Multi-task (Ent + QG),0.7461859583854675,0.8448615074157715,0.8074467778205872,1.1503230333328247,0.8451906442642212
dm-test-5be0a9584b051175d9f4842a143b76385335d96a,Multi-task (Ent + QG),0.5782246589660645,0.7975682020187378,0.9483576416969299,0.819554328918457,0.6646806597709656
dm-test-d89de9c2a76f2665560becfe5d761a4fc62b9926,Multi-task (Ent + QG),0.20281314849853516,0.5014292001724243,0.9410519003868103,0.5934855937957764,0.21219415962696075
dm-test-8b59fa7715418c4bcc0d50e3caeb239129de453e,Multi-task (Ent + QG),0.34502577781677246,0.7496927380561829,0.9617365002632141,0.7433129549026489,0.5146349668502808
dm-test-1747dcd6a007ee97954b6b10cde549bf82f6a4eb,Multi-task (Ent + QG),0.5024051070213318,0.9484713077545166,0.9155042767524719,0.49221500754356384,0.5445904731750488
cnn-test-e49792c337d3f4c13e22f710efa44cf6a4e59aba,Multi-task (Ent + QG),0.12204594165086746,0.31869029998779297,1.022167682647705,0.4557315409183502,0.35562610626220703
dm-test-d296270ab4a4cf20f2d9c1aae7514687806f2b35,Multi-task (Ent + QG),0.3950967490673065,0.877894401550293,0.9122438430786133,0.407416433095932,0.7016896605491638
