doc,summarizer,score
dm-test-4fb64a2298e18626db776fccf834be87388827e0,BART,-12.801703
dm-test-03e271b4305517e02c9ead82d57327d32b99102e,BART,-12.084269
dm-test-bd4684a0f5af5dd6ac88d2fb50f902bd7f10217b,BART,-11.251283
dm-test-9d0fcbd873927674d12aafce4ae7754fd591d4e2,BART,-13.058015
dm-test-9b1af0f993d78353ebd56a1b180e882e751527b3,BART,-13.965215
cnn-test-d75b043ebefc3098aea84d92bb8bec0f509b1563,BART,-12.125504
cnn-test-e2bccd4dec93c9bb7b327827dae004c2d494ec31,BART,-11.714251
dm-test-54b857a66cbd8473d6732e5da52d48612e636a37,BART,-11.248962
dm-test-2c6695b438980783754f7db28129ec2fbb3e6e21,BART,-12.954555
dm-test-2cf8c2d1d2ceb1980249f77e703f9039e63799d0,BART,-12.042448
dm-test-b5bc2ae78441e4ac08fb01823d5fc0f1627c3166,BART,-12.914225
dm-test-130ff8f2dfb6ab67861d5924b0ff5acd63c7d8ce,BART,-12.611135
dm-test-4001b252a072ac149c70840b22299cc6cfab3bae,BART,-12.565693
dm-test-cf4ba8f94f2dd5604eb8f8a4e655c10cf0996365,BART,-11.154203
dm-test-8e6c8aec6808f66ed0342e128a4e146f3ecd627d,BART,-9.574364
dm-test-b5925c1a02fa9a8f6b1d5ad764c19a732deac0df,BART,-13.438293
dm-test-3785743303ddb8b594be7c449a37458b99e83812,BART,-11.654811
dm-test-6721edf88c95f480a4db2c63649dbb03736aeadf,BART,-14.2365675
dm-test-7cba80e83b222801fed8d6f96e8c0aa381c54b28,BART,-12.811859
dm-test-97bbda7ec22a736cd174b51513c72a6372d13d35,BART,-12.508443
dm-test-3ba3bde4a1440134bb38ec22ba50db59986b544c,BART,-13.5841055
dm-test-4e0de0ec6d5b9df174f54d03158de8f30aac861f,BART,-13.088358
dm-test-8bc8f134bc3ceaeec0df8f29e96e13d319717ab8,BART,-13.608996
dm-test-6f027d030f9ca86446dc893f1d10ced4c9a3561f,BART,-12.728405
dm-test-e43eef75de38d246db9d80216ca9f5487215a78b,BART,-11.454648
dm-test-81bd721b16cad47dfd8d24baca5b30b006291db2,BART,-10.855531
cnn-test-a02e362c5b8f049848ce718b37b96117485461cf,BART,-11.411154
dm-test-dea0ed2e587495e516ac85056e21a2076a9a993c,BART,-13.637468
dm-test-5be0a9584b051175d9f4842a143b76385335d96a,BART,-11.609059
dm-test-d89de9c2a76f2665560becfe5d761a4fc62b9926,BART,-12.022683
dm-test-8b59fa7715418c4bcc0d50e3caeb239129de453e,BART,-11.164854
dm-test-1747dcd6a007ee97954b6b10cde549bf82f6a4eb,BART,-12.595261
cnn-test-e49792c337d3f4c13e22f710efa44cf6a4e59aba,BART,-14.293682
dm-test-d296270ab4a4cf20f2d9c1aae7514687806f2b35,BART,-12.461993
cnn-test-b8b6e729fff27c4eef87887e61d3448de9c063f6,BART,-12.250452
dm-test-9beaaf73e4517d5bf1bc284f386485d571da96cf,BART,-12.534479
dm-test-4a593dc4c7e0b4d09bfdc66bb315c47b54eb15df,BART,-12.110193
dm-test-18243373494a1722ddcd162ec67b63dd749633ab,BART,-13.422314
dm-test-998cb27197db1fd299aff3322ac041ba4bf1148f,BART,-12.604986
dm-test-2feca9acf532e33f1ab7442c442c8e19787d8d7b,BART,-10.326676
dm-test-8b51a10370a1219137e231192e65b9cd52238ea6,BART,-15.071342
dm-test-31114653cd606fd3f4b1035f98dedd71f8282cd2,BART,-11.87605
dm-test-0cdd7cdb5d99c36f25f1f4fa0e962d558f7ff07b,BART,-12.101828
dm-test-f5fead94ee884800e84a212cc0edc78b11c4ba9f,BART,-11.106901
dm-test-36352fd1c61fd0c593ee7b84cbe213aa9b444439,BART,-12.192024
dm-test-a3b6201aca77b5bdaa5df02d6acee2be66233237,BART,-13.424939
cnn-test-c05bda9b387ec8ae43803170b6f59b4b82505db9,BART,-12.2220545
dm-test-6c1341bedf92a304318545fbf1aad88651de7909,BART,-12.760304
dm-test-1749a22e2b6facaa057213cb9b33261b319bbd2b,BART,-12.464777
dm-test-b255397ee863bd8faf9def57c0f76769153d905e,BART,-14.110542
dm-test-e06ff0eb7c4fa4416fda84a9a239b15480c5a9d9,BART,-11.972036
dm-test-d680ebcdcd59fd5ee9b602a06bcd5230c212835b,BART,-13.212476
dm-test-155754e1f2bc83f6836af78703edd4d00f19f381,BART,-10.973138
dm-test-23e8c1d71474d239aa9ae37b9a05031b0054b8ce,BART,-13.978715
cnn-test-4761dc6d8bdf56b9ada97104113dd1bcf4aed3f1,BART,-12.577906
dm-test-8847383b72167c3f3dd2161b5b091b580c8f4da7,BART,-13.541996
dm-test-801763443e6c73e3857039f2223798b2b58bef19,BART,-10.894059
dm-test-c16c9fa34ccae7e2b9e29c3988ccb74974c4b3c0,BART,-12.61387
dm-test-096e418a953af86df0d1560bec95bc7bfee2e34b,BART,-11.862109
dm-test-02c955067d00f38b6978b805d5a8701a787f78ac,BART,-13.225749
dm-test-2cfc33d01364162579f46b2764914a03a29453ce,BART,-13.442654
dm-test-808a439a5d83fc47baaea934c8779a7ebc62470d,BART,-12.463912
dm-test-9b5a04b9879fe716a2dcd66dd331f99534603c16,BART,-11.391038
dm-test-d3c9ce137ba24a69253508b3416630465c050ae4,BART,-10.508866
dm-test-26e4e19d945cedcb489f28808c730658139c9415,BART,-12.998971
dm-test-4f3b35b540ba05f0f82d71a694ec23dde4dc3e01,BART,-14.18931
dm-test-2abe0f81f5b22c8a406165717e3bd7fce6fe47c6,BART,-9.312249
cnn-test-5139ccfabee55ddb83e7937f5802c0a67aee8975,BART,-10.953707
dm-test-051db270afc32571a08c15124330efe89d80fea8,BART,-12.173938
dm-test-b1f6faac3f406edca1e0cad8cce1319c83e62605,BART,-14.071295
dm-test-c6667409fcdea2c89ba9f0d3a72c50e3967b4b1b,BART,-12.764509
cnn-test-bcdb32ae644040a721da880fff9c1d502048cd8b,BART,-13.15198
dm-test-46609841ffd23e9c22d1507edf7b176ecc4d834f,BART,-12.304249
dm-test-2a48112ddee712f2364f128076cb2db555a043b1,BART,-12.912098
dm-test-fadabe346fe95d33eee71299e6596754768f5246,BART,-11.312378
dm-test-f468efac7b3c54f8c42c2c81dff108c52ebe0d7d,BART,-13.208539
cnn-test-88c2481234e763c9bbc68d0ab1be1d2375c1349a,BART,-12.844936
dm-test-6372eff07fd3d6f578f90d6115e01747edccc095,BART,-11.311867
dm-test-e7d8b6617691ea00d4ddc5fe2b7cbd105ba9a57e,BART,-11.766079
cnn-test-404f859482d47c127868964a9a39d1a7645dd2e9,BART,-14.195994
dm-test-d83b82a9cd504218e604616be3f3c3928e3428b8,BART,-12.231609
dm-test-0cd10ad50ceef529d96a255ed12ac9cd001ba9db,BART,-12.206835
dm-test-632cfdb03aacd90a34a470f6a70b47eee62ec5f0,BART,-11.729224
dm-test-c50d33e9749e7bb484d9b69c4f5fca35a3a50cb5,BART,-13.072453
dm-test-2377095dda83df778e34304b7a09813808105d3b,BART,-13.741722
dm-test-e880fda4c25289f8325574246f0f8ed4ff5eb26b,BART,-11.756166
dm-test-8764fb95bfad8ee849274873a92fb8d6b400eee2,neusum,-10.086208
dm-test-f26d8400ae49b90d109c165d0f44b8f6ca253c08,neusum,-11.394373
dm-test-207df192edc1836250b69d1bc5b9e6a38206eb78,neusum,-15.016389
dm-test-0f0789390d67698283cc87b2e046b5c5cd77edb7,neusum,-12.698037
cnn-test-fbbafa743a8c2ecd2cedf65c6c61956b2db8ec5c,neusum,-12.035179
dm-test-f37fd6e9b6cc18a7132568e307ef3b130931e809,neusum,-12.534454
dm-test-14c813567696f4e63a39993c09d4edb454036179,neusum,-12.214752
dm-test-e470f0a87d7513bf880412524332047020422c3f,neusum,-13.524021
dm-test-2c37d44d03ce2e91310339d884d33ee5aabf9abc,neusum,-13.744016
dm-test-e428e25bbf8e06643154ce31b7c6fab64c81e857,neusum,-11.987396
dm-test-0783c68a744df6afa009d16e72709f2b4d90dea1,neusum,-10.820356
dm-test-eeef09d26cf30c2124c0399b08eedc6321fe5d20,neusum,-11.632141
cnn-test-b1c3fc03a2b74cf4c79844c1fe2fdce70a8a436e,neusum,-11.874956
dm-test-9afda3cde191a883d8c166ceb5765eb53205d8f4,neusum,-11.58075
dm-test-4fb64a2298e18626db776fccf834be87388827e0,neusum,-10.76651
dm-test-03e271b4305517e02c9ead82d57327d32b99102e,neusum,-13.17016
dm-test-bd4684a0f5af5dd6ac88d2fb50f902bd7f10217b,neusum,-10.359647
dm-test-9d0fcbd873927674d12aafce4ae7754fd591d4e2,neusum,-12.0858345
dm-test-9b1af0f993d78353ebd56a1b180e882e751527b3,neusum,-12.635805
cnn-test-d75b043ebefc3098aea84d92bb8bec0f509b1563,neusum,-14.017281
cnn-test-e2bccd4dec93c9bb7b327827dae004c2d494ec31,neusum,-12.528641
dm-test-54b857a66cbd8473d6732e5da52d48612e636a37,neusum,-12.659026
dm-test-2c6695b438980783754f7db28129ec2fbb3e6e21,neusum,-11.322695
dm-test-2cf8c2d1d2ceb1980249f77e703f9039e63799d0,neusum,-9.142381
dm-test-b5bc2ae78441e4ac08fb01823d5fc0f1627c3166,neusum,-14.652145
dm-test-130ff8f2dfb6ab67861d5924b0ff5acd63c7d8ce,neusum,-13.178724
dm-test-4001b252a072ac149c70840b22299cc6cfab3bae,neusum,-10.6484585
dm-test-cf4ba8f94f2dd5604eb8f8a4e655c10cf0996365,neusum,-12.013569
dm-test-8e6c8aec6808f66ed0342e128a4e146f3ecd627d,neusum,-11.210768
dm-test-b5925c1a02fa9a8f6b1d5ad764c19a732deac0df,neusum,-14.419746
dm-test-3785743303ddb8b594be7c449a37458b99e83812,neusum,-10.2120905
dm-test-6721edf88c95f480a4db2c63649dbb03736aeadf,neusum,-10.823964
dm-test-7cba80e83b222801fed8d6f96e8c0aa381c54b28,neusum,-12.639828
dm-test-97bbda7ec22a736cd174b51513c72a6372d13d35,neusum,-13.38908
dm-test-3ba3bde4a1440134bb38ec22ba50db59986b544c,neusum,-12.694623
dm-test-4e0de0ec6d5b9df174f54d03158de8f30aac861f,neusum,-14.651537
dm-test-8bc8f134bc3ceaeec0df8f29e96e13d319717ab8,neusum,-10.98846
dm-test-6f027d030f9ca86446dc893f1d10ced4c9a3561f,neusum,-11.0246105
dm-test-e43eef75de38d246db9d80216ca9f5487215a78b,neusum,-12.613787
dm-test-81bd721b16cad47dfd8d24baca5b30b006291db2,neusum,-13.198708
cnn-test-a02e362c5b8f049848ce718b37b96117485461cf,neusum,-13.46745
dm-test-dea0ed2e587495e516ac85056e21a2076a9a993c,neusum,-9.7555065
dm-test-5be0a9584b051175d9f4842a143b76385335d96a,neusum,-15.4553585
dm-test-d89de9c2a76f2665560becfe5d761a4fc62b9926,neusum,-12.662879
dm-test-8b59fa7715418c4bcc0d50e3caeb239129de453e,neusum,-10.766258
dm-test-1747dcd6a007ee97954b6b10cde549bf82f6a4eb,neusum,-12.478059
cnn-test-e49792c337d3f4c13e22f710efa44cf6a4e59aba,neusum,-13.501424
dm-test-d296270ab4a4cf20f2d9c1aae7514687806f2b35,neusum,-13.199521
cnn-test-b8b6e729fff27c4eef87887e61d3448de9c063f6,neusum,-12.723748
dm-test-9beaaf73e4517d5bf1bc284f386485d571da96cf,neusum,-12.513208
dm-test-4a593dc4c7e0b4d09bfdc66bb315c47b54eb15df,neusum,-11.197725
dm-test-18243373494a1722ddcd162ec67b63dd749633ab,neusum,-13.858388
dm-test-998cb27197db1fd299aff3322ac041ba4bf1148f,neusum,-12.579381
dm-test-2feca9acf532e33f1ab7442c442c8e19787d8d7b,neusum,-12.729748
dm-test-8b51a10370a1219137e231192e65b9cd52238ea6,neusum,-12.848379
dm-test-31114653cd606fd3f4b1035f98dedd71f8282cd2,neusum,-10.109781
dm-test-0cdd7cdb5d99c36f25f1f4fa0e962d558f7ff07b,neusum,-12.970866
dm-test-f5fead94ee884800e84a212cc0edc78b11c4ba9f,neusum,-12.716288
dm-test-36352fd1c61fd0c593ee7b84cbe213aa9b444439,neusum,-9.704315
dm-test-a3b6201aca77b5bdaa5df02d6acee2be66233237,neusum,-13.730654
cnn-test-c05bda9b387ec8ae43803170b6f59b4b82505db9,neusum,-11.276884
dm-test-6c1341bedf92a304318545fbf1aad88651de7909,neusum,-11.769524
dm-test-1749a22e2b6facaa057213cb9b33261b319bbd2b,neusum,-12.70402
dm-test-b255397ee863bd8faf9def57c0f76769153d905e,neusum,-10.407088
dm-test-e06ff0eb7c4fa4416fda84a9a239b15480c5a9d9,neusum,-11.474249
dm-test-d680ebcdcd59fd5ee9b602a06bcd5230c212835b,neusum,-13.426995
dm-test-155754e1f2bc83f6836af78703edd4d00f19f381,neusum,-10.060045
dm-test-23e8c1d71474d239aa9ae37b9a05031b0054b8ce,neusum,-15.459627
cnn-test-4761dc6d8bdf56b9ada97104113dd1bcf4aed3f1,neusum,-14.120852
dm-test-8847383b72167c3f3dd2161b5b091b580c8f4da7,neusum,-12.42925
dm-test-801763443e6c73e3857039f2223798b2b58bef19,neusum,-12.926603
dm-test-c16c9fa34ccae7e2b9e29c3988ccb74974c4b3c0,neusum,-11.845782
dm-test-096e418a953af86df0d1560bec95bc7bfee2e34b,neusum,-12.556098
dm-test-02c955067d00f38b6978b805d5a8701a787f78ac,neusum,-11.645488
dm-test-2cfc33d01364162579f46b2764914a03a29453ce,neusum,-13.398233
dm-test-808a439a5d83fc47baaea934c8779a7ebc62470d,neusum,-13.17774
dm-test-9b5a04b9879fe716a2dcd66dd331f99534603c16,neusum,-12.926957
dm-test-d3c9ce137ba24a69253508b3416630465c050ae4,neusum,-12.019868
dm-test-26e4e19d945cedcb489f28808c730658139c9415,neusum,-12.80647
dm-test-4f3b35b540ba05f0f82d71a694ec23dde4dc3e01,neusum,-14.495289
dm-test-2abe0f81f5b22c8a406165717e3bd7fce6fe47c6,neusum,-12.257289
cnn-test-5139ccfabee55ddb83e7937f5802c0a67aee8975,neusum,-13.752092
dm-test-051db270afc32571a08c15124330efe89d80fea8,neusum,-7.7432466
dm-test-b1f6faac3f406edca1e0cad8cce1319c83e62605,neusum,-13.636513
dm-test-c6667409fcdea2c89ba9f0d3a72c50e3967b4b1b,neusum,-12.848537
cnn-test-bcdb32ae644040a721da880fff9c1d502048cd8b,neusum,-11.769379
dm-test-46609841ffd23e9c22d1507edf7b176ecc4d834f,neusum,-12.252114
dm-test-2a48112ddee712f2364f128076cb2db555a043b1,neusum,-11.2052145
dm-test-fadabe346fe95d33eee71299e6596754768f5246,neusum,-13.193175
dm-test-f468efac7b3c54f8c42c2c81dff108c52ebe0d7d,neusum,-11.601345
cnn-test-88c2481234e763c9bbc68d0ab1be1d2375c1349a,neusum,-11.476792
dm-test-6372eff07fd3d6f578f90d6115e01747edccc095,neusum,-12.326655
dm-test-e7d8b6617691ea00d4ddc5fe2b7cbd105ba9a57e,neusum,-11.88024
cnn-test-404f859482d47c127868964a9a39d1a7645dd2e9,neusum,-8.883851
dm-test-d83b82a9cd504218e604616be3f3c3928e3428b8,neusum,-13.202824
dm-test-0cd10ad50ceef529d96a255ed12ac9cd001ba9db,neusum,-11.891637
dm-test-632cfdb03aacd90a34a470f6a70b47eee62ec5f0,neusum,-12.513355
dm-test-c50d33e9749e7bb484d9b69c4f5fca35a3a50cb5,neusum,-12.5995655
dm-test-2377095dda83df778e34304b7a09813808105d3b,neusum,-13.139297
dm-test-e880fda4c25289f8325574246f0f8ed4ff5eb26b,neusum,-12.072436
dm-test-8764fb95bfad8ee849274873a92fb8d6b400eee2,Multi-task (Ent + QG),-9.904208
dm-test-f26d8400ae49b90d109c165d0f44b8f6ca253c08,Multi-task (Ent + QG),-12.450568
dm-test-207df192edc1836250b69d1bc5b9e6a38206eb78,Multi-task (Ent + QG),-9.497225
dm-test-0f0789390d67698283cc87b2e046b5c5cd77edb7,Multi-task (Ent + QG),-11.076272
cnn-test-fbbafa743a8c2ecd2cedf65c6c61956b2db8ec5c,Multi-task (Ent + QG),-9.787514
dm-test-f37fd6e9b6cc18a7132568e307ef3b130931e809,Multi-task (Ent + QG),-12.442434
dm-test-14c813567696f4e63a39993c09d4edb454036179,Multi-task (Ent + QG),-8.374261
dm-test-e470f0a87d7513bf880412524332047020422c3f,Multi-task (Ent + QG),-7.4247036
dm-test-2c37d44d03ce2e91310339d884d33ee5aabf9abc,Multi-task (Ent + QG),-13.744016
dm-test-e428e25bbf8e06643154ce31b7c6fab64c81e857,Multi-task (Ent + QG),-9.268289
dm-test-0783c68a744df6afa009d16e72709f2b4d90dea1,Multi-task (Ent + QG),-11.617573
dm-test-eeef09d26cf30c2124c0399b08eedc6321fe5d20,Multi-task (Ent + QG),-12.13319
cnn-test-b1c3fc03a2b74cf4c79844c1fe2fdce70a8a436e,Multi-task (Ent + QG),-11.4023285
dm-test-9afda3cde191a883d8c166ceb5765eb53205d8f4,Multi-task (Ent + QG),-11.7402935
dm-test-4fb64a2298e18626db776fccf834be87388827e0,Multi-task (Ent + QG),-11.000564
dm-test-03e271b4305517e02c9ead82d57327d32b99102e,Multi-task (Ent + QG),-12.543503
dm-test-bd4684a0f5af5dd6ac88d2fb50f902bd7f10217b,Multi-task (Ent + QG),-10.371188
dm-test-9d0fcbd873927674d12aafce4ae7754fd591d4e2,Multi-task (Ent + QG),-8.941101
dm-test-9b1af0f993d78353ebd56a1b180e882e751527b3,Multi-task (Ent + QG),-9.168762
cnn-test-d75b043ebefc3098aea84d92bb8bec0f509b1563,Multi-task (Ent + QG),-12.631892
cnn-test-e2bccd4dec93c9bb7b327827dae004c2d494ec31,Multi-task (Ent + QG),-11.819806
dm-test-54b857a66cbd8473d6732e5da52d48612e636a37,Multi-task (Ent + QG),-9.075525
dm-test-2c6695b438980783754f7db28129ec2fbb3e6e21,Multi-task (Ent + QG),-14.729036
dm-test-2cf8c2d1d2ceb1980249f77e703f9039e63799d0,Multi-task (Ent + QG),-11.559056
dm-test-b5bc2ae78441e4ac08fb01823d5fc0f1627c3166,Multi-task (Ent + QG),-12.946962
dm-test-130ff8f2dfb6ab67861d5924b0ff5acd63c7d8ce,Multi-task (Ent + QG),-10.91193
dm-test-4001b252a072ac149c70840b22299cc6cfab3bae,Multi-task (Ent + QG),-8.965839
dm-test-cf4ba8f94f2dd5604eb8f8a4e655c10cf0996365,Multi-task (Ent + QG),-10.735697
dm-test-8e6c8aec6808f66ed0342e128a4e146f3ecd627d,Multi-task (Ent + QG),-12.753397
dm-test-b5925c1a02fa9a8f6b1d5ad764c19a732deac0df,Multi-task (Ent + QG),-7.9750648
dm-test-3785743303ddb8b594be7c449a37458b99e83812,Multi-task (Ent + QG),-11.819715
dm-test-6721edf88c95f480a4db2c63649dbb03736aeadf,Multi-task (Ent + QG),-14.859033
dm-test-7cba80e83b222801fed8d6f96e8c0aa381c54b28,Multi-task (Ent + QG),-12.190112
dm-test-97bbda7ec22a736cd174b51513c72a6372d13d35,Multi-task (Ent + QG),-12.215287
dm-test-3ba3bde4a1440134bb38ec22ba50db59986b544c,Multi-task (Ent + QG),-11.083546
dm-test-4e0de0ec6d5b9df174f54d03158de8f30aac861f,Multi-task (Ent + QG),-12.732274
dm-test-8bc8f134bc3ceaeec0df8f29e96e13d319717ab8,Multi-task (Ent + QG),-11.608626
dm-test-6f027d030f9ca86446dc893f1d10ced4c9a3561f,Multi-task (Ent + QG),-9.149999
dm-test-e43eef75de38d246db9d80216ca9f5487215a78b,Multi-task (Ent + QG),-10.876335
dm-test-81bd721b16cad47dfd8d24baca5b30b006291db2,Multi-task (Ent + QG),-10.272772
cnn-test-a02e362c5b8f049848ce718b37b96117485461cf,Multi-task (Ent + QG),-10.111453
dm-test-dea0ed2e587495e516ac85056e21a2076a9a993c,Multi-task (Ent + QG),-13.286528
dm-test-5be0a9584b051175d9f4842a143b76385335d96a,Multi-task (Ent + QG),-10.249725
dm-test-d89de9c2a76f2665560becfe5d761a4fc62b9926,Multi-task (Ent + QG),-10.012313
dm-test-8b59fa7715418c4bcc0d50e3caeb239129de453e,Multi-task (Ent + QG),-10.709402
dm-test-1747dcd6a007ee97954b6b10cde549bf82f6a4eb,Multi-task (Ent + QG),-11.720232
cnn-test-e49792c337d3f4c13e22f710efa44cf6a4e59aba,Multi-task (Ent + QG),-11.905933
dm-test-d296270ab4a4cf20f2d9c1aae7514687806f2b35,Multi-task (Ent + QG),-11.616739
cnn-test-b8b6e729fff27c4eef87887e61d3448de9c063f6,Multi-task (Ent + QG),-12.282875
dm-test-9beaaf73e4517d5bf1bc284f386485d571da96cf,Multi-task (Ent + QG),-12.260913
dm-test-4a593dc4c7e0b4d09bfdc66bb315c47b54eb15df,Multi-task (Ent + QG),-10.18596
dm-test-18243373494a1722ddcd162ec67b63dd749633ab,Multi-task (Ent + QG),-9.81713
dm-test-998cb27197db1fd299aff3322ac041ba4bf1148f,Multi-task (Ent + QG),-11.892289
dm-test-2feca9acf532e33f1ab7442c442c8e19787d8d7b,Multi-task (Ent + QG),-7.8665357
dm-test-8b51a10370a1219137e231192e65b9cd52238ea6,Multi-task (Ent + QG),-9.301903
dm-test-31114653cd606fd3f4b1035f98dedd71f8282cd2,Multi-task (Ent + QG),-12.635492
dm-test-0cdd7cdb5d99c36f25f1f4fa0e962d558f7ff07b,Multi-task (Ent + QG),-12.713157
dm-test-f5fead94ee884800e84a212cc0edc78b11c4ba9f,Multi-task (Ent + QG),-11.552738
dm-test-36352fd1c61fd0c593ee7b84cbe213aa9b444439,Multi-task (Ent + QG),-10.804321
dm-test-a3b6201aca77b5bdaa5df02d6acee2be66233237,Multi-task (Ent + QG),-13.363703
cnn-test-c05bda9b387ec8ae43803170b6f59b4b82505db9,Multi-task (Ent + QG),-9.778932
dm-test-6c1341bedf92a304318545fbf1aad88651de7909,Multi-task (Ent + QG),-11.313112
dm-test-1749a22e2b6facaa057213cb9b33261b319bbd2b,Multi-task (Ent + QG),-11.481169
dm-test-b255397ee863bd8faf9def57c0f76769153d905e,Multi-task (Ent + QG),-12.482448
dm-test-e06ff0eb7c4fa4416fda84a9a239b15480c5a9d9,Multi-task (Ent + QG),-12.26254
dm-test-d680ebcdcd59fd5ee9b602a06bcd5230c212835b,Multi-task (Ent + QG),-13.345385
dm-test-155754e1f2bc83f6836af78703edd4d00f19f381,Multi-task (Ent + QG),-9.754021
dm-test-23e8c1d71474d239aa9ae37b9a05031b0054b8ce,Multi-task (Ent + QG),-11.625148
cnn-test-4761dc6d8bdf56b9ada97104113dd1bcf4aed3f1,Multi-task (Ent + QG),-12.107184
dm-test-8847383b72167c3f3dd2161b5b091b580c8f4da7,Multi-task (Ent + QG),-12.956852
dm-test-801763443e6c73e3857039f2223798b2b58bef19,Multi-task (Ent + QG),-10.727426
dm-test-c16c9fa34ccae7e2b9e29c3988ccb74974c4b3c0,Multi-task (Ent + QG),-11.792433
dm-test-096e418a953af86df0d1560bec95bc7bfee2e34b,Multi-task (Ent + QG),-12.973835
dm-test-02c955067d00f38b6978b805d5a8701a787f78ac,Multi-task (Ent + QG),-13.312031
dm-test-2cfc33d01364162579f46b2764914a03a29453ce,Multi-task (Ent + QG),-12.02947
dm-test-808a439a5d83fc47baaea934c8779a7ebc62470d,Multi-task (Ent + QG),-12.013549
dm-test-9b5a04b9879fe716a2dcd66dd331f99534603c16,Multi-task (Ent + QG),-10.832642
dm-test-d3c9ce137ba24a69253508b3416630465c050ae4,Multi-task (Ent + QG),-12.21445
dm-test-26e4e19d945cedcb489f28808c730658139c9415,Multi-task (Ent + QG),-12.909704
dm-test-4f3b35b540ba05f0f82d71a694ec23dde4dc3e01,Multi-task (Ent + QG),-13.245141
dm-test-2abe0f81f5b22c8a406165717e3bd7fce6fe47c6,Multi-task (Ent + QG),-11.430994
cnn-test-5139ccfabee55ddb83e7937f5802c0a67aee8975,Multi-task (Ent + QG),-12.65399
dm-test-051db270afc32571a08c15124330efe89d80fea8,Multi-task (Ent + QG),-13.936527
dm-test-b1f6faac3f406edca1e0cad8cce1319c83e62605,Multi-task (Ent + QG),-14.001709
dm-test-c6667409fcdea2c89ba9f0d3a72c50e3967b4b1b,Multi-task (Ent + QG),-13.2759285
cnn-test-bcdb32ae644040a721da880fff9c1d502048cd8b,Multi-task (Ent + QG),-9.243114
dm-test-46609841ffd23e9c22d1507edf7b176ecc4d834f,Multi-task (Ent + QG),-12.76798
dm-test-2a48112ddee712f2364f128076cb2db555a043b1,Multi-task (Ent + QG),-9.682839
dm-test-fadabe346fe95d33eee71299e6596754768f5246,Multi-task (Ent + QG),-12.79524
dm-test-f468efac7b3c54f8c42c2c81dff108c52ebe0d7d,Multi-task (Ent + QG),-8.926145
cnn-test-88c2481234e763c9bbc68d0ab1be1d2375c1349a,Multi-task (Ent + QG),-10.935632
dm-test-6372eff07fd3d6f578f90d6115e01747edccc095,Multi-task (Ent + QG),-11.829638
dm-test-e7d8b6617691ea00d4ddc5fe2b7cbd105ba9a57e,Multi-task (Ent + QG),-10.081071
cnn-test-404f859482d47c127868964a9a39d1a7645dd2e9,Multi-task (Ent + QG),-12.532556
dm-test-d83b82a9cd504218e604616be3f3c3928e3428b8,Multi-task (Ent + QG),-11.544871
dm-test-0cd10ad50ceef529d96a255ed12ac9cd001ba9db,Multi-task (Ent + QG),-9.10557
dm-test-632cfdb03aacd90a34a470f6a70b47eee62ec5f0,Multi-task (Ent + QG),-11.673916
dm-test-c50d33e9749e7bb484d9b69c4f5fca35a3a50cb5,Multi-task (Ent + QG),-11.737997
dm-test-2377095dda83df778e34304b7a09813808105d3b,Multi-task (Ent + QG),-12.857726
dm-test-e880fda4c25289f8325574246f0f8ed4ff5eb26b,Multi-task (Ent + QG),-9.669427
dm-test-8764fb95bfad8ee849274873a92fb8d6b400eee2,PG,-10.42272
dm-test-f26d8400ae49b90d109c165d0f44b8f6ca253c08,PG,-12.0660715
dm-test-207df192edc1836250b69d1bc5b9e6a38206eb78,PG,-9.009058
dm-test-0f0789390d67698283cc87b2e046b5c5cd77edb7,PG,-10.970565
cnn-test-fbbafa743a8c2ecd2cedf65c6c61956b2db8ec5c,PG,-12.3154125
dm-test-f37fd6e9b6cc18a7132568e307ef3b130931e809,PG,-12.551752
dm-test-14c813567696f4e63a39993c09d4edb454036179,PG,-13.198776
dm-test-e470f0a87d7513bf880412524332047020422c3f,PG,-10.699319
dm-test-2c37d44d03ce2e91310339d884d33ee5aabf9abc,PG,-12.502464
dm-test-e428e25bbf8e06643154ce31b7c6fab64c81e857,PG,-6.325271
dm-test-0783c68a744df6afa009d16e72709f2b4d90dea1,PG,-10.745543
dm-test-eeef09d26cf30c2124c0399b08eedc6321fe5d20,PG,-12.710371
cnn-test-b1c3fc03a2b74cf4c79844c1fe2fdce70a8a436e,PG,-10.037582
dm-test-9afda3cde191a883d8c166ceb5765eb53205d8f4,PG,-11.012268
dm-test-4fb64a2298e18626db776fccf834be87388827e0,PG,-10.867489
dm-test-03e271b4305517e02c9ead82d57327d32b99102e,PG,-9.034001
dm-test-bd4684a0f5af5dd6ac88d2fb50f902bd7f10217b,PG,-11.633381
dm-test-9d0fcbd873927674d12aafce4ae7754fd591d4e2,PG,-10.645355
dm-test-9b1af0f993d78353ebd56a1b180e882e751527b3,PG,-11.5526
cnn-test-d75b043ebefc3098aea84d92bb8bec0f509b1563,PG,-11.199886
cnn-test-e2bccd4dec93c9bb7b327827dae004c2d494ec31,PG,-9.688047
dm-test-54b857a66cbd8473d6732e5da52d48612e636a37,PG,-10.857245
dm-test-2c6695b438980783754f7db28129ec2fbb3e6e21,PG,-14.021862
dm-test-2cf8c2d1d2ceb1980249f77e703f9039e63799d0,PG,-13.146171
dm-test-b5bc2ae78441e4ac08fb01823d5fc0f1627c3166,PG,-13.190669
