doc,summarizer,Qgruen,Qgrammaticality,Qredundancy,Qfocus,Qlm,Qcola
dm-test-3785743303ddb8b594be7c449a37458b99e83812,neusum,0.3335363774806577,0.4335363774806577,-0.1,0.0,7.2450249385939545,-0.5584244504570961
dm-test-6721edf88c95f480a4db2c63649dbb03736aeadf,neusum,0.5799502551319992,0.6799502551319991,-0.1,0.0,4.0229439832923095,1.3058104515075684
dm-test-7cba80e83b222801fed8d6f96e8c0aa381c54b28,neusum,0.40243910417724116,0.6024391041772411,-0.1,-0.1,6.467619381437952,0.7801057497660319
dm-test-97bbda7ec22a736cd174b51513c72a6372d13d35,neusum,0.6946507302929495,0.6946507302929495,0.0,0.0,2.4509653598139773,1.263589898745219
dm-test-3ba3bde4a1440134bb38ec22ba50db59986b544c,neusum,0.5682434075920346,0.5682434075920346,0.0,0.0,4.619145828772134,0.44664360707004863
dm-test-4e0de0ec6d5b9df174f54d03158de8f30aac861f,neusum,0.6727790330935893,0.6727790330935893,0.0,0.0,4.513294386635432,1.2775313258171082
dm-test-8bc8f134bc3ceaeec0df8f29e96e13d319717ab8,neusum,0.46927408929866476,0.5692740892986647,-0.1,0.0,5.375272713983843,0.48615113894144696
dm-test-6f027d030f9ca86446dc893f1d10ced4c9a3561f,neusum,0.6488454230199643,0.6488454230199643,0.0,0.0,5.7618765704860095,1.1346812670429547
dm-test-e43eef75de38d246db9d80216ca9f5487215a78b,neusum,0.6464993303354141,0.6464993303354141,0.0,0.0,3.240109906095732,0.9741068184375763
dm-test-81bd721b16cad47dfd8d24baca5b30b006291db2,neusum,0.5679696438185485,0.5679696438185485,0.0,0.0,5.836980847637789,0.4897419847548008
cnn-test-a02e362c5b8f049848ce718b37b96117485461cf,neusum,0.7248418656266749,0.7248418656266749,0.0,0.0,9.702007539934284,1.7909144014120102
dm-test-dea0ed2e587495e516ac85056e21a2076a9a993c,neusum,0.637554600703826,0.637554600703826,0.0,0.0,4.244238523163067,0.980659286181132
dm-test-5be0a9584b051175d9f4842a143b76385335d96a,neusum,0.5114288440043729,0.5114288440043729,0.0,0.0,2.9257169452441154,-0.14014262954394022
dm-test-d89de9c2a76f2665560becfe5d761a4fc62b9926,neusum,0.4957673586187297,0.4957673586187297,0.0,0.0,19.476558283417344,-0.03392011299729347
dm-test-8b59fa7715418c4bcc0d50e3caeb239129de453e,neusum,0.4037407401414478,0.4037407401414478,0.0,0.0,3.7363287329146946,-0.9244809150695801
dm-test-1747dcd6a007ee97954b6b10cde549bf82f6a4eb,neusum,0.7330697406763486,0.7330697406763486,0.0,0.0,2.9693469455470516,1.637981613477071
cnn-test-e49792c337d3f4c13e22f710efa44cf6a4e59aba,neusum,0.8153651271859211,0.8153651271859211,0.0,0.0,31.699011572995982,2.5229208866755166
dm-test-d296270ab4a4cf20f2d9c1aae7514687806f2b35,neusum,0.7725268508059224,0.7725268508059224,0.0,0.0,4.162324291570772,2.055429697036743
cnn-test-b8b6e729fff27c4eef87887e61d3448de9c063f6,neusum,0.7524297572672367,0.7524297572672367,0.0,0.0,97.1805270816636,2.0194380581378937
dm-test-9beaaf73e4517d5bf1bc284f386485d571da96cf,neusum,0.6803364987018934,0.6803364987018934,0.0,0.0,4.741833392823132,1.3492969175179799
dm-test-4a593dc4c7e0b4d09bfdc66bb315c47b54eb15df,neusum,0.42647737053169654,0.42647737053169654,0.0,0.0,8.212229456060776,-0.6046526829401652
dm-test-18243373494a1722ddcd162ec67b63dd749633ab,neusum,0.5503690483340805,0.5503690483340805,0.0,0.0,4.108032623040125,0.27473348565399647
dm-test-998cb27197db1fd299aff3322ac041ba4bf1148f,neusum,0.44698387680790436,0.44698387680790436,0.0,0.0,15.247513994979576,-0.4246176878611247
dm-test-2feca9acf532e33f1ab7442c442c8e19787d8d7b,neusum,0.6458066166079077,0.6458066166079077,0.0,0.0,5.855699424359205,1.112940952181816
dm-test-8b51a10370a1219137e231192e65b9cd52238ea6,neusum,0.3531978619557187,0.45319786195571865,0.0,-0.1,5.052474174606028,-0.4543764392534892
dm-test-31114653cd606fd3f4b1035f98dedd71f8282cd2,neusum,0.09022992948852238,0.4902299294885224,-0.4,0.0,5.142798053062354,-0.15458910912275314
dm-test-0cdd7cdb5d99c36f25f1f4fa0e962d558f7ff07b,neusum,0.6710159807832108,0.6710159807832108,0.0,0.0,3.1148554997649924,1.157450556755066
dm-test-f5fead94ee884800e84a212cc0edc78b11c4ba9f,neusum,0.506639926084132,0.506639926084132,0.0,0.0,5.576538930201217,-0.008408188819885254
dm-test-36352fd1c61fd0c593ee7b84cbe213aa9b444439,neusum,0.4841253604811573,0.7841253604811573,-0.30000000000000004,0.0,6.532981536281621,2.2348628491163254
dm-test-a3b6201aca77b5bdaa5df02d6acee2be66233237,neusum,0.7474213835378682,0.7474213835378682,0.0,0.0,3.1060075280474755,1.7677596807479858
cnn-test-c05bda9b387ec8ae43803170b6f59b4b82505db9,neusum,0.666230921526457,0.666230921526457,0.0,0.0,2.9512439205030994,1.10121089220047
dm-test-6c1341bedf92a304318545fbf1aad88651de7909,neusum,0.5823338157101321,0.5823338157101321,0.0,0.0,5.161347630458341,0.5829475621382395
dm-test-1749a22e2b6facaa057213cb9b33261b319bbd2b,neusum,0.38203742898281623,0.38203742898281623,0.0,0.0,5.870834437070975,-0.9968091249465942
dm-test-b255397ee863bd8faf9def57c0f76769153d905e,neusum,0.49833770853722614,0.5983377085372261,-0.1,0.0,4.850677976553976,0.6982535372177759
dm-test-e06ff0eb7c4fa4416fda84a9a239b15480c5a9d9,neusum,0.0,0.3227707358883094,-0.4,0.0,6.348800138942916,-1.4596532980600994
dm-test-d680ebcdcd59fd5ee9b602a06bcd5230c212835b,neusum,0.6746289268577639,0.6746289268577639,0.0,0.0,4.836389173028956,1.3079491121073563
dm-test-155754e1f2bc83f6836af78703edd4d00f19f381,neusum,0.12407845596063735,0.6240784559606374,-0.4,-0.1,4.719121498787328,0.8981659412384033
dm-test-23e8c1d71474d239aa9ae37b9a05031b0054b8ce,neusum,0.540073674464938,0.540073674464938,0.0,0.0,4.437117154761314,0.2118236223856608
cnn-test-4761dc6d8bdf56b9ada97104113dd1bcf4aed3f1,neusum,0.7448496066962803,0.7448496066962803,0.0,0.0,10.884187798635713,1.9544664472341537
dm-test-8847383b72167c3f3dd2161b5b091b580c8f4da7,neusum,0.6937297132609206,0.6937297132609206,0.0,0.0,3.3515213326362656,1.362671951452891
dm-test-801763443e6c73e3857039f2223798b2b58bef19,neusum,0.6522779059066542,0.6522779059066542,0.0,0.0,4.369631157514896,1.1057247684026759
dm-test-c16c9fa34ccae7e2b9e29c3988ccb74974c4b3c0,neusum,0.6719769898942586,0.6719769898942586,0.0,0.0,3.027684652414329,1.1557531207799911
dm-test-096e418a953af86df0d1560bec95bc7bfee2e34b,neusum,0.5433021938269298,0.5433021938269298,0.0,0.0,5.95175592546277,0.29541491468747455
dm-test-02c955067d00f38b6978b805d5a8701a787f78ac,neusum,0.63782211366687,0.73782211366687,-0.1,0.0,5.570366367833776,1.8408591270446777
dm-test-2cfc33d01364162579f46b2764914a03a29453ce,neusum,0.5716479934590596,0.5716479934590596,0.0,0.0,4.2981030765485615,0.4565892567237218
dm-test-808a439a5d83fc47baaea934c8779a7ebc62470d,neusum,0.4485838839392573,0.4485838839392573,0.0,0.0,18.200414587790792,-0.41144057114919025
dm-test-9b5a04b9879fe716a2dcd66dd331f99534603c16,neusum,0.7254575510307221,0.7254575510307221,0.0,0.0,4.086687945152362,1.6740657836198807
dm-test-d3c9ce137ba24a69253508b3416630465c050ae4,neusum,0.4945229848700244,0.4945229848700244,0.0,0.0,6.076108140505371,-0.09174418449401855
dm-test-26e4e19d945cedcb489f28808c730658139c9415,neusum,0.40815740492502806,0.40815740492502806,0.0,0.0,4.731569126829933,-0.8286163806915283
dm-test-4f3b35b540ba05f0f82d71a694ec23dde4dc3e01,neusum,0.8383433485306624,0.8383433485306624,0.0,0.0,3.474528903323081,2.530745585759481
dm-test-2abe0f81f5b22c8a406165717e3bd7fce6fe47c6,neusum,0.6692637994288543,0.6692637994288543,0.0,0.0,3.8378085471594345,1.2073427041371663
cnn-test-5139ccfabee55ddb83e7937f5802c0a67aee8975,neusum,0.6806737979315691,0.6806737979315691,0.0,0.0,5.185052746419596,1.3705596327781677
dm-test-051db270afc32571a08c15124330efe89d80fea8,neusum,0.7265659293440151,0.8265659293440151,-0.1,0.0,3.4374113494087264,2.433229366938273
dm-test-b1f6faac3f406edca1e0cad8cce1319c83e62605,neusum,0.5587365710431083,0.5587365710431083,0.0,0.0,2.8468362516856054,0.2290033499399821
dm-test-c6667409fcdea2c89ba9f0d3a72c50e3967b4b1b,neusum,0.4745755951497199,0.5745755951497199,-0.1,0.0,4.517320990935085,0.49211440483729046
cnn-test-bcdb32ae644040a721da880fff9c1d502048cd8b,neusum,0.6781908842643459,0.6781908842643459,0.0,0.0,5.036743960453873,1.3449363708496094
dm-test-46609841ffd23e9c22d1507edf7b176ecc4d834f,neusum,0.7351302673646508,0.7351302673646508,0.0,0.0,6.631623605883553,1.8447375744581223
dm-test-2a48112ddee712f2364f128076cb2db555a043b1,neusum,0.7329133137072072,0.7329133137072072,0.0,0.0,3.9835872956319505,1.7268560479084651
dm-test-fadabe346fe95d33eee71299e6596754768f5246,neusum,0.6694843519027209,0.6694843519027209,0.0,0.0,2.982385056595978,1.1307707627614338
dm-test-f468efac7b3c54f8c42c2c81dff108c52ebe0d7d,neusum,0.22667501375607577,0.42667501375607575,-0.1,-0.1,3.9384622021040525,-0.726164015630881
cnn-test-88c2481234e763c9bbc68d0ab1be1d2375c1349a,neusum,0.5661164750226253,0.5661164750226253,0.0,0.0,4.317431822488302,0.4134584963321686
dm-test-6372eff07fd3d6f578f90d6115e01747edccc095,neusum,0.7397808889939466,0.7397808889939466,0.0,0.0,4.4701533191015095,1.8112631837526958
dm-test-e7d8b6617691ea00d4ddc5fe2b7cbd105ba9a57e,neusum,0.629568696497637,0.629568696497637,0.0,0.0,6.913463585536195,1.0050169229507446
cnn-test-404f859482d47c127868964a9a39d1a7645dd2e9,neusum,0.6175542852485741,0.6175542852485741,0.0,0.0,18.042235423910697,0.9403134509921074
dm-test-d83b82a9cd504218e604616be3f3c3928e3428b8,neusum,0.2996993581538206,0.2996993581538206,0.0,0.0,3.7332428572147904,-1.7570503950119019
dm-test-0cd10ad50ceef529d96a255ed12ac9cd001ba9db,neusum,0.3364260266786834,0.8364260266786834,-0.4,-0.1,4.103908175096428,2.56292462348938
dm-test-632cfdb03aacd90a34a470f6a70b47eee62ec5f0,neusum,0.40761559417698856,0.5076155941769885,-0.1,0.0,7.035668652718364,0.031261146068573
dm-test-c50d33e9749e7bb484d9b69c4f5fca35a3a50cb5,neusum,0.6138044101289903,0.6138044101289903,0.0,0.0,5.960979860317923,0.8596673260132471
dm-test-2377095dda83df778e34304b7a09813808105d3b,neusum,0.5825563100870177,0.5825563100870177,0.0,0.0,4.070270926277755,0.5297876993815104
dm-test-e880fda4c25289f8325574246f0f8ed4ff5eb26b,neusum,0.7142004445726315,0.7142004445726315,0.0,0.0,3.684217410440341,1.5551206767559052
dm-test-8764fb95bfad8ee849274873a92fb8d6b400eee2,Multi-task (Ent + QG),0.4027918753583092,0.5027918753583092,-0.1,0.0,12.115336980102411,0.019995152950286865
dm-test-f26d8400ae49b90d109c165d0f44b8f6ca253c08,Multi-task (Ent + QG),0.7249052982457826,0.7249052982457826,0.0,0.0,4.106918542250075,1.670952041943868
dm-test-207df192edc1836250b69d1bc5b9e6a38206eb78,Multi-task (Ent + QG),0.6807296808074739,0.6807296808074739,0.0,0.0,5.864042694964571,1.3925482332706451
dm-test-0f0789390d67698283cc87b2e046b5c5cd77edb7,Multi-task (Ent + QG),0.8510400326717305,0.8510400326717305,0.0,0.0,21.508385310931363,2.808298905690511
cnn-test-fbbafa743a8c2ecd2cedf65c6c61956b2db8ec5c,Multi-task (Ent + QG),0.590698665503922,0.590698665503922,0.0,0.0,4.786438780849963,0.6342541575431824
dm-test-f37fd6e9b6cc18a7132568e307ef3b130931e809,Multi-task (Ent + QG),0.7622475704409388,0.7622475704409388,0.0,0.0,7.924181063541023,2.078957259654999
dm-test-14c813567696f4e63a39993c09d4edb454036179,Multi-task (Ent + QG),0.49989308212995653,0.49989308212995653,0.0,0.0,2.415143318010855,-0.299777626991272
dm-test-e470f0a87d7513bf880412524332047020422c3f,Multi-task (Ent + QG),0.47136193650267993,0.47136193650267993,0.0,0.0,3.382712821845163,-0.4133739173412323
dm-test-2c37d44d03ce2e91310339d884d33ee5aabf9abc,Multi-task (Ent + QG),0.8439659239090431,0.8439659239090431,0.0,0.0,4.332212913774111,2.637104352315267
dm-test-e428e25bbf8e06643154ce31b7c6fab64c81e857,Multi-task (Ent + QG),0.584559720711474,0.584559720711474,0.0,0.0,5.149589585308279,0.6003083139657974
dm-test-0783c68a744df6afa009d16e72709f2b4d90dea1,Multi-task (Ent + QG),0.689129370661681,0.689129370661681,0.0,0.0,37.97993000006674,1.513034959634145
dm-test-eeef09d26cf30c2124c0399b08eedc6321fe5d20,Multi-task (Ent + QG),0.43851737142674335,0.43851737142674335,0.0,0.0,13.254938818114196,-0.49318453669548035
cnn-test-b1c3fc03a2b74cf4c79844c1fe2fdce70a8a436e,Multi-task (Ent + QG),0.46427096023003217,0.46427096023003217,0.0,0.0,8.476295181051915,-0.3002666234970093
dm-test-9afda3cde191a883d8c166ceb5765eb53205d8f4,Multi-task (Ent + QG),0.6357725099143602,0.6357725099143602,0.0,0.0,12.725002925516433,1.0844550331433613
dm-test-4fb64a2298e18626db776fccf834be87388827e0,Multi-task (Ent + QG),0.6340977203709232,0.7340977203709231,-0.1,0.0,3.721762699035505,1.7172462741533916
dm-test-03e271b4305517e02c9ead82d57327d32b99102e,Multi-task (Ent + QG),0.666680281785011,0.666680281785011,0.0,0.0,3.860262519960741,1.188313106695811
dm-test-bd4684a0f5af5dd6ac88d2fb50f902bd7f10217b,Multi-task (Ent + QG),0.5887473302365693,0.5887473302365693,0.0,0.0,3.8442910847644303,0.5636858940124512
dm-test-9d0fcbd873927674d12aafce4ae7754fd591d4e2,Multi-task (Ent + QG),0.37715668490906773,0.37715668490906773,0.0,0.0,6.544588357077434,-1.020665854215622
dm-test-9b1af0f993d78353ebd56a1b180e882e751527b3,Multi-task (Ent + QG),0.8286328163067418,0.8286328163067418,0.0,0.0,6.635290034539308,2.5928244590759277
cnn-test-d75b043ebefc3098aea84d92bb8bec0f509b1563,Multi-task (Ent + QG),0.8239163345175923,0.8239163345175923,0.0,0.0,9.594740540762396,2.5830792586008706
cnn-test-e2bccd4dec93c9bb7b327827dae004c2d494ec31,Multi-task (Ent + QG),0.6559157658609119,0.6559157658609119,0.0,0.0,14.196446279406999,1.2464995545645554
dm-test-54b857a66cbd8473d6732e5da52d48612e636a37,Multi-task (Ent + QG),0.7655106510896954,0.7655106510896954,0.0,0.0,5.377705731778861,2.056126356124878
dm-test-2c6695b438980783754f7db28129ec2fbb3e6e21,Multi-task (Ent + QG),0.8083366960217855,0.8083366960217855,0.0,0.0,4.137839020102237,2.3403713703155518
dm-test-2cf8c2d1d2ceb1980249f77e703f9039e63799d0,Multi-task (Ent + QG),0.7855179379555322,0.7855179379555322,0.0,0.0,6.161184267253969,2.238211452960968
dm-test-b5bc2ae78441e4ac08fb01823d5fc0f1627c3166,Multi-task (Ent + QG),0.6519252245958702,0.6519252245958702,0.0,0.0,3.9738389906683316,1.078284631172816
dm-test-130ff8f2dfb6ab67861d5924b0ff5acd63c7d8ce,Multi-task (Ent + QG),0.6685826794285596,0.6685826794285596,0.0,0.0,7.7987060100692585,1.328406423330307
dm-test-4001b252a072ac149c70840b22299cc6cfab3bae,Multi-task (Ent + QG),0.4304697695968773,0.4304697695968773,0.0,0.0,26.622337704368945,-0.5562434991200765
dm-test-cf4ba8f94f2dd5604eb8f8a4e655c10cf0996365,Multi-task (Ent + QG),0.6477403488091602,0.6477403488091602,0.0,0.0,5.163929719759581,1.1062975255772471
dm-test-8e6c8aec6808f66ed0342e128a4e146f3ecd627d,Multi-task (Ent + QG),0.6039836047800029,0.6039836047800029,0.0,0.0,4.066601222105663,0.700966089963913
dm-test-b5925c1a02fa9a8f6b1d5ad764c19a732deac0df,Multi-task (Ent + QG),0.46248451843959193,0.46248451843959193,0.0,0.0,2.973850146979718,-0.5261905789375305
dm-test-3785743303ddb8b594be7c449a37458b99e83812,Multi-task (Ent + QG),0.2804325076619213,0.2804325076619213,0.0,0.0,10.506018838800946,-1.761771688858668
dm-test-6721edf88c95f480a4db2c63649dbb03736aeadf,Multi-task (Ent + QG),0.507656031801876,0.507656031801876,0.0,0.0,8.619434219174659,0.04781090406080087
dm-test-7cba80e83b222801fed8d6f96e8c0aa381c54b28,Multi-task (Ent + QG),0.614643522946063,0.614643522946063,0.0,0.0,6.686875385013734,0.8818328380584717
dm-test-97bbda7ec22a736cd174b51513c72a6372d13d35,Multi-task (Ent + QG),0.607667142494533,0.607667142494533,0.0,0.0,3.4016324842161336,0.6788026690483093
dm-test-3ba3bde4a1440134bb38ec22ba50db59986b544c,Multi-task (Ent + QG),0.3964505014480196,0.3964505014480196,0.0,0.0,6.941547475114887,-0.8594889519736171
dm-test-4e0de0ec6d5b9df174f54d03158de8f30aac861f,Multi-task (Ent + QG),0.47321098002643747,0.6732109800264374,-0.1,-0.1,4.85229343029951,1.2973111222187679
dm-test-8bc8f134bc3ceaeec0df8f29e96e13d319717ab8,Multi-task (Ent + QG),0.5478883270984776,0.5478883270984776,0.0,0.0,7.853738999615068,0.3634013533592224
dm-test-6f027d030f9ca86446dc893f1d10ced4c9a3561f,Multi-task (Ent + QG),0.6852919006381424,0.6852919006381424,0.0,0.0,10.999476768034178,1.4782473643620808
dm-test-e43eef75de38d246db9d80216ca9f5487215a78b,Multi-task (Ent + QG),0.5416668400166444,0.5416668400166444,0.0,0.0,6.505999659862233,0.29467665404081345
dm-test-81bd721b16cad47dfd8d24baca5b30b006291db2,Multi-task (Ent + QG),0.4754150523202497,0.4754150523202497,0.0,0.0,12.171689507984658,-0.19895442326863608
cnn-test-a02e362c5b8f049848ce718b37b96117485461cf,Multi-task (Ent + QG),0.7759746773693805,0.7759746773693805,0.0,0.0,7.459065175809616,2.183793365955353
dm-test-dea0ed2e587495e516ac85056e21a2076a9a993c,Multi-task (Ent + QG),0.6820225736155967,0.6820225736155967,0.0,0.0,2.526818564844079,1.1734919724985957
dm-test-5be0a9584b051175d9f4842a143b76385335d96a,Multi-task (Ent + QG),0.511851717001933,0.511851717001933,0.0,0.0,5.081115968199729,0.01599133014678955
dm-test-d89de9c2a76f2665560becfe5d761a4fc62b9926,Multi-task (Ent + QG),0.3815729166958316,0.3815729166958316,0.0,0.0,8.768073911682079,-0.9598915626605352
dm-test-8b59fa7715418c4bcc0d50e3caeb239129de453e,Multi-task (Ent + QG),0.5136328241783438,0.6136328241783437,-0.1,0.0,11.073292639614898,0.9051228761672974
dm-test-1747dcd6a007ee97954b6b10cde549bf82f6a4eb,Multi-task (Ent + QG),0.7839262640085951,0.7839262640085951,0.0,0.0,3.766183748479053,2.119291067123413
cnn-test-e49792c337d3f4c13e22f710efa44cf6a4e59aba,Multi-task (Ent + QG),0.6324823618859353,0.6324823618859353,0.0,0.0,9.28167117909425,1.0502092639605205
dm-test-d296270ab4a4cf20f2d9c1aae7514687806f2b35,Multi-task (Ent + QG),0.7798183840767504,0.7798183840767504,0.0,0.0,2.6306705669517942,1.9701627492904663
cnn-test-b8b6e729fff27c4eef87887e61d3448de9c063f6,Multi-task (Ent + QG),0.7330063469707966,0.7330063469707966,0.0,0.0,117.4497425064188,1.8640507757663727
dm-test-9beaaf73e4517d5bf1bc284f386485d571da96cf,Multi-task (Ent + QG),0.6483148937665952,0.6483148937665952,0.0,0.0,3.920052118977008,1.0456643998622894
dm-test-4a593dc4c7e0b4d09bfdc66bb315c47b54eb15df,Multi-task (Ent + QG),0.18809996948976798,0.488099969489768,-0.30000000000000004,0.0,8.231131277910585,-0.11151695251464844
dm-test-18243373494a1722ddcd162ec67b63dd749633ab,Multi-task (Ent + QG),0.46959265775520154,0.5695926577552015,0.0,-0.1,8.283354670584451,0.5408450961112976
dm-test-998cb27197db1fd299aff3322ac041ba4bf1148f,Multi-task (Ent + QG),0.33064723825341713,0.33064723825341713,0.0,0.0,6.606589021314351,-1.3915839493274689
dm-test-2feca9acf532e33f1ab7442c442c8e19787d8d7b,Multi-task (Ent + QG),0.4790241502608812,0.4790241502608812,0.0,0.0,6.576115147872143,-0.2051330804824829
dm-test-8b51a10370a1219137e231192e65b9cd52238ea6,Multi-task (Ent + QG),0.6258128048791094,0.6258128048791094,0.0,0.0,12.648199444295079,1.0047098596890767
dm-test-31114653cd606fd3f4b1035f98dedd71f8282cd2,Multi-task (Ent + QG),0.40639694418400546,0.40639694418400546,0.0,0.0,6.159161153454332,-0.7948029836018881
dm-test-0cdd7cdb5d99c36f25f1f4fa0e962d558f7ff07b,Multi-task (Ent + QG),0.620451265476198,0.620451265476198,0.0,0.0,5.456538267151383,0.8982778505111734
dm-test-f5fead94ee884800e84a212cc0edc78b11c4ba9f,Multi-task (Ent + QG),0.6287983437155349,0.6287983437155349,0.0,0.0,10.330004707590938,1.0246737003326416
dm-test-36352fd1c61fd0c593ee7b84cbe213aa9b444439,Multi-task (Ent + QG),0.6646449467212161,0.6646449467212161,0.0,0.0,6.6727385370225525,1.2815937201182048
dm-test-a3b6201aca77b5bdaa5df02d6acee2be66233237,Multi-task (Ent + QG),0.7629552422009376,0.7629552422009376,0.0,0.0,3.270386615904261,1.9087272485097249
cnn-test-c05bda9b387ec8ae43803170b6f59b4b82505db9,Multi-task (Ent + QG),0.7259690000474857,0.7259690000474857,0.0,0.0,17.649452660879138,1.8076049486796062
dm-test-6c1341bedf92a304318545fbf1aad88651de7909,Multi-task (Ent + QG),0.35027836845756977,0.6502783684575698,-0.2,-0.1,7.152790478643243,1.1742505828539531
dm-test-1749a22e2b6facaa057213cb9b33261b319bbd2b,Multi-task (Ent + QG),0.3818780507161933,0.3818780507161933,0.0,0.0,10.38854933886355,-0.950523833433787
dm-test-b255397ee863bd8faf9def57c0f76769153d905e,Multi-task (Ent + QG),0.7074371684882756,0.7074371684882756,0.0,0.0,29.252691358841776,1.6594969034194946
dm-test-e06ff0eb7c4fa4416fda84a9a239b15480c5a9d9,Multi-task (Ent + QG),0.3236204009944217,0.3236204009944217,0.0,0.0,7.428642417020778,-1.4354087710380554
dm-test-d680ebcdcd59fd5ee9b602a06bcd5230c212835b,Multi-task (Ent + QG),0.4975323668611027,0.5975323668611027,-0.1,0.0,4.78297755123173,0.6887655655543009
dm-test-155754e1f2bc83f6836af78703edd4d00f19f381,Multi-task (Ent + QG),0.5314534006309134,0.5314534006309134,0.0,0.0,7.482223362268653,0.22789949423167855
dm-test-23e8c1d71474d239aa9ae37b9a05031b0054b8ce,Multi-task (Ent + QG),0.5842086116269154,0.5842086116269154,0.0,0.0,13.810512252084592,0.6726663907368978
cnn-test-4761dc6d8bdf56b9ada97104113dd1bcf4aed3f1,Multi-task (Ent + QG),0.7173424692352316,0.7173424692352316,0.0,0.0,6.583377034129676,1.7015487551689148
dm-test-8847383b72167c3f3dd2161b5b091b580c8f4da7,Multi-task (Ent + QG),0.7545508963575771,0.7545508963575771,0.0,0.0,3.7937235401033793,1.8863684336344402
dm-test-801763443e6c73e3857039f2223798b2b58bef19,Multi-task (Ent + QG),0.7409480799187567,0.7409480799187567,0.0,0.0,6.348557805593123,1.8857603867848713
dm-test-c16c9fa34ccae7e2b9e29c3988ccb74974c4b3c0,Multi-task (Ent + QG),0.6570182034525693,0.6570182034525693,0.0,0.0,4.051709201570268,1.1242645382881165
dm-test-096e418a953af86df0d1560bec95bc7bfee2e34b,Multi-task (Ent + QG),0.5584927753473833,0.5584927753473833,0.0,0.0,4.102382602271269,0.339360569914182
dm-test-02c955067d00f38b6978b805d5a8701a787f78ac,Multi-task (Ent + QG),0.849364903813979,0.849364903813979,0.0,0.0,5.988319499777394,2.7448405424753823
dm-test-2cfc33d01364162579f46b2764914a03a29453ce,Multi-task (Ent + QG),0.6754675179904638,0.6754675179904638,0.0,0.0,4.964169411425135,1.320171316464742
dm-test-808a439a5d83fc47baaea934c8779a7ebc62470d,Multi-task (Ent + QG),0.5794906903502504,0.5794906903502504,0.0,0.0,7.045471049646903,0.6064069469769796
dm-test-9b5a04b9879fe716a2dcd66dd331f99534603c16,Multi-task (Ent + QG),0.7130396781135011,0.7130396781135011,0.0,0.0,5.518404252343124,1.6409751375516255
dm-test-d3c9ce137ba24a69253508b3416630465c050ae4,Multi-task (Ent + QG),0.6573846727955427,0.6573846727955427,0.0,0.0,19.22436976824796,1.2590104738871257
dm-test-26e4e19d945cedcb489f28808c730658139c9415,Multi-task (Ent + QG),0.496247818040461,0.496247818040461,0.0,0.0,5.338081377268604,-0.09933614730834961
dm-test-4f3b35b540ba05f0f82d71a694ec23dde4dc3e01,Multi-task (Ent + QG),0.7468981334843166,0.7468981334843166,0.0,0.0,5.20813033905655,1.9012128114700317
dm-test-2abe0f81f5b22c8a406165717e3bd7fce6fe47c6,Multi-task (Ent + QG),0.7242726870957473,0.7242726870957473,0.0,0.0,3.905784160934195,1.652318298816681
cnn-test-5139ccfabee55ddb83e7937f5802c0a67aee8975,Multi-task (Ent + QG),0.8290474811022243,0.8290474811022243,0.0,0.0,8.488252141102619,2.6180315812428794
dm-test-051db270afc32571a08c15124330efe89d80fea8,Multi-task (Ent + QG),0.8159923939003584,0.8159923939003584,0.0,0.0,4.428847315130816,2.418722709019979
dm-test-b1f6faac3f406edca1e0cad8cce1319c83e62605,Multi-task (Ent + QG),0.45106135400478903,0.45106135400478903,0.0,0.0,8.22459177222616,-0.4078793153166771
dm-test-c6667409fcdea2c89ba9f0d3a72c50e3967b4b1b,Multi-task (Ent + QG),0.5666690897612294,0.5666690897612294,0.0,0.0,8.345205695457045,0.5179406255483627
cnn-test-bcdb32ae644040a721da880fff9c1d502048cd8b,Multi-task (Ent + QG),0.8480252038198615,0.8480252038198615,0.0,0.0,5.276023628711497,2.7126983404159546
dm-test-46609841ffd23e9c22d1507edf7b176ecc4d834f,Multi-task (Ent + QG),0.7066187464418816,0.7066187464418816,0.0,0.0,5.4086720209366135,1.5860352317492168
dm-test-2a48112ddee712f2364f128076cb2db555a043b1,Multi-task (Ent + QG),0.6606176825624231,0.7606176825624231,-0.1,0.0,5.1031287925746405,2.00698184967041
dm-test-fadabe346fe95d33eee71299e6596754768f5246,Multi-task (Ent + QG),0.6765568022700338,0.6765568022700338,0.0,0.0,6.4600507430245635,1.3728979229927063
dm-test-f468efac7b3c54f8c42c2c81dff108c52ebe0d7d,Multi-task (Ent + QG),0.2859889869889233,0.4859889869889233,-0.2,0.0,4.056744787638358,-0.2436375617980957
cnn-test-88c2481234e763c9bbc68d0ab1be1d2375c1349a,Multi-task (Ent + QG),0.8205404046634504,0.8205404046634504,0.0,0.0,11.796554105714995,2.5615790685017905
dm-test-6372eff07fd3d6f578f90d6115e01747edccc095,Multi-task (Ent + QG),0.7902091118496815,0.7902091118496815,0.0,0.0,6.4921661610156285,2.282746513684591
dm-test-e7d8b6617691ea00d4ddc5fe2b7cbd105ba9a57e,Multi-task (Ent + QG),0.048147569133379,0.548147569133379,-0.4,-0.1,9.159984276799705,0.37492557615041733
cnn-test-404f859482d47c127868964a9a39d1a7645dd2e9,Multi-task (Ent + QG),0.3846802811217257,0.3846802811217257,0.0,0.0,5.035445781686112,-1.0032007818420727
dm-test-d83b82a9cd504218e604616be3f3c3928e3428b8,Multi-task (Ent + QG),0.24058825031025538,0.24058825031025538,0.0,0.0,5.837545387368896,-2.129293918609619
