doc,summarizer,score
dm-test-2c37d44d03ce2e91310339d884d33ee5aabf9abc,BART,-0.15919977
dm-test-e428e25bbf8e06643154ce31b7c6fab64c81e857,BART,-1.3860664
dm-test-0783c68a744df6afa009d16e72709f2b4d90dea1,BART,-0.4328457
dm-test-eeef09d26cf30c2124c0399b08eedc6321fe5d20,BART,-1.2744312
cnn-test-b1c3fc03a2b74cf4c79844c1fe2fdce70a8a436e,BART,-0.6176945
dm-test-9afda3cde191a883d8c166ceb5765eb53205d8f4,BART,-1.1943353
dm-test-4fb64a2298e18626db776fccf834be87388827e0,BART,-0.5332904
dm-test-03e271b4305517e02c9ead82d57327d32b99102e,BART,-0.91779745
dm-test-bd4684a0f5af5dd6ac88d2fb50f902bd7f10217b,BART,-0.88605344
dm-test-9d0fcbd873927674d12aafce4ae7754fd591d4e2,BART,-0.70885736
dm-test-9b1af0f993d78353ebd56a1b180e882e751527b3,BART,-0.7309171
cnn-test-d75b043ebefc3098aea84d92bb8bec0f509b1563,BART,-1.3646947
cnn-test-e2bccd4dec93c9bb7b327827dae004c2d494ec31,BART,-0.1726552
dm-test-54b857a66cbd8473d6732e5da52d48612e636a37,BART,0.64419764
dm-test-2c6695b438980783754f7db28129ec2fbb3e6e21,BART,-0.518031
dm-test-2cf8c2d1d2ceb1980249f77e703f9039e63799d0,BART,-0.5157442
dm-test-b5bc2ae78441e4ac08fb01823d5fc0f1627c3166,BART,-0.8655718
dm-test-130ff8f2dfb6ab67861d5924b0ff5acd63c7d8ce,BART,-1.9079853
dm-test-4001b252a072ac149c70840b22299cc6cfab3bae,BART,0.20788662
dm-test-cf4ba8f94f2dd5604eb8f8a4e655c10cf0996365,BART,-0.4308251
dm-test-8e6c8aec6808f66ed0342e128a4e146f3ecd627d,BART,0.42758125
dm-test-b5925c1a02fa9a8f6b1d5ad764c19a732deac0df,BART,-0.9051844
dm-test-3785743303ddb8b594be7c449a37458b99e83812,BART,-0.7311642
dm-test-6721edf88c95f480a4db2c63649dbb03736aeadf,BART,-1.3547895
dm-test-7cba80e83b222801fed8d6f96e8c0aa381c54b28,BART,-1.2577351
dm-test-97bbda7ec22a736cd174b51513c72a6372d13d35,BART,-0.34844533
dm-test-3ba3bde4a1440134bb38ec22ba50db59986b544c,BART,-0.58192796
dm-test-4e0de0ec6d5b9df174f54d03158de8f30aac861f,BART,-1.2834702
dm-test-8bc8f134bc3ceaeec0df8f29e96e13d319717ab8,BART,-1.2696861
dm-test-6f027d030f9ca86446dc893f1d10ced4c9a3561f,BART,-0.76510227
dm-test-e43eef75de38d246db9d80216ca9f5487215a78b,BART,-1.1861547
dm-test-81bd721b16cad47dfd8d24baca5b30b006291db2,BART,-0.47362855
cnn-test-a02e362c5b8f049848ce718b37b96117485461cf,BART,-1.331899
dm-test-dea0ed2e587495e516ac85056e21a2076a9a993c,BART,-0.6032133
dm-test-5be0a9584b051175d9f4842a143b76385335d96a,BART,-1.9610821
dm-test-d89de9c2a76f2665560becfe5d761a4fc62b9926,BART,-1.4160075
dm-test-8b59fa7715418c4bcc0d50e3caeb239129de453e,BART,-0.6330367
dm-test-1747dcd6a007ee97954b6b10cde549bf82f6a4eb,BART,-0.5495969
cnn-test-e49792c337d3f4c13e22f710efa44cf6a4e59aba,BART,-1.9029806
dm-test-d296270ab4a4cf20f2d9c1aae7514687806f2b35,BART,-1.1163086
cnn-test-b8b6e729fff27c4eef87887e61d3448de9c063f6,BART,-1.3745943
dm-test-9beaaf73e4517d5bf1bc284f386485d571da96cf,BART,0.041611344
dm-test-4a593dc4c7e0b4d09bfdc66bb315c47b54eb15df,BART,-0.79084694
dm-test-18243373494a1722ddcd162ec67b63dd749633ab,BART,-0.74015826
dm-test-998cb27197db1fd299aff3322ac041ba4bf1148f,BART,-0.5176392
dm-test-2feca9acf532e33f1ab7442c442c8e19787d8d7b,BART,-0.65618217
dm-test-8b51a10370a1219137e231192e65b9cd52238ea6,BART,-0.44235405
dm-test-31114653cd606fd3f4b1035f98dedd71f8282cd2,BART,-1.467952
dm-test-0cdd7cdb5d99c36f25f1f4fa0e962d558f7ff07b,BART,-1.4190085
dm-test-f5fead94ee884800e84a212cc0edc78b11c4ba9f,BART,-0.06649936
dm-test-36352fd1c61fd0c593ee7b84cbe213aa9b444439,BART,-0.76320696
dm-test-a3b6201aca77b5bdaa5df02d6acee2be66233237,BART,-1.0475289
cnn-test-c05bda9b387ec8ae43803170b6f59b4b82505db9,BART,-0.7665989
dm-test-6c1341bedf92a304318545fbf1aad88651de7909,BART,-0.76177746
dm-test-1749a22e2b6facaa057213cb9b33261b319bbd2b,BART,-0.8600643
dm-test-b255397ee863bd8faf9def57c0f76769153d905e,BART,-0.21771486
dm-test-e06ff0eb7c4fa4416fda84a9a239b15480c5a9d9,BART,0.26153135
dm-test-d680ebcdcd59fd5ee9b602a06bcd5230c212835b,BART,-1.9271848
dm-test-155754e1f2bc83f6836af78703edd4d00f19f381,BART,-0.7650007
dm-test-23e8c1d71474d239aa9ae37b9a05031b0054b8ce,BART,-1.7659754
cnn-test-4761dc6d8bdf56b9ada97104113dd1bcf4aed3f1,BART,-1.1095493
dm-test-8847383b72167c3f3dd2161b5b091b580c8f4da7,BART,-1.7446339
dm-test-801763443e6c73e3857039f2223798b2b58bef19,BART,-0.03516656
dm-test-c16c9fa34ccae7e2b9e29c3988ccb74974c4b3c0,BART,-0.11028925
dm-test-096e418a953af86df0d1560bec95bc7bfee2e34b,BART,-0.9691625
dm-test-02c955067d00f38b6978b805d5a8701a787f78ac,BART,-1.3423545
dm-test-2cfc33d01364162579f46b2764914a03a29453ce,BART,-1.3384488
dm-test-808a439a5d83fc47baaea934c8779a7ebc62470d,BART,-1.2351463
dm-test-9b5a04b9879fe716a2dcd66dd331f99534603c16,BART,-0.23854691
dm-test-d3c9ce137ba24a69253508b3416630465c050ae4,BART,-0.24141482
dm-test-26e4e19d945cedcb489f28808c730658139c9415,BART,-1.6020896
dm-test-4f3b35b540ba05f0f82d71a694ec23dde4dc3e01,BART,-1.0090228
dm-test-2abe0f81f5b22c8a406165717e3bd7fce6fe47c6,BART,-0.049013592
cnn-test-5139ccfabee55ddb83e7937f5802c0a67aee8975,BART,-0.44865662
dm-test-051db270afc32571a08c15124330efe89d80fea8,BART,-2.1133983
dm-test-b1f6faac3f406edca1e0cad8cce1319c83e62605,BART,-0.8381305
dm-test-c6667409fcdea2c89ba9f0d3a72c50e3967b4b1b,BART,-0.9923561
cnn-test-bcdb32ae644040a721da880fff9c1d502048cd8b,BART,-1.9149941
dm-test-46609841ffd23e9c22d1507edf7b176ecc4d834f,BART,-1.3264784
dm-test-2a48112ddee712f2364f128076cb2db555a043b1,BART,-1.6072742
dm-test-fadabe346fe95d33eee71299e6596754768f5246,BART,-0.15456182
dm-test-f468efac7b3c54f8c42c2c81dff108c52ebe0d7d,BART,-1.6135247
cnn-test-88c2481234e763c9bbc68d0ab1be1d2375c1349a,BART,0.02587957
dm-test-6372eff07fd3d6f578f90d6115e01747edccc095,BART,0.07911232
dm-test-e7d8b6617691ea00d4ddc5fe2b7cbd105ba9a57e,BART,0.1970307
cnn-test-404f859482d47c127868964a9a39d1a7645dd2e9,BART,-0.4939324
dm-test-d83b82a9cd504218e604616be3f3c3928e3428b8,BART,-1.0956877
dm-test-0cd10ad50ceef529d96a255ed12ac9cd001ba9db,BART,-0.5068861
dm-test-632cfdb03aacd90a34a470f6a70b47eee62ec5f0,BART,-0.5437218
dm-test-c50d33e9749e7bb484d9b69c4f5fca35a3a50cb5,BART,-0.9489196
dm-test-2377095dda83df778e34304b7a09813808105d3b,BART,-1.8224195
dm-test-e880fda4c25289f8325574246f0f8ed4ff5eb26b,BART,-0.55456084
dm-test-8764fb95bfad8ee849274873a92fb8d6b400eee2,neusum,-0.29201573
dm-test-f26d8400ae49b90d109c165d0f44b8f6ca253c08,neusum,-2.084349
dm-test-207df192edc1836250b69d1bc5b9e6a38206eb78,neusum,-1.8536049
dm-test-0f0789390d67698283cc87b2e046b5c5cd77edb7,neusum,-1.091918
cnn-test-fbbafa743a8c2ecd2cedf65c6c61956b2db8ec5c,neusum,-0.6202288
dm-test-f37fd6e9b6cc18a7132568e307ef3b130931e809,neusum,-1.2622259
dm-test-14c813567696f4e63a39993c09d4edb454036179,neusum,-0.874234
dm-test-e470f0a87d7513bf880412524332047020422c3f,neusum,-0.66225594
dm-test-2c37d44d03ce2e91310339d884d33ee5aabf9abc,neusum,-1.4725246
dm-test-e428e25bbf8e06643154ce31b7c6fab64c81e857,neusum,-1.0607395
dm-test-0783c68a744df6afa009d16e72709f2b4d90dea1,neusum,-0.66484183
dm-test-eeef09d26cf30c2124c0399b08eedc6321fe5d20,neusum,-1.0374241
cnn-test-b1c3fc03a2b74cf4c79844c1fe2fdce70a8a436e,neusum,-1.1280793
dm-test-9afda3cde191a883d8c166ceb5765eb53205d8f4,neusum,-0.7717594
dm-test-4fb64a2298e18626db776fccf834be87388827e0,neusum,-0.9183426
dm-test-03e271b4305517e02c9ead82d57327d32b99102e,neusum,-0.81809396
dm-test-bd4684a0f5af5dd6ac88d2fb50f902bd7f10217b,neusum,-0.22087471
dm-test-9d0fcbd873927674d12aafce4ae7754fd591d4e2,neusum,-0.8591135
dm-test-9b1af0f993d78353ebd56a1b180e882e751527b3,neusum,-0.2744103
cnn-test-d75b043ebefc3098aea84d92bb8bec0f509b1563,neusum,-2.325908
cnn-test-e2bccd4dec93c9bb7b327827dae004c2d494ec31,neusum,-1.3930626
dm-test-54b857a66cbd8473d6732e5da52d48612e636a37,neusum,-0.18426414
dm-test-2c6695b438980783754f7db28129ec2fbb3e6e21,neusum,0.0354328
dm-test-2cf8c2d1d2ceb1980249f77e703f9039e63799d0,neusum,0.41964608
dm-test-b5bc2ae78441e4ac08fb01823d5fc0f1627c3166,neusum,-1.4761786
dm-test-130ff8f2dfb6ab67861d5924b0ff5acd63c7d8ce,neusum,-2.102791
dm-test-4001b252a072ac149c70840b22299cc6cfab3bae,neusum,-0.579522
dm-test-cf4ba8f94f2dd5604eb8f8a4e655c10cf0996365,neusum,-0.74008214
dm-test-8e6c8aec6808f66ed0342e128a4e146f3ecd627d,neusum,-0.9220959
dm-test-b5925c1a02fa9a8f6b1d5ad764c19a732deac0df,neusum,-1.3576853
dm-test-3785743303ddb8b594be7c449a37458b99e83812,neusum,-0.80540806
dm-test-6721edf88c95f480a4db2c63649dbb03736aeadf,neusum,-0.8266463
dm-test-7cba80e83b222801fed8d6f96e8c0aa381c54b28,neusum,-0.9779353
dm-test-97bbda7ec22a736cd174b51513c72a6372d13d35,neusum,-1.6554363
dm-test-3ba3bde4a1440134bb38ec22ba50db59986b544c,neusum,-0.68249017
dm-test-4e0de0ec6d5b9df174f54d03158de8f30aac861f,neusum,-0.85975695
dm-test-8bc8f134bc3ceaeec0df8f29e96e13d319717ab8,neusum,-0.4807883
dm-test-6f027d030f9ca86446dc893f1d10ced4c9a3561f,neusum,-1.0120603
dm-test-e43eef75de38d246db9d80216ca9f5487215a78b,neusum,-1.4616063
dm-test-81bd721b16cad47dfd8d24baca5b30b006291db2,neusum,-1.6799628
cnn-test-a02e362c5b8f049848ce718b37b96117485461cf,neusum,-1.7360083
dm-test-dea0ed2e587495e516ac85056e21a2076a9a993c,neusum,0.6131433
dm-test-5be0a9584b051175d9f4842a143b76385335d96a,neusum,-1.5616469
dm-test-d89de9c2a76f2665560becfe5d761a4fc62b9926,neusum,-0.7744246
dm-test-8b59fa7715418c4bcc0d50e3caeb239129de453e,neusum,-0.094966404
dm-test-1747dcd6a007ee97954b6b10cde549bf82f6a4eb,neusum,-1.4810967
cnn-test-e49792c337d3f4c13e22f710efa44cf6a4e59aba,neusum,-1.2854795
dm-test-d296270ab4a4cf20f2d9c1aae7514687806f2b35,neusum,-1.9422989
cnn-test-b8b6e729fff27c4eef87887e61d3448de9c063f6,neusum,0.72565114
dm-test-9beaaf73e4517d5bf1bc284f386485d571da96cf,neusum,-1.6699896
dm-test-4a593dc4c7e0b4d09bfdc66bb315c47b54eb15df,neusum,0.3276283
dm-test-18243373494a1722ddcd162ec67b63dd749633ab,neusum,-0.5266356
dm-test-998cb27197db1fd299aff3322ac041ba4bf1148f,neusum,-1.2185348
dm-test-2feca9acf532e33f1ab7442c442c8e19787d8d7b,neusum,-1.0087725
dm-test-8b51a10370a1219137e231192e65b9cd52238ea6,neusum,-0.8978075
dm-test-31114653cd606fd3f4b1035f98dedd71f8282cd2,neusum,-0.7393152
dm-test-0cdd7cdb5d99c36f25f1f4fa0e962d558f7ff07b,neusum,-1.759204
dm-test-f5fead94ee884800e84a212cc0edc78b11c4ba9f,neusum,-2.3300433
dm-test-36352fd1c61fd0c593ee7b84cbe213aa9b444439,neusum,-1.2671785
dm-test-a3b6201aca77b5bdaa5df02d6acee2be66233237,neusum,-1.3353294
cnn-test-c05bda9b387ec8ae43803170b6f59b4b82505db9,neusum,-1.3500837
dm-test-6c1341bedf92a304318545fbf1aad88651de7909,neusum,-0.14009151
dm-test-1749a22e2b6facaa057213cb9b33261b319bbd2b,neusum,0.24991408
dm-test-b255397ee863bd8faf9def57c0f76769153d905e,neusum,-0.47280532
dm-test-e06ff0eb7c4fa4416fda84a9a239b15480c5a9d9,neusum,-0.25489354
dm-test-d680ebcdcd59fd5ee9b602a06bcd5230c212835b,neusum,-1.552318
dm-test-155754e1f2bc83f6836af78703edd4d00f19f381,neusum,-0.7981654
dm-test-23e8c1d71474d239aa9ae37b9a05031b0054b8ce,neusum,-1.245707
cnn-test-4761dc6d8bdf56b9ada97104113dd1bcf4aed3f1,neusum,-0.78519124
dm-test-8847383b72167c3f3dd2161b5b091b580c8f4da7,neusum,-2.6681206
dm-test-801763443e6c73e3857039f2223798b2b58bef19,neusum,0.046645552
dm-test-c16c9fa34ccae7e2b9e29c3988ccb74974c4b3c0,neusum,-0.79699504
dm-test-096e418a953af86df0d1560bec95bc7bfee2e34b,neusum,-0.942436
dm-test-02c955067d00f38b6978b805d5a8701a787f78ac,neusum,-0.91951
dm-test-2cfc33d01364162579f46b2764914a03a29453ce,neusum,-1.8497125
dm-test-808a439a5d83fc47baaea934c8779a7ebc62470d,neusum,-0.58224285
dm-test-9b5a04b9879fe716a2dcd66dd331f99534603c16,neusum,0.18819964
dm-test-d3c9ce137ba24a69253508b3416630465c050ae4,neusum,-0.8710005
dm-test-26e4e19d945cedcb489f28808c730658139c9415,neusum,-1.8086574
dm-test-4f3b35b540ba05f0f82d71a694ec23dde4dc3e01,neusum,-0.6048009
dm-test-2abe0f81f5b22c8a406165717e3bd7fce6fe47c6,neusum,-0.12715003
cnn-test-5139ccfabee55ddb83e7937f5802c0a67aee8975,neusum,-1.1012257
dm-test-051db270afc32571a08c15124330efe89d80fea8,neusum,-0.8411739
dm-test-b1f6faac3f406edca1e0cad8cce1319c83e62605,neusum,-1.6135194
dm-test-c6667409fcdea2c89ba9f0d3a72c50e3967b4b1b,neusum,-1.1440837
cnn-test-bcdb32ae644040a721da880fff9c1d502048cd8b,neusum,0.109768115
dm-test-46609841ffd23e9c22d1507edf7b176ecc4d834f,neusum,-1.4265386
dm-test-2a48112ddee712f2364f128076cb2db555a043b1,neusum,-0.97753614
dm-test-fadabe346fe95d33eee71299e6596754768f5246,neusum,-0.7502598
dm-test-f468efac7b3c54f8c42c2c81dff108c52ebe0d7d,neusum,0.0009585917
cnn-test-88c2481234e763c9bbc68d0ab1be1d2375c1349a,neusum,-3.1182845
dm-test-6372eff07fd3d6f578f90d6115e01747edccc095,neusum,0.30992302
dm-test-e7d8b6617691ea00d4ddc5fe2b7cbd105ba9a57e,neusum,-0.29483435
cnn-test-404f859482d47c127868964a9a39d1a7645dd2e9,neusum,-0.1298364
dm-test-d83b82a9cd504218e604616be3f3c3928e3428b8,neusum,-1.4239988
dm-test-0cd10ad50ceef529d96a255ed12ac9cd001ba9db,neusum,0.16147164
dm-test-632cfdb03aacd90a34a470f6a70b47eee62ec5f0,neusum,-1.2305261
dm-test-c50d33e9749e7bb484d9b69c4f5fca35a3a50cb5,neusum,-1.5109293
dm-test-2377095dda83df778e34304b7a09813808105d3b,neusum,-1.7247927
dm-test-e880fda4c25289f8325574246f0f8ed4ff5eb26b,neusum,-0.7613619
dm-test-8764fb95bfad8ee849274873a92fb8d6b400eee2,Multi-task (Ent + QG),-0.6073323
dm-test-f26d8400ae49b90d109c165d0f44b8f6ca253c08,Multi-task (Ent + QG),-2.0243955
dm-test-207df192edc1836250b69d1bc5b9e6a38206eb78,Multi-task (Ent + QG),-0.28324565
dm-test-0f0789390d67698283cc87b2e046b5c5cd77edb7,Multi-task (Ent + QG),0.30613172
cnn-test-fbbafa743a8c2ecd2cedf65c6c61956b2db8ec5c,Multi-task (Ent + QG),-0.1868545
dm-test-f37fd6e9b6cc18a7132568e307ef3b130931e809,Multi-task (Ent + QG),-1.8052189
dm-test-14c813567696f4e63a39993c09d4edb454036179,Multi-task (Ent + QG),-0.9739309
dm-test-e470f0a87d7513bf880412524332047020422c3f,Multi-task (Ent + QG),-0.6871668
dm-test-2c37d44d03ce2e91310339d884d33ee5aabf9abc,Multi-task (Ent + QG),-1.4725246
dm-test-e428e25bbf8e06643154ce31b7c6fab64c81e857,Multi-task (Ent + QG),-0.27718794
dm-test-0783c68a744df6afa009d16e72709f2b4d90dea1,Multi-task (Ent + QG),-0.5184818
dm-test-eeef09d26cf30c2124c0399b08eedc6321fe5d20,Multi-task (Ent + QG),-1.5026863
cnn-test-b1c3fc03a2b74cf4c79844c1fe2fdce70a8a436e,Multi-task (Ent + QG),-0.6015289
dm-test-9afda3cde191a883d8c166ceb5765eb53205d8f4,Multi-task (Ent + QG),-0.5832747
dm-test-4fb64a2298e18626db776fccf834be87388827e0,Multi-task (Ent + QG),-1.5658579
dm-test-03e271b4305517e02c9ead82d57327d32b99102e,Multi-task (Ent + QG),-0.66023904
dm-test-bd4684a0f5af5dd6ac88d2fb50f902bd7f10217b,Multi-task (Ent + QG),-0.20249541
dm-test-9d0fcbd873927674d12aafce4ae7754fd591d4e2,Multi-task (Ent + QG),0.16275808
dm-test-9b1af0f993d78353ebd56a1b180e882e751527b3,Multi-task (Ent + QG),-0.08432313
cnn-test-d75b043ebefc3098aea84d92bb8bec0f509b1563,Multi-task (Ent + QG),-0.822042
cnn-test-e2bccd4dec93c9bb7b327827dae004c2d494ec31,Multi-task (Ent + QG),-1.18003
dm-test-54b857a66cbd8473d6732e5da52d48612e636a37,Multi-task (Ent + QG),-0.012558967
dm-test-2c6695b438980783754f7db28129ec2fbb3e6e21,Multi-task (Ent + QG),-0.47843742
dm-test-2cf8c2d1d2ceb1980249f77e703f9039e63799d0,Multi-task (Ent + QG),0.025191776
dm-test-b5bc2ae78441e4ac08fb01823d5fc0f1627c3166,Multi-task (Ent + QG),-1.5537567
dm-test-130ff8f2dfb6ab67861d5924b0ff5acd63c7d8ce,Multi-task (Ent + QG),-0.46681973
dm-test-4001b252a072ac149c70840b22299cc6cfab3bae,Multi-task (Ent + QG),-0.09441618
dm-test-cf4ba8f94f2dd5604eb8f8a4e655c10cf0996365,Multi-task (Ent + QG),-0.28082955
dm-test-8e6c8aec6808f66ed0342e128a4e146f3ecd627d,Multi-task (Ent + QG),-0.2392171
dm-test-b5925c1a02fa9a8f6b1d5ad764c19a732deac0df,Multi-task (Ent + QG),-1.2049047
dm-test-3785743303ddb8b594be7c449a37458b99e83812,Multi-task (Ent + QG),-0.050648265
dm-test-6721edf88c95f480a4db2c63649dbb03736aeadf,Multi-task (Ent + QG),-0.95493203
dm-test-7cba80e83b222801fed8d6f96e8c0aa381c54b28,Multi-task (Ent + QG),-1.42092
dm-test-97bbda7ec22a736cd174b51513c72a6372d13d35,Multi-task (Ent + QG),-0.4932724
dm-test-3ba3bde4a1440134bb38ec22ba50db59986b544c,Multi-task (Ent + QG),0.08319247
dm-test-4e0de0ec6d5b9df174f54d03158de8f30aac861f,Multi-task (Ent + QG),-0.6525501
dm-test-8bc8f134bc3ceaeec0df8f29e96e13d319717ab8,Multi-task (Ent + QG),-1.0483114
dm-test-6f027d030f9ca86446dc893f1d10ced4c9a3561f,Multi-task (Ent + QG),0.039427042
dm-test-e43eef75de38d246db9d80216ca9f5487215a78b,Multi-task (Ent + QG),-0.67385566
dm-test-81bd721b16cad47dfd8d24baca5b30b006291db2,Multi-task (Ent + QG),-0.37769026
cnn-test-a02e362c5b8f049848ce718b37b96117485461cf,Multi-task (Ent + QG),-0.24612956
dm-test-dea0ed2e587495e516ac85056e21a2076a9a993c,Multi-task (Ent + QG),-1.0993164
dm-test-5be0a9584b051175d9f4842a143b76385335d96a,Multi-task (Ent + QG),0.020054521
dm-test-d89de9c2a76f2665560becfe5d761a4fc62b9926,Multi-task (Ent + QG),-0.08051841
dm-test-8b59fa7715418c4bcc0d50e3caeb239129de453e,Multi-task (Ent + QG),-0.71372783
dm-test-1747dcd6a007ee97954b6b10cde549bf82f6a4eb,Multi-task (Ent + QG),-1.6238484
cnn-test-e49792c337d3f4c13e22f710efa44cf6a4e59aba,Multi-task (Ent + QG),-1.3393116
dm-test-d296270ab4a4cf20f2d9c1aae7514687806f2b35,Multi-task (Ent + QG),-0.28741467
cnn-test-b8b6e729fff27c4eef87887e61d3448de9c063f6,Multi-task (Ent + QG),0.62803715
dm-test-9beaaf73e4517d5bf1bc284f386485d571da96cf,Multi-task (Ent + QG),-1.2653455
dm-test-4a593dc4c7e0b4d09bfdc66bb315c47b54eb15df,Multi-task (Ent + QG),-0.2091269
dm-test-18243373494a1722ddcd162ec67b63dd749633ab,Multi-task (Ent + QG),-0.46052837
dm-test-998cb27197db1fd299aff3322ac041ba4bf1148f,Multi-task (Ent + QG),-0.46972418
dm-test-2feca9acf532e33f1ab7442c442c8e19787d8d7b,Multi-task (Ent + QG),0.11682883
dm-test-8b51a10370a1219137e231192e65b9cd52238ea6,Multi-task (Ent + QG),0.2808851
dm-test-31114653cd606fd3f4b1035f98dedd71f8282cd2,Multi-task (Ent + QG),-0.86078376
dm-test-0cdd7cdb5d99c36f25f1f4fa0e962d558f7ff07b,Multi-task (Ent + QG),-1.363445
dm-test-f5fead94ee884800e84a212cc0edc78b11c4ba9f,Multi-task (Ent + QG),-0.20362037
dm-test-36352fd1c61fd0c593ee7b84cbe213aa9b444439,Multi-task (Ent + QG),-0.008955788
dm-test-a3b6201aca77b5bdaa5df02d6acee2be66233237,Multi-task (Ent + QG),-0.60900146
cnn-test-c05bda9b387ec8ae43803170b6f59b4b82505db9,Multi-task (Ent + QG),-0.28639764
dm-test-6c1341bedf92a304318545fbf1aad88651de7909,Multi-task (Ent + QG),-0.8199773
dm-test-1749a22e2b6facaa057213cb9b33261b319bbd2b,Multi-task (Ent + QG),-0.91178936
dm-test-b255397ee863bd8faf9def57c0f76769153d905e,Multi-task (Ent + QG),-0.3134015
dm-test-e06ff0eb7c4fa4416fda84a9a239b15480c5a9d9,Multi-task (Ent + QG),-0.56276596
dm-test-d680ebcdcd59fd5ee9b602a06bcd5230c212835b,Multi-task (Ent + QG),-1.0075876
dm-test-155754e1f2bc83f6836af78703edd4d00f19f381,Multi-task (Ent + QG),-0.26196972
dm-test-23e8c1d71474d239aa9ae37b9a05031b0054b8ce,Multi-task (Ent + QG),-0.47883865
cnn-test-4761dc6d8bdf56b9ada97104113dd1bcf4aed3f1,Multi-task (Ent + QG),-1.3188725
dm-test-8847383b72167c3f3dd2161b5b091b580c8f4da7,Multi-task (Ent + QG),-1.4876236
dm-test-801763443e6c73e3857039f2223798b2b58bef19,Multi-task (Ent + QG),0.35293317
dm-test-c16c9fa34ccae7e2b9e29c3988ccb74974c4b3c0,Multi-task (Ent + QG),-1.0062133
dm-test-096e418a953af86df0d1560bec95bc7bfee2e34b,Multi-task (Ent + QG),-0.78904593
dm-test-02c955067d00f38b6978b805d5a8701a787f78ac,Multi-task (Ent + QG),-1.3541578
dm-test-2cfc33d01364162579f46b2764914a03a29453ce,Multi-task (Ent + QG),-1.9981219
dm-test-808a439a5d83fc47baaea934c8779a7ebc62470d,Multi-task (Ent + QG),-1.3301196
dm-test-9b5a04b9879fe716a2dcd66dd331f99534603c16,Multi-task (Ent + QG),-0.83980876
dm-test-d3c9ce137ba24a69253508b3416630465c050ae4,Multi-task (Ent + QG),-0.94741935
dm-test-26e4e19d945cedcb489f28808c730658139c9415,Multi-task (Ent + QG),-0.7219261
dm-test-4f3b35b540ba05f0f82d71a694ec23dde4dc3e01,Multi-task (Ent + QG),-1.0202326
dm-test-2abe0f81f5b22c8a406165717e3bd7fce6fe47c6,Multi-task (Ent + QG),-0.061229944
cnn-test-5139ccfabee55ddb83e7937f5802c0a67aee8975,Multi-task (Ent + QG),-0.5297972
dm-test-051db270afc32571a08c15124330efe89d80fea8,Multi-task (Ent + QG),-1.4583483
dm-test-b1f6faac3f406edca1e0cad8cce1319c83e62605,Multi-task (Ent + QG),-0.86694705
dm-test-c6667409fcdea2c89ba9f0d3a72c50e3967b4b1b,Multi-task (Ent + QG),-0.6675109
cnn-test-bcdb32ae644040a721da880fff9c1d502048cd8b,Multi-task (Ent + QG),-0.119475506
dm-test-46609841ffd23e9c22d1507edf7b176ecc4d834f,Multi-task (Ent + QG),-1.5062065
dm-test-2a48112ddee712f2364f128076cb2db555a043b1,Multi-task (Ent + QG),-0.5399734
dm-test-fadabe346fe95d33eee71299e6596754768f5246,Multi-task (Ent + QG),0.03686963
dm-test-f468efac7b3c54f8c42c2c81dff108c52ebe0d7d,Multi-task (Ent + QG),-1.1367846
cnn-test-88c2481234e763c9bbc68d0ab1be1d2375c1349a,Multi-task (Ent + QG),0.17675298
dm-test-6372eff07fd3d6f578f90d6115e01747edccc095,Multi-task (Ent + QG),-0.27323017
dm-test-e7d8b6617691ea00d4ddc5fe2b7cbd105ba9a57e,Multi-task (Ent + QG),-0.8388227
cnn-test-404f859482d47c127868964a9a39d1a7645dd2e9,Multi-task (Ent + QG),-1.3829623
dm-test-d83b82a9cd504218e604616be3f3c3928e3428b8,Multi-task (Ent + QG),-0.12781273
dm-test-0cd10ad50ceef529d96a255ed12ac9cd001ba9db,Multi-task (Ent + QG),1.031332
dm-test-632cfdb03aacd90a34a470f6a70b47eee62ec5f0,Multi-task (Ent + QG),-0.57821935
dm-test-c50d33e9749e7bb484d9b69c4f5fca35a3a50cb5,Multi-task (Ent + QG),-0.6891003
dm-test-2377095dda83df778e34304b7a09813808105d3b,Multi-task (Ent + QG),-1.0861629
dm-test-e880fda4c25289f8325574246f0f8ed4ff5eb26b,Multi-task (Ent + QG),-0.10345289
dm-test-8764fb95bfad8ee849274873a92fb8d6b400eee2,PG,0.0841776
dm-test-f26d8400ae49b90d109c165d0f44b8f6ca253c08,PG,-1.7693623
dm-test-207df192edc1836250b69d1bc5b9e6a38206eb78,PG,-0.25692487
dm-test-0f0789390d67698283cc87b2e046b5c5cd77edb7,PG,-0.061363835
cnn-test-fbbafa743a8c2ecd2cedf65c6c61956b2db8ec5c,PG,-0.8714537
dm-test-f37fd6e9b6cc18a7132568e307ef3b130931e809,PG,-2.0482078
dm-test-14c813567696f4e63a39993c09d4edb454036179,PG,-0.52426755
dm-test-e470f0a87d7513bf880412524332047020422c3f,PG,0.024013005
dm-test-2c37d44d03ce2e91310339d884d33ee5aabf9abc,PG,-0.9056529
dm-test-e428e25bbf8e06643154ce31b7c6fab64c81e857,PG,-0.57970625
dm-test-0783c68a744df6afa009d16e72709f2b4d90dea1,PG,0.4119001
dm-test-eeef09d26cf30c2124c0399b08eedc6321fe5d20,PG,-0.85619634
cnn-test-b1c3fc03a2b74cf4c79844c1fe2fdce70a8a436e,PG,-0.2588557
dm-test-9afda3cde191a883d8c166ceb5765eb53205d8f4,PG,-0.5065281
