doc,summarizer,score
cnn-test-88c2481234e763c9bbc68d0ab1be1d2375c1349a,Pegasus,-0.3751967391304348
dm-test-6372eff07fd3d6f578f90d6115e01747edccc095,Pegasus,-0.2802777049180328
dm-test-e7d8b6617691ea00d4ddc5fe2b7cbd105ba9a57e,Pegasus,-0.2807946666666667
cnn-test-404f859482d47c127868964a9a39d1a7645dd2e9,Pegasus,-0.3619272727272727
dm-test-d83b82a9cd504218e604616be3f3c3928e3428b8,Pegasus,-0.45615485714285714
dm-test-0cd10ad50ceef529d96a255ed12ac9cd001ba9db,Pegasus,-0.21891483516483518
dm-test-632cfdb03aacd90a34a470f6a70b47eee62ec5f0,Pegasus,-0.343877027027027
dm-test-c50d33e9749e7bb484d9b69c4f5fca35a3a50cb5,Pegasus,-0.24665610389610387
dm-test-2377095dda83df778e34304b7a09813808105d3b,Pegasus,-0.24594154929577464
dm-test-e880fda4c25289f8325574246f0f8ed4ff5eb26b,Pegasus,-0.2808705
dm-test-8764fb95bfad8ee849274873a92fb8d6b400eee2,BART,-0.37568666666666667
dm-test-f26d8400ae49b90d109c165d0f44b8f6ca253c08,BART,-0.6024897058823528
dm-test-207df192edc1836250b69d1bc5b9e6a38206eb78,BART,-0.2844509259259259
dm-test-0f0789390d67698283cc87b2e046b5c5cd77edb7,BART,-0.22999124999999998
cnn-test-fbbafa743a8c2ecd2cedf65c6c61956b2db8ec5c,BART,-0.3178477777777778
dm-test-f37fd6e9b6cc18a7132568e307ef3b130931e809,BART,-0.1720323717948718
dm-test-14c813567696f4e63a39993c09d4edb454036179,BART,-0.2355460905349794
dm-test-e470f0a87d7513bf880412524332047020422c3f,BART,-0.2745883895131086
dm-test-2c37d44d03ce2e91310339d884d33ee5aabf9abc,BART,-0.378904
dm-test-e428e25bbf8e06643154ce31b7c6fab64c81e857,BART,-0.4313293103448276
dm-test-0783c68a744df6afa009d16e72709f2b4d90dea1,BART,-0.327097619047619
dm-test-eeef09d26cf30c2124c0399b08eedc6321fe5d20,BART,-0.5055272727272727
cnn-test-b1c3fc03a2b74cf4c79844c1fe2fdce70a8a436e,BART,-0.2599864
dm-test-9afda3cde191a883d8c166ceb5765eb53205d8f4,BART,-0.4646688888888889
dm-test-4fb64a2298e18626db776fccf834be87388827e0,BART,-0.36316102564102565
dm-test-03e271b4305517e02c9ead82d57327d32b99102e,BART,-0.2331795081967213
dm-test-bd4684a0f5af5dd6ac88d2fb50f902bd7f10217b,BART,-0.21038348082595867
dm-test-9d0fcbd873927674d12aafce4ae7754fd591d4e2,BART,-0.39021666666666666
dm-test-9b1af0f993d78353ebd56a1b180e882e751527b3,BART,-0.2133279518072289
cnn-test-d75b043ebefc3098aea84d92bb8bec0f509b1563,BART,-0.3321892156862745
cnn-test-e2bccd4dec93c9bb7b327827dae004c2d494ec31,BART,-0.2367867469879518
dm-test-54b857a66cbd8473d6732e5da52d48612e636a37,BART,-0.25094458333333336
dm-test-2c6695b438980783754f7db28129ec2fbb3e6e21,BART,-0.23216258503401357
dm-test-2cf8c2d1d2ceb1980249f77e703f9039e63799d0,BART,-0.2843177536231884
dm-test-b5bc2ae78441e4ac08fb01823d5fc0f1627c3166,BART,-0.4008253658536586
dm-test-130ff8f2dfb6ab67861d5924b0ff5acd63c7d8ce,BART,-0.6365358974358974
dm-test-4001b252a072ac149c70840b22299cc6cfab3bae,BART,-0.3793435
dm-test-cf4ba8f94f2dd5604eb8f8a4e655c10cf0996365,BART,-0.37794791666666666
dm-test-8e6c8aec6808f66ed0342e128a4e146f3ecd627d,BART,-0.18536350574712646
dm-test-b5925c1a02fa9a8f6b1d5ad764c19a732deac0df,BART,-0.2429372093023256
dm-test-3785743303ddb8b594be7c449a37458b99e83812,BART,-0.2857404255319149
dm-test-6721edf88c95f480a4db2c63649dbb03736aeadf,BART,-0.5365578947368421
dm-test-7cba80e83b222801fed8d6f96e8c0aa381c54b28,BART,-0.3578848484848485
dm-test-97bbda7ec22a736cd174b51513c72a6372d13d35,BART,-0.2130064024390244
dm-test-3ba3bde4a1440134bb38ec22ba50db59986b544c,BART,-0.28364399999999995
dm-test-4e0de0ec6d5b9df174f54d03158de8f30aac861f,BART,-0.3791509523809524
dm-test-8bc8f134bc3ceaeec0df8f29e96e13d319717ab8,BART,-0.3770744565217391
dm-test-6f027d030f9ca86446dc893f1d10ced4c9a3561f,BART,-0.3435511627906977
dm-test-e43eef75de38d246db9d80216ca9f5487215a78b,BART,-0.3575415
dm-test-81bd721b16cad47dfd8d24baca5b30b006291db2,BART,-0.2976462857142857
cnn-test-a02e362c5b8f049848ce718b37b96117485461cf,BART,-0.379348
dm-test-dea0ed2e587495e516ac85056e21a2076a9a993c,BART,-0.23080344827586205
dm-test-5be0a9584b051175d9f4842a143b76385335d96a,BART,-0.5432216216216216
dm-test-d89de9c2a76f2665560becfe5d761a4fc62b9926,BART,-0.26195404411764706
dm-test-8b59fa7715418c4bcc0d50e3caeb239129de453e,BART,-0.45757770270270276
dm-test-1747dcd6a007ee97954b6b10cde549bf82f6a4eb,BART,-0.3217055555555555
cnn-test-e49792c337d3f4c13e22f710efa44cf6a4e59aba,BART,-0.3436890909090909
dm-test-d296270ab4a4cf20f2d9c1aae7514687806f2b35,BART,-0.3366940476190476
cnn-test-b8b6e729fff27c4eef87887e61d3448de9c063f6,BART,-0.43185642857142853
dm-test-9beaaf73e4517d5bf1bc284f386485d571da96cf,BART,-0.19132451612903226
dm-test-4a593dc4c7e0b4d09bfdc66bb315c47b54eb15df,BART,-0.40523384615384617
dm-test-18243373494a1722ddcd162ec67b63dd749633ab,BART,-0.24852117647058825
dm-test-998cb27197db1fd299aff3322ac041ba4bf1148f,BART,-0.35059243243243243
dm-test-2feca9acf532e33f1ab7442c442c8e19787d8d7b,BART,-0.40877916666666664
dm-test-8b51a10370a1219137e231192e65b9cd52238ea6,BART,-0.45427625000000005
dm-test-31114653cd606fd3f4b1035f98dedd71f8282cd2,BART,-0.3257090517241379
dm-test-0cdd7cdb5d99c36f25f1f4fa0e962d558f7ff07b,BART,-0.34158010204081635
dm-test-f5fead94ee884800e84a212cc0edc78b11c4ba9f,BART,-0.4182640625
dm-test-36352fd1c61fd0c593ee7b84cbe213aa9b444439,BART,-0.3249477777777778
dm-test-a3b6201aca77b5bdaa5df02d6acee2be66233237,BART,-0.28641173913043483
cnn-test-c05bda9b387ec8ae43803170b6f59b4b82505db9,BART,-0.29860212765957445
dm-test-6c1341bedf92a304318545fbf1aad88651de7909,BART,-0.3348171428571428
dm-test-1749a22e2b6facaa057213cb9b33261b319bbd2b,BART,-0.27817460317460313
dm-test-b255397ee863bd8faf9def57c0f76769153d905e,BART,-0.43047028571428575
dm-test-e06ff0eb7c4fa4416fda84a9a239b15480c5a9d9,BART,-0.2818529761904762
dm-test-d680ebcdcd59fd5ee9b602a06bcd5230c212835b,BART,-0.3789973544973545
dm-test-155754e1f2bc83f6836af78703edd4d00f19f381,BART,-0.31872119565217394
dm-test-23e8c1d71474d239aa9ae37b9a05031b0054b8ce,BART,-0.4379595348837209
cnn-test-4761dc6d8bdf56b9ada97104113dd1bcf4aed3f1,BART,-0.3899
dm-test-8847383b72167c3f3dd2161b5b091b580c8f4da7,BART,-0.34437192982456144
dm-test-801763443e6c73e3857039f2223798b2b58bef19,BART,-0.24746375
dm-test-c16c9fa34ccae7e2b9e29c3988ccb74974c4b3c0,BART,-0.3543334782608696
dm-test-096e418a953af86df0d1560bec95bc7bfee2e34b,BART,-0.37817500000000004
dm-test-02c955067d00f38b6978b805d5a8701a787f78ac,BART,-0.3889087962962963
dm-test-2cfc33d01364162579f46b2764914a03a29453ce,BART,-0.4717308108108108
dm-test-808a439a5d83fc47baaea934c8779a7ebc62470d,BART,-0.3230615
dm-test-9b5a04b9879fe716a2dcd66dd331f99534603c16,BART,-0.41372972972972977
dm-test-d3c9ce137ba24a69253508b3416630465c050ae4,BART,-0.2589408536585366
dm-test-26e4e19d945cedcb489f28808c730658139c9415,BART,-0.4415083333333334
dm-test-4f3b35b540ba05f0f82d71a694ec23dde4dc3e01,BART,-0.27027654320987654
dm-test-2abe0f81f5b22c8a406165717e3bd7fce6fe47c6,BART,-0.19640000000000002
cnn-test-5139ccfabee55ddb83e7937f5802c0a67aee8975,BART,-0.2299867724867725
dm-test-051db270afc32571a08c15124330efe89d80fea8,BART,-0.33151685393258423
dm-test-b1f6faac3f406edca1e0cad8cce1319c83e62605,BART,-0.32027393617021277
dm-test-c6667409fcdea2c89ba9f0d3a72c50e3967b4b1b,BART,-0.364975
cnn-test-bcdb32ae644040a721da880fff9c1d502048cd8b,BART,-0.532880625
dm-test-46609841ffd23e9c22d1507edf7b176ecc4d834f,BART,-0.25387424242424245
dm-test-2a48112ddee712f2364f128076cb2db555a043b1,BART,-0.373324
dm-test-fadabe346fe95d33eee71299e6596754768f5246,BART,-0.3519025
dm-test-f468efac7b3c54f8c42c2c81dff108c52ebe0d7d,BART,-0.573899358974359
cnn-test-88c2481234e763c9bbc68d0ab1be1d2375c1349a,BART,-0.41079095238095237
dm-test-6372eff07fd3d6f578f90d6115e01747edccc095,BART,-0.23939153225806453
dm-test-e7d8b6617691ea00d4ddc5fe2b7cbd105ba9a57e,BART,-0.28527534883720934
cnn-test-404f859482d47c127868964a9a39d1a7645dd2e9,BART,-0.3016094545454545
dm-test-d83b82a9cd504218e604616be3f3c3928e3428b8,BART,-0.37752
dm-test-0cd10ad50ceef529d96a255ed12ac9cd001ba9db,BART,-0.27921999999999997
dm-test-632cfdb03aacd90a34a470f6a70b47eee62ec5f0,BART,-0.4440014705882353
dm-test-c50d33e9749e7bb484d9b69c4f5fca35a3a50cb5,BART,-0.23756348684210526
dm-test-2377095dda83df778e34304b7a09813808105d3b,BART,-0.3790005
dm-test-e880fda4c25289f8325574246f0f8ed4ff5eb26b,BART,-0.2644466346153846
dm-test-8764fb95bfad8ee849274873a92fb8d6b400eee2,neusum,-0.1804265306122449
dm-test-f26d8400ae49b90d109c165d0f44b8f6ca253c08,neusum,-0.4292761194029851
dm-test-207df192edc1836250b69d1bc5b9e6a38206eb78,neusum,-0.1768976377952756
dm-test-0f0789390d67698283cc87b2e046b5c5cd77edb7,neusum,-0.4670557692307692
cnn-test-fbbafa743a8c2ecd2cedf65c6c61956b2db8ec5c,neusum,-0.3031851851851852
dm-test-f37fd6e9b6cc18a7132568e307ef3b130931e809,neusum,-0.29107006578947364
dm-test-14c813567696f4e63a39993c09d4edb454036179,neusum,-0.21257240259740262
dm-test-e470f0a87d7513bf880412524332047020422c3f,neusum,-0.2973490099009901
dm-test-2c37d44d03ce2e91310339d884d33ee5aabf9abc,neusum,-0.3817389705882353
dm-test-e428e25bbf8e06643154ce31b7c6fab64c81e857,neusum,-0.2610016393442623
dm-test-0783c68a744df6afa009d16e72709f2b4d90dea1,neusum,-0.37756598360655735
dm-test-eeef09d26cf30c2124c0399b08eedc6321fe5d20,neusum,-0.354050462962963
cnn-test-b1c3fc03a2b74cf4c79844c1fe2fdce70a8a436e,neusum,-0.2697013888888889
dm-test-9afda3cde191a883d8c166ceb5765eb53205d8f4,neusum,-0.16567222222222222
dm-test-4fb64a2298e18626db776fccf834be87388827e0,neusum,-0.4311870192307692
dm-test-03e271b4305517e02c9ead82d57327d32b99102e,neusum,-0.360055
dm-test-bd4684a0f5af5dd6ac88d2fb50f902bd7f10217b,neusum,-0.1793457236842105
dm-test-9d0fcbd873927674d12aafce4ae7754fd591d4e2,neusum,-0.2363873711340206
dm-test-9b1af0f993d78353ebd56a1b180e882e751527b3,neusum,-0.19451234567901235
cnn-test-d75b043ebefc3098aea84d92bb8bec0f509b1563,neusum,-0.36333841463414634
cnn-test-e2bccd4dec93c9bb7b327827dae004c2d494ec31,neusum,-0.24806818181818183
dm-test-54b857a66cbd8473d6732e5da52d48612e636a37,neusum,-0.17382857142857144
dm-test-2c6695b438980783754f7db28129ec2fbb3e6e21,neusum,-0.19195957943925232
dm-test-2cf8c2d1d2ceb1980249f77e703f9039e63799d0,neusum,-0.2904911764705882
dm-test-b5bc2ae78441e4ac08fb01823d5fc0f1627c3166,neusum,-0.25612234042553195
dm-test-130ff8f2dfb6ab67861d5924b0ff5acd63c7d8ce,neusum,-0.5326428571428571
dm-test-4001b252a072ac149c70840b22299cc6cfab3bae,neusum,-0.20235340909090907
dm-test-cf4ba8f94f2dd5604eb8f8a4e655c10cf0996365,neusum,-0.21386764705882352
dm-test-8e6c8aec6808f66ed0342e128a4e146f3ecd627d,neusum,-0.1905209090909091
dm-test-b5925c1a02fa9a8f6b1d5ad764c19a732deac0df,neusum,-0.26441972477064224
dm-test-3785743303ddb8b594be7c449a37458b99e83812,neusum,-0.23017470930232556
dm-test-6721edf88c95f480a4db2c63649dbb03736aeadf,neusum,-0.2446452380952381
dm-test-7cba80e83b222801fed8d6f96e8c0aa381c54b28,neusum,-0.35419649999999997
dm-test-97bbda7ec22a736cd174b51513c72a6372d13d35,neusum,-0.27889583333333334
dm-test-3ba3bde4a1440134bb38ec22ba50db59986b544c,neusum,-0.3457264705882353
dm-test-4e0de0ec6d5b9df174f54d03158de8f30aac861f,neusum,-0.22378043478260867
dm-test-8bc8f134bc3ceaeec0df8f29e96e13d319717ab8,neusum,-0.27928915662650605
dm-test-6f027d030f9ca86446dc893f1d10ced4c9a3561f,neusum,-0.31822074468085104
dm-test-e43eef75de38d246db9d80216ca9f5487215a78b,neusum,-0.27714036144578313
dm-test-81bd721b16cad47dfd8d24baca5b30b006291db2,neusum,-0.15939
cnn-test-a02e362c5b8f049848ce718b37b96117485461cf,neusum,-0.6122251612903227
dm-test-dea0ed2e587495e516ac85056e21a2076a9a993c,neusum,-0.14482134146341463
dm-test-5be0a9584b051175d9f4842a143b76385335d96a,neusum,-0.22605128205128208
dm-test-d89de9c2a76f2665560becfe5d761a4fc62b9926,neusum,-0.33157238095238095
dm-test-8b59fa7715418c4bcc0d50e3caeb239129de453e,neusum,-0.17472380952380953
dm-test-1747dcd6a007ee97954b6b10cde549bf82f6a4eb,neusum,-0.30241666666666667
cnn-test-e49792c337d3f4c13e22f710efa44cf6a4e59aba,neusum,-0.20630643564356438
dm-test-d296270ab4a4cf20f2d9c1aae7514687806f2b35,neusum,-0.2674865168539326
cnn-test-b8b6e729fff27c4eef87887e61d3448de9c063f6,neusum,-0.2088020202020202
dm-test-9beaaf73e4517d5bf1bc284f386485d571da96cf,neusum,-0.2599329411764706
dm-test-4a593dc4c7e0b4d09bfdc66bb315c47b54eb15df,neusum,-0.3626534090909091
dm-test-18243373494a1722ddcd162ec67b63dd749633ab,neusum,-0.2948434065934066
dm-test-998cb27197db1fd299aff3322ac041ba4bf1148f,neusum,-0.18875277777777777
dm-test-2feca9acf532e33f1ab7442c442c8e19787d8d7b,neusum,-0.24484298780487804
dm-test-8b51a10370a1219137e231192e65b9cd52238ea6,neusum,-0.41129941860465113
dm-test-31114653cd606fd3f4b1035f98dedd71f8282cd2,neusum,-0.36561132075471703
dm-test-0cdd7cdb5d99c36f25f1f4fa0e962d558f7ff07b,neusum,-0.44021120689655174
dm-test-f5fead94ee884800e84a212cc0edc78b11c4ba9f,neusum,-0.7382032258064516
dm-test-36352fd1c61fd0c593ee7b84cbe213aa9b444439,neusum,-0.4930063157894737
dm-test-a3b6201aca77b5bdaa5df02d6acee2be66233237,neusum,-0.30600872093023257
cnn-test-c05bda9b387ec8ae43803170b6f59b4b82505db9,neusum,-0.27897629310344824
dm-test-6c1341bedf92a304318545fbf1aad88651de7909,neusum,-0.15953666666666666
dm-test-1749a22e2b6facaa057213cb9b33261b319bbd2b,neusum,-0.22949548192771083
dm-test-b255397ee863bd8faf9def57c0f76769153d905e,neusum,-0.1588987804878049
dm-test-e06ff0eb7c4fa4416fda84a9a239b15480c5a9d9,neusum,-0.31145580357142855
dm-test-d680ebcdcd59fd5ee9b602a06bcd5230c212835b,neusum,-0.26462616279069767
dm-test-155754e1f2bc83f6836af78703edd4d00f19f381,neusum,-0.268593661971831
dm-test-23e8c1d71474d239aa9ae37b9a05031b0054b8ce,neusum,-0.32643576388888884
cnn-test-4761dc6d8bdf56b9ada97104113dd1bcf4aed3f1,neusum,-0.370912
dm-test-8847383b72167c3f3dd2161b5b091b580c8f4da7,neusum,-0.3971761363636364
dm-test-801763443e6c73e3857039f2223798b2b58bef19,neusum,-0.23478649425287354
dm-test-c16c9fa34ccae7e2b9e29c3988ccb74974c4b3c0,neusum,-0.374875
dm-test-096e418a953af86df0d1560bec95bc7bfee2e34b,neusum,-0.4448768292682927
dm-test-02c955067d00f38b6978b805d5a8701a787f78ac,neusum,-0.38954320987654323
dm-test-2cfc33d01364162579f46b2764914a03a29453ce,neusum,-0.2343219696969697
dm-test-808a439a5d83fc47baaea934c8779a7ebc62470d,neusum,-0.18559166666666665
dm-test-9b5a04b9879fe716a2dcd66dd331f99534603c16,neusum,-0.20753583333333334
dm-test-d3c9ce137ba24a69253508b3416630465c050ae4,neusum,-0.25426979166666663
dm-test-26e4e19d945cedcb489f28808c730658139c9415,neusum,-0.4244669811320754
dm-test-4f3b35b540ba05f0f82d71a694ec23dde4dc3e01,neusum,-0.21148333333333333
dm-test-2abe0f81f5b22c8a406165717e3bd7fce6fe47c6,neusum,-0.3410245283018868
cnn-test-5139ccfabee55ddb83e7937f5802c0a67aee8975,neusum,-0.3550647887323944
dm-test-051db270afc32571a08c15124330efe89d80fea8,neusum,-0.32452989130434784
dm-test-b1f6faac3f406edca1e0cad8cce1319c83e62605,neusum,-0.287953629032258
dm-test-c6667409fcdea2c89ba9f0d3a72c50e3967b4b1b,neusum,-0.27807258064516127
cnn-test-bcdb32ae644040a721da880fff9c1d502048cd8b,neusum,-0.2341829268292683
dm-test-46609841ffd23e9c22d1507edf7b176ecc4d834f,neusum,-0.3182114754098361
dm-test-2a48112ddee712f2364f128076cb2db555a043b1,neusum,-0.23715494505494505
dm-test-fadabe346fe95d33eee71299e6596754768f5246,neusum,-0.21165555555555554
dm-test-f468efac7b3c54f8c42c2c81dff108c52ebe0d7d,neusum,-0.38111477272727273
cnn-test-88c2481234e763c9bbc68d0ab1be1d2375c1349a,neusum,-0.40876
dm-test-6372eff07fd3d6f578f90d6115e01747edccc095,neusum,-0.1718938524590164
dm-test-e7d8b6617691ea00d4ddc5fe2b7cbd105ba9a57e,neusum,-0.15041125954198473
cnn-test-404f859482d47c127868964a9a39d1a7645dd2e9,neusum,-0.18156630136986301
dm-test-d83b82a9cd504218e604616be3f3c3928e3428b8,neusum,-0.28624655172413793
dm-test-0cd10ad50ceef529d96a255ed12ac9cd001ba9db,neusum,-0.19904565217391304
dm-test-632cfdb03aacd90a34a470f6a70b47eee62ec5f0,neusum,-0.4168215116279069
dm-test-c50d33e9749e7bb484d9b69c4f5fca35a3a50cb5,neusum,-0.2420743333333333
dm-test-2377095dda83df778e34304b7a09813808105d3b,neusum,-0.2948352941176471
dm-test-e880fda4c25289f8325574246f0f8ed4ff5eb26b,neusum,-0.18424425
dm-test-8764fb95bfad8ee849274873a92fb8d6b400eee2,Multi-task (Ent + QG),-0.40602166666666667
dm-test-f26d8400ae49b90d109c165d0f44b8f6ca253c08,Multi-task (Ent + QG),-0.5514215277777779
dm-test-207df192edc1836250b69d1bc5b9e6a38206eb78,Multi-task (Ent + QG),-0.21036608187134503
dm-test-0f0789390d67698283cc87b2e046b5c5cd77edb7,Multi-task (Ent + QG),-0.22425409836065574
cnn-test-fbbafa743a8c2ecd2cedf65c6c61956b2db8ec5c,Multi-task (Ent + QG),-0.19128654434250764
dm-test-f37fd6e9b6cc18a7132568e307ef3b130931e809,Multi-task (Ent + QG),-0.2967180921052631
dm-test-14c813567696f4e63a39993c09d4edb454036179,Multi-task (Ent + QG),-0.19138435582822086
dm-test-e470f0a87d7513bf880412524332047020422c3f,Multi-task (Ent + QG),-0.22021329787234042
dm-test-2c37d44d03ce2e91310339d884d33ee5aabf9abc,Multi-task (Ent + QG),-0.3817389705882353
dm-test-e428e25bbf8e06643154ce31b7c6fab64c81e857,Multi-task (Ent + QG),-0.2236271186440678
dm-test-0783c68a744df6afa009d16e72709f2b4d90dea1,Multi-task (Ent + QG),-0.425623125
dm-test-eeef09d26cf30c2124c0399b08eedc6321fe5d20,Multi-task (Ent + QG),-0.5313581081081081
cnn-test-b1c3fc03a2b74cf4c79844c1fe2fdce70a8a436e,Multi-task (Ent + QG),-0.31964184782608696
dm-test-9afda3cde191a883d8c166ceb5765eb53205d8f4,Multi-task (Ent + QG),-0.31403026315789473
dm-test-4fb64a2298e18626db776fccf834be87388827e0,Multi-task (Ent + QG),-0.46061153846153846
dm-test-03e271b4305517e02c9ead82d57327d32b99102e,Multi-task (Ent + QG),-0.237592032967033
dm-test-bd4684a0f5af5dd6ac88d2fb50f902bd7f10217b,Multi-task (Ent + QG),-0.2013757894736842
dm-test-9d0fcbd873927674d12aafce4ae7754fd591d4e2,Multi-task (Ent + QG),-0.3195230158730159
dm-test-9b1af0f993d78353ebd56a1b180e882e751527b3,Multi-task (Ent + QG),-0.16495843621399175
cnn-test-d75b043ebefc3098aea84d92bb8bec0f509b1563,Multi-task (Ent + QG),-0.2950025423728813
cnn-test-e2bccd4dec93c9bb7b327827dae004c2d494ec31,Multi-task (Ent + QG),-0.3318962765957447
dm-test-54b857a66cbd8473d6732e5da52d48612e636a37,Multi-task (Ent + QG),-0.17895303030303028
dm-test-2c6695b438980783754f7db28129ec2fbb3e6e21,Multi-task (Ent + QG),-0.24184673913043478
dm-test-2cf8c2d1d2ceb1980249f77e703f9039e63799d0,Multi-task (Ent + QG),-0.28656868686868686
dm-test-b5bc2ae78441e4ac08fb01823d5fc0f1627c3166,Multi-task (Ent + QG),-0.3555639285714286
dm-test-130ff8f2dfb6ab67861d5924b0ff5acd63c7d8ce,Multi-task (Ent + QG),-0.4462333333333333
dm-test-4001b252a072ac149c70840b22299cc6cfab3bae,Multi-task (Ent + QG),-0.30511875
dm-test-cf4ba8f94f2dd5604eb8f8a4e655c10cf0996365,Multi-task (Ent + QG),-0.1635974358974359
dm-test-8e6c8aec6808f66ed0342e128a4e146f3ecd627d,Multi-task (Ent + QG),-0.16750363636363635
dm-test-b5925c1a02fa9a8f6b1d5ad764c19a732deac0df,Multi-task (Ent + QG),-0.22865973154362418
dm-test-3785743303ddb8b594be7c449a37458b99e83812,Multi-task (Ent + QG),-0.3450342391304348
dm-test-6721edf88c95f480a4db2c63649dbb03736aeadf,Multi-task (Ent + QG),-0.2516785714285714
dm-test-7cba80e83b222801fed8d6f96e8c0aa381c54b28,Multi-task (Ent + QG),-0.38823806818181816
dm-test-97bbda7ec22a736cd174b51513c72a6372d13d35,Multi-task (Ent + QG),-0.2707045138888889
dm-test-3ba3bde4a1440134bb38ec22ba50db59986b544c,Multi-task (Ent + QG),-0.40086315789473687
dm-test-4e0de0ec6d5b9df174f54d03158de8f30aac861f,Multi-task (Ent + QG),-0.3486012931034483
dm-test-8bc8f134bc3ceaeec0df8f29e96e13d319717ab8,Multi-task (Ent + QG),-0.2564633333333333
dm-test-6f027d030f9ca86446dc893f1d10ced4c9a3561f,Multi-task (Ent + QG),-0.2772041666666667
dm-test-e43eef75de38d246db9d80216ca9f5487215a78b,Multi-task (Ent + QG),-0.2768705
dm-test-81bd721b16cad47dfd8d24baca5b30b006291db2,Multi-task (Ent + QG),-0.3160192857142857
cnn-test-a02e362c5b8f049848ce718b37b96117485461cf,Multi-task (Ent + QG),-0.2850106918238994
dm-test-dea0ed2e587495e516ac85056e21a2076a9a993c,Multi-task (Ent + QG),-0.285323754789272
dm-test-5be0a9584b051175d9f4842a143b76385335d96a,Multi-task (Ent + QG),-0.2822328205128205
dm-test-d89de9c2a76f2665560becfe5d761a4fc62b9926,Multi-task (Ent + QG),-0.25473035714285713
dm-test-8b59fa7715418c4bcc0d50e3caeb239129de453e,Multi-task (Ent + QG),-0.2652135593220339
dm-test-1747dcd6a007ee97954b6b10cde549bf82f6a4eb,Multi-task (Ent + QG),-0.34952727272727274
cnn-test-e49792c337d3f4c13e22f710efa44cf6a4e59aba,Multi-task (Ent + QG),-0.2926122448979592
dm-test-d296270ab4a4cf20f2d9c1aae7514687806f2b35,Multi-task (Ent + QG),-0.20122621722846443
cnn-test-b8b6e729fff27c4eef87887e61d3448de9c063f6,Multi-task (Ent + QG),-0.2181206976744186
dm-test-9beaaf73e4517d5bf1bc284f386485d571da96cf,Multi-task (Ent + QG),-0.3142680365296804
dm-test-4a593dc4c7e0b4d09bfdc66bb315c47b54eb15df,Multi-task (Ent + QG),-0.41828562500000005
dm-test-18243373494a1722ddcd162ec67b63dd749633ab,Multi-task (Ent + QG),-0.32249222222222224
dm-test-998cb27197db1fd299aff3322ac041ba4bf1148f,Multi-task (Ent + QG),-0.3608036231884058
dm-test-2feca9acf532e33f1ab7442c442c8e19787d8d7b,Multi-task (Ent + QG),-0.2549059259259259
dm-test-8b51a10370a1219137e231192e65b9cd52238ea6,Multi-task (Ent + QG),-0.24802267441860465
dm-test-31114653cd606fd3f4b1035f98dedd71f8282cd2,Multi-task (Ent + QG),-0.4364088888888889
dm-test-0cdd7cdb5d99c36f25f1f4fa0e962d558f7ff07b,Multi-task (Ent + QG),-0.3257179245283019
dm-test-f5fead94ee884800e84a212cc0edc78b11c4ba9f,Multi-task (Ent + QG),-0.4606142857142857
dm-test-36352fd1c61fd0c593ee7b84cbe213aa9b444439,Multi-task (Ent + QG),-0.2587935
dm-test-a3b6201aca77b5bdaa5df02d6acee2be66233237,Multi-task (Ent + QG),-0.2895454268292683
cnn-test-c05bda9b387ec8ae43803170b6f59b4b82505db9,Multi-task (Ent + QG),-0.44814239130434785
dm-test-6c1341bedf92a304318545fbf1aad88651de7909,Multi-task (Ent + QG),-0.31735511363636365
dm-test-1749a22e2b6facaa057213cb9b33261b319bbd2b,Multi-task (Ent + QG),-0.38144500000000003
dm-test-b255397ee863bd8faf9def57c0f76769153d905e,Multi-task (Ent + QG),-0.24384259259259258
dm-test-e06ff0eb7c4fa4416fda84a9a239b15480c5a9d9,Multi-task (Ent + QG),-0.30355925925925925
dm-test-d680ebcdcd59fd5ee9b602a06bcd5230c212835b,Multi-task (Ent + QG),-0.44975611111111113
dm-test-155754e1f2bc83f6836af78703edd4d00f19f381,Multi-task (Ent + QG),-0.3452371428571428
dm-test-23e8c1d71474d239aa9ae37b9a05031b0054b8ce,Multi-task (Ent + QG),-0.4158426470588235
cnn-test-4761dc6d8bdf56b9ada97104113dd1bcf4aed3f1,Multi-task (Ent + QG),-0.40991162790697677
dm-test-8847383b72167c3f3dd2161b5b091b580c8f4da7,Multi-task (Ent + QG),-0.3464947183098592
dm-test-801763443e6c73e3857039f2223798b2b58bef19,Multi-task (Ent + QG),-0.2455016304347826
dm-test-c16c9fa34ccae7e2b9e29c3988ccb74974c4b3c0,Multi-task (Ent + QG),-0.32846269841269843
dm-test-096e418a953af86df0d1560bec95bc7bfee2e34b,Multi-task (Ent + QG),-0.3095426056338028
dm-test-02c955067d00f38b6978b805d5a8701a787f78ac,Multi-task (Ent + QG),-0.3418064814814815
dm-test-2cfc33d01364162579f46b2764914a03a29453ce,Multi-task (Ent + QG),-0.4904387755102041
dm-test-808a439a5d83fc47baaea934c8779a7ebc62470d,Multi-task (Ent + QG),-0.4026047872340426
dm-test-9b5a04b9879fe716a2dcd66dd331f99534603c16,Multi-task (Ent + QG),-0.24452923728813558
dm-test-d3c9ce137ba24a69253508b3416630465c050ae4,Multi-task (Ent + QG),-0.333711875
dm-test-26e4e19d945cedcb489f28808c730658139c9415,Multi-task (Ent + QG),-0.40901458333333335
dm-test-4f3b35b540ba05f0f82d71a694ec23dde4dc3e01,Multi-task (Ent + QG),-0.17915868644067798
