doc,summarizer,unified_score
dm-test-8764fb95bfad8ee849274873a92fb8d6b400eee2,BART,78.66508483886719
dm-test-f26d8400ae49b90d109c165d0f44b8f6ca253c08,BART,79.57246398925781
dm-test-207df192edc1836250b69d1bc5b9e6a38206eb78,BART,101.07467651367188
dm-test-0f0789390d67698283cc87b2e046b5c5cd77edb7,BART,71.6427001953125
cnn-test-fbbafa743a8c2ecd2cedf65c6c61956b2db8ec5c,BART,75.22528076171875
dm-test-f37fd6e9b6cc18a7132568e307ef3b130931e809,BART,87.97463989257812
dm-test-14c813567696f4e63a39993c09d4edb454036179,BART,73.97661590576172
dm-test-e470f0a87d7513bf880412524332047020422c3f,BART,35.86094284057617
dm-test-2c37d44d03ce2e91310339d884d33ee5aabf9abc,BART,47.972251892089844
dm-test-e428e25bbf8e06643154ce31b7c6fab64c81e857,BART,94.8817138671875
dm-test-0783c68a744df6afa009d16e72709f2b4d90dea1,BART,58.82792282104492
dm-test-eeef09d26cf30c2124c0399b08eedc6321fe5d20,BART,83.9352035522461
cnn-test-b1c3fc03a2b74cf4c79844c1fe2fdce70a8a436e,BART,101.887939453125
dm-test-9afda3cde191a883d8c166ceb5765eb53205d8f4,BART,80.8188247680664
dm-test-4fb64a2298e18626db776fccf834be87388827e0,BART,83.41590118408203
dm-test-03e271b4305517e02c9ead82d57327d32b99102e,BART,60.934242248535156
dm-test-bd4684a0f5af5dd6ac88d2fb50f902bd7f10217b,BART,57.641639709472656
dm-test-9d0fcbd873927674d12aafce4ae7754fd591d4e2,BART,35.851627349853516
dm-test-9b1af0f993d78353ebd56a1b180e882e751527b3,BART,50.41379165649414
cnn-test-d75b043ebefc3098aea84d92bb8bec0f509b1563,BART,81.96818542480469
cnn-test-e2bccd4dec93c9bb7b327827dae004c2d494ec31,BART,79.87569427490234
dm-test-54b857a66cbd8473d6732e5da52d48612e636a37,BART,94.3273696899414
dm-test-2c6695b438980783754f7db28129ec2fbb3e6e21,BART,66.55867004394531
dm-test-2cf8c2d1d2ceb1980249f77e703f9039e63799d0,BART,48.115386962890625
dm-test-b5bc2ae78441e4ac08fb01823d5fc0f1627c3166,BART,60.45826721191406
dm-test-130ff8f2dfb6ab67861d5924b0ff5acd63c7d8ce,BART,73.12910461425781
dm-test-4001b252a072ac149c70840b22299cc6cfab3bae,BART,84.16316223144531
dm-test-cf4ba8f94f2dd5604eb8f8a4e655c10cf0996365,BART,71.57038116455078
dm-test-8e6c8aec6808f66ed0342e128a4e146f3ecd627d,BART,94.55184173583984
dm-test-b5925c1a02fa9a8f6b1d5ad764c19a732deac0df,BART,63.210880279541016
dm-test-3785743303ddb8b594be7c449a37458b99e83812,BART,87.61902618408203
dm-test-6721edf88c95f480a4db2c63649dbb03736aeadf,BART,121.44356536865234
dm-test-7cba80e83b222801fed8d6f96e8c0aa381c54b28,BART,89.5647964477539
dm-test-97bbda7ec22a736cd174b51513c72a6372d13d35,BART,99.45616912841797
dm-test-3ba3bde4a1440134bb38ec22ba50db59986b544c,BART,95.08140563964844
dm-test-4e0de0ec6d5b9df174f54d03158de8f30aac861f,BART,82.62825012207031
dm-test-8bc8f134bc3ceaeec0df8f29e96e13d319717ab8,BART,36.32144546508789
dm-test-6f027d030f9ca86446dc893f1d10ced4c9a3561f,BART,87.14181518554688
dm-test-e43eef75de38d246db9d80216ca9f5487215a78b,BART,60.26596450805664
dm-test-81bd721b16cad47dfd8d24baca5b30b006291db2,BART,76.36042785644531
cnn-test-a02e362c5b8f049848ce718b37b96117485461cf,BART,121.91968536376953
dm-test-dea0ed2e587495e516ac85056e21a2076a9a993c,BART,85.35041809082031
dm-test-5be0a9584b051175d9f4842a143b76385335d96a,BART,57.9521598815918
dm-test-d89de9c2a76f2665560becfe5d761a4fc62b9926,BART,75.33981323242188
dm-test-8b59fa7715418c4bcc0d50e3caeb239129de453e,BART,49.61894226074219
dm-test-1747dcd6a007ee97954b6b10cde549bf82f6a4eb,BART,67.98192596435547
cnn-test-e49792c337d3f4c13e22f710efa44cf6a4e59aba,BART,72.66571044921875
dm-test-d296270ab4a4cf20f2d9c1aae7514687806f2b35,BART,74.93312072753906
cnn-test-b8b6e729fff27c4eef87887e61d3448de9c063f6,BART,84.64669799804688
dm-test-9beaaf73e4517d5bf1bc284f386485d571da96cf,BART,39.5606803894043
dm-test-4a593dc4c7e0b4d09bfdc66bb315c47b54eb15df,BART,75.96967315673828
dm-test-18243373494a1722ddcd162ec67b63dd749633ab,BART,90.7991943359375
dm-test-998cb27197db1fd299aff3322ac041ba4bf1148f,BART,97.63011932373047
dm-test-2feca9acf532e33f1ab7442c442c8e19787d8d7b,BART,55.14978790283203
dm-test-8b51a10370a1219137e231192e65b9cd52238ea6,BART,112.43507385253906
dm-test-31114653cd606fd3f4b1035f98dedd71f8282cd2,BART,86.57811737060547
dm-test-0cdd7cdb5d99c36f25f1f4fa0e962d558f7ff07b,BART,76.17833709716797
dm-test-f5fead94ee884800e84a212cc0edc78b11c4ba9f,BART,79.73925018310547
dm-test-36352fd1c61fd0c593ee7b84cbe213aa9b444439,BART,77.6900405883789
dm-test-a3b6201aca77b5bdaa5df02d6acee2be66233237,BART,124.02696228027344
cnn-test-c05bda9b387ec8ae43803170b6f59b4b82505db9,BART,103.6146469116211
dm-test-6c1341bedf92a304318545fbf1aad88651de7909,BART,90.42323303222656
dm-test-1749a22e2b6facaa057213cb9b33261b319bbd2b,BART,69.1386489868164
dm-test-b255397ee863bd8faf9def57c0f76769153d905e,BART,73.06771087646484
dm-test-e06ff0eb7c4fa4416fda84a9a239b15480c5a9d9,BART,50.571571350097656
dm-test-d680ebcdcd59fd5ee9b602a06bcd5230c212835b,BART,72.08223724365234
dm-test-155754e1f2bc83f6836af78703edd4d00f19f381,BART,81.41935729980469
dm-test-23e8c1d71474d239aa9ae37b9a05031b0054b8ce,BART,98.72468566894531
cnn-test-4761dc6d8bdf56b9ada97104113dd1bcf4aed3f1,BART,79.13558197021484
dm-test-8847383b72167c3f3dd2161b5b091b580c8f4da7,BART,96.04696655273438
dm-test-801763443e6c73e3857039f2223798b2b58bef19,BART,73.21841430664062
dm-test-c16c9fa34ccae7e2b9e29c3988ccb74974c4b3c0,BART,73.60546112060547
dm-test-096e418a953af86df0d1560bec95bc7bfee2e34b,BART,37.71052551269531
dm-test-02c955067d00f38b6978b805d5a8701a787f78ac,BART,124.71736907958984
dm-test-2cfc33d01364162579f46b2764914a03a29453ce,BART,92.43392181396484
dm-test-808a439a5d83fc47baaea934c8779a7ebc62470d,BART,90.48780059814453
dm-test-9b5a04b9879fe716a2dcd66dd331f99534603c16,BART,120.43737030029297
dm-test-d3c9ce137ba24a69253508b3416630465c050ae4,BART,53.173423767089844
dm-test-26e4e19d945cedcb489f28808c730658139c9415,BART,73.84185028076172
dm-test-4f3b35b540ba05f0f82d71a694ec23dde4dc3e01,BART,87.88519287109375
dm-test-2abe0f81f5b22c8a406165717e3bd7fce6fe47c6,BART,19.033241271972656
cnn-test-5139ccfabee55ddb83e7937f5802c0a67aee8975,BART,72.77061462402344
dm-test-051db270afc32571a08c15124330efe89d80fea8,BART,98.43144989013672
dm-test-b1f6faac3f406edca1e0cad8cce1319c83e62605,BART,58.90275573730469
dm-test-c6667409fcdea2c89ba9f0d3a72c50e3967b4b1b,BART,91.25613403320312
cnn-test-bcdb32ae644040a721da880fff9c1d502048cd8b,BART,44.90815734863281
dm-test-46609841ffd23e9c22d1507edf7b176ecc4d834f,BART,45.118717193603516
dm-test-2a48112ddee712f2364f128076cb2db555a043b1,BART,55.37030029296875
dm-test-fadabe346fe95d33eee71299e6596754768f5246,BART,110.58073425292969
dm-test-f468efac7b3c54f8c42c2c81dff108c52ebe0d7d,BART,51.51737976074219
cnn-test-88c2481234e763c9bbc68d0ab1be1d2375c1349a,BART,88.49238586425781
dm-test-6372eff07fd3d6f578f90d6115e01747edccc095,BART,99.7184066772461
dm-test-e7d8b6617691ea00d4ddc5fe2b7cbd105ba9a57e,BART,83.31523132324219
cnn-test-404f859482d47c127868964a9a39d1a7645dd2e9,BART,98.86065673828125
dm-test-d83b82a9cd504218e604616be3f3c3928e3428b8,BART,101.91495513916016
dm-test-0cd10ad50ceef529d96a255ed12ac9cd001ba9db,BART,120.64089965820312
dm-test-632cfdb03aacd90a34a470f6a70b47eee62ec5f0,BART,108.95333862304688
dm-test-c50d33e9749e7bb484d9b69c4f5fca35a3a50cb5,BART,74.61488342285156
dm-test-2377095dda83df778e34304b7a09813808105d3b,BART,89.03585815429688
dm-test-e880fda4c25289f8325574246f0f8ed4ff5eb26b,BART,84.19921112060547
dm-test-8764fb95bfad8ee849274873a92fb8d6b400eee2,neusum,54.78680419921875
dm-test-f26d8400ae49b90d109c165d0f44b8f6ca253c08,neusum,86.21797943115234
dm-test-207df192edc1836250b69d1bc5b9e6a38206eb78,neusum,122.55702209472656
dm-test-0f0789390d67698283cc87b2e046b5c5cd77edb7,neusum,71.07714080810547
cnn-test-fbbafa743a8c2ecd2cedf65c6c61956b2db8ec5c,neusum,90.62429809570312
dm-test-f37fd6e9b6cc18a7132568e307ef3b130931e809,neusum,82.55340576171875
dm-test-14c813567696f4e63a39993c09d4edb454036179,neusum,77.3441390991211
dm-test-e470f0a87d7513bf880412524332047020422c3f,neusum,57.12627029418945
dm-test-2c37d44d03ce2e91310339d884d33ee5aabf9abc,neusum,40.3115119934082
dm-test-e428e25bbf8e06643154ce31b7c6fab64c81e857,neusum,110.35423278808594
dm-test-0783c68a744df6afa009d16e72709f2b4d90dea1,neusum,75.87574768066406
dm-test-eeef09d26cf30c2124c0399b08eedc6321fe5d20,neusum,82.4755630493164
cnn-test-b1c3fc03a2b74cf4c79844c1fe2fdce70a8a436e,neusum,81.1739730834961
dm-test-9afda3cde191a883d8c166ceb5765eb53205d8f4,neusum,70.1568832397461
dm-test-4fb64a2298e18626db776fccf834be87388827e0,neusum,67.77725219726562
dm-test-03e271b4305517e02c9ead82d57327d32b99102e,neusum,73.24129486083984
dm-test-bd4684a0f5af5dd6ac88d2fb50f902bd7f10217b,neusum,54.35762023925781
dm-test-9d0fcbd873927674d12aafce4ae7754fd591d4e2,neusum,66.30082702636719
dm-test-9b1af0f993d78353ebd56a1b180e882e751527b3,neusum,53.78416061401367
cnn-test-d75b043ebefc3098aea84d92bb8bec0f509b1563,neusum,110.1160888671875
cnn-test-e2bccd4dec93c9bb7b327827dae004c2d494ec31,neusum,103.37823486328125
dm-test-54b857a66cbd8473d6732e5da52d48612e636a37,neusum,66.30178833007812
dm-test-2c6695b438980783754f7db28129ec2fbb3e6e21,neusum,94.69441223144531
dm-test-2cf8c2d1d2ceb1980249f77e703f9039e63799d0,neusum,35.90464782714844
dm-test-b5bc2ae78441e4ac08fb01823d5fc0f1627c3166,neusum,56.49982833862305
dm-test-130ff8f2dfb6ab67861d5924b0ff5acd63c7d8ce,neusum,71.86437225341797
dm-test-4001b252a072ac149c70840b22299cc6cfab3bae,neusum,55.364994049072266
dm-test-cf4ba8f94f2dd5604eb8f8a4e655c10cf0996365,neusum,68.70222473144531
dm-test-8e6c8aec6808f66ed0342e128a4e146f3ecd627d,neusum,68.87103271484375
dm-test-b5925c1a02fa9a8f6b1d5ad764c19a732deac0df,neusum,55.11090087890625
dm-test-3785743303ddb8b594be7c449a37458b99e83812,neusum,75.08390808105469
dm-test-6721edf88c95f480a4db2c63649dbb03736aeadf,neusum,77.60902404785156
dm-test-7cba80e83b222801fed8d6f96e8c0aa381c54b28,neusum,31.12591552734375
dm-test-97bbda7ec22a736cd174b51513c72a6372d13d35,neusum,92.21195983886719
dm-test-3ba3bde4a1440134bb38ec22ba50db59986b544c,neusum,70.44808959960938
dm-test-4e0de0ec6d5b9df174f54d03158de8f30aac861f,neusum,75.86119842529297
dm-test-8bc8f134bc3ceaeec0df8f29e96e13d319717ab8,neusum,52.05143356323242
dm-test-6f027d030f9ca86446dc893f1d10ced4c9a3561f,neusum,53.04460144042969
dm-test-e43eef75de38d246db9d80216ca9f5487215a78b,neusum,43.629703521728516
dm-test-81bd721b16cad47dfd8d24baca5b30b006291db2,neusum,70.04595947265625
cnn-test-a02e362c5b8f049848ce718b37b96117485461cf,neusum,86.75955963134766
dm-test-dea0ed2e587495e516ac85056e21a2076a9a993c,neusum,74.75224304199219
dm-test-5be0a9584b051175d9f4842a143b76385335d96a,neusum,87.4249496459961
dm-test-d89de9c2a76f2665560becfe5d761a4fc62b9926,neusum,109.58627319335938
dm-test-8b59fa7715418c4bcc0d50e3caeb239129de453e,neusum,47.555152893066406
dm-test-1747dcd6a007ee97954b6b10cde549bf82f6a4eb,neusum,68.19169616699219
cnn-test-e49792c337d3f4c13e22f710efa44cf6a4e59aba,neusum,82.71788024902344
dm-test-d296270ab4a4cf20f2d9c1aae7514687806f2b35,neusum,83.36740112304688
cnn-test-b8b6e729fff27c4eef87887e61d3448de9c063f6,neusum,114.29745483398438
dm-test-9beaaf73e4517d5bf1bc284f386485d571da96cf,neusum,70.07117462158203
dm-test-4a593dc4c7e0b4d09bfdc66bb315c47b54eb15df,neusum,61.4719123840332
dm-test-18243373494a1722ddcd162ec67b63dd749633ab,neusum,100.04662322998047
dm-test-998cb27197db1fd299aff3322ac041ba4bf1148f,neusum,76.31900787353516
dm-test-2feca9acf532e33f1ab7442c442c8e19787d8d7b,neusum,62.84054946899414
dm-test-8b51a10370a1219137e231192e65b9cd52238ea6,neusum,86.97040557861328
dm-test-31114653cd606fd3f4b1035f98dedd71f8282cd2,neusum,55.57981872558594
dm-test-0cdd7cdb5d99c36f25f1f4fa0e962d558f7ff07b,neusum,60.510963439941406
dm-test-f5fead94ee884800e84a212cc0edc78b11c4ba9f,neusum,83.23856353759766
dm-test-36352fd1c61fd0c593ee7b84cbe213aa9b444439,neusum,86.48728942871094
dm-test-a3b6201aca77b5bdaa5df02d6acee2be66233237,neusum,84.36135864257812
cnn-test-c05bda9b387ec8ae43803170b6f59b4b82505db9,neusum,149.86703491210938
dm-test-6c1341bedf92a304318545fbf1aad88651de7909,neusum,83.03411865234375
dm-test-1749a22e2b6facaa057213cb9b33261b319bbd2b,neusum,73.15753936767578
dm-test-b255397ee863bd8faf9def57c0f76769153d905e,neusum,68.3322982788086
dm-test-e06ff0eb7c4fa4416fda84a9a239b15480c5a9d9,neusum,64.01956176757812
dm-test-d680ebcdcd59fd5ee9b602a06bcd5230c212835b,neusum,86.2645492553711
dm-test-155754e1f2bc83f6836af78703edd4d00f19f381,neusum,92.49913024902344
dm-test-23e8c1d71474d239aa9ae37b9a05031b0054b8ce,neusum,84.30169677734375
cnn-test-4761dc6d8bdf56b9ada97104113dd1bcf4aed3f1,neusum,108.23536682128906
dm-test-8847383b72167c3f3dd2161b5b091b580c8f4da7,neusum,102.42788696289062
dm-test-801763443e6c73e3857039f2223798b2b58bef19,neusum,68.69973754882812
dm-test-c16c9fa34ccae7e2b9e29c3988ccb74974c4b3c0,neusum,25.721960067749023
dm-test-096e418a953af86df0d1560bec95bc7bfee2e34b,neusum,52.687355041503906
dm-test-02c955067d00f38b6978b805d5a8701a787f78ac,neusum,158.76756286621094
dm-test-2cfc33d01364162579f46b2764914a03a29453ce,neusum,89.61376953125
dm-test-808a439a5d83fc47baaea934c8779a7ebc62470d,neusum,62.18413162231445
dm-test-9b5a04b9879fe716a2dcd66dd331f99534603c16,neusum,84.85557556152344
dm-test-d3c9ce137ba24a69253508b3416630465c050ae4,neusum,89.29120635986328
dm-test-26e4e19d945cedcb489f28808c730658139c9415,neusum,60.48057556152344
dm-test-4f3b35b540ba05f0f82d71a694ec23dde4dc3e01,neusum,70.10458374023438
dm-test-2abe0f81f5b22c8a406165717e3bd7fce6fe47c6,neusum,38.28112030029297
cnn-test-5139ccfabee55ddb83e7937f5802c0a67aee8975,neusum,89.99764251708984
dm-test-051db270afc32571a08c15124330efe89d80fea8,neusum,77.30073547363281
dm-test-b1f6faac3f406edca1e0cad8cce1319c83e62605,neusum,70.20584106445312
dm-test-c6667409fcdea2c89ba9f0d3a72c50e3967b4b1b,neusum,84.76748657226562
cnn-test-bcdb32ae644040a721da880fff9c1d502048cd8b,neusum,75.82534790039062
dm-test-46609841ffd23e9c22d1507edf7b176ecc4d834f,neusum,85.01571655273438
dm-test-2a48112ddee712f2364f128076cb2db555a043b1,neusum,94.89042663574219
dm-test-fadabe346fe95d33eee71299e6596754768f5246,neusum,87.9251708984375
dm-test-f468efac7b3c54f8c42c2c81dff108c52ebe0d7d,neusum,70.40499877929688
cnn-test-88c2481234e763c9bbc68d0ab1be1d2375c1349a,neusum,54.492759704589844
dm-test-6372eff07fd3d6f578f90d6115e01747edccc095,neusum,110.73524475097656
dm-test-e7d8b6617691ea00d4ddc5fe2b7cbd105ba9a57e,neusum,57.43773651123047
cnn-test-404f859482d47c127868964a9a39d1a7645dd2e9,neusum,70.4034652709961
dm-test-d83b82a9cd504218e604616be3f3c3928e3428b8,neusum,77.18016052246094
dm-test-0cd10ad50ceef529d96a255ed12ac9cd001ba9db,neusum,99.45428466796875
dm-test-632cfdb03aacd90a34a470f6a70b47eee62ec5f0,neusum,106.22045135498047
dm-test-c50d33e9749e7bb484d9b69c4f5fca35a3a50cb5,neusum,82.86904907226562
dm-test-2377095dda83df778e34304b7a09813808105d3b,neusum,116.65865325927734
dm-test-e880fda4c25289f8325574246f0f8ed4ff5eb26b,neusum,81.540283203125
dm-test-8764fb95bfad8ee849274873a92fb8d6b400eee2,Multi-task (Ent + QG),44.861637115478516
dm-test-f26d8400ae49b90d109c165d0f44b8f6ca253c08,Multi-task (Ent + QG),106.90501403808594
dm-test-207df192edc1836250b69d1bc5b9e6a38206eb78,Multi-task (Ent + QG),84.1335220336914
dm-test-0f0789390d67698283cc87b2e046b5c5cd77edb7,Multi-task (Ent + QG),82.84983825683594
cnn-test-fbbafa743a8c2ecd2cedf65c6c61956b2db8ec5c,Multi-task (Ent + QG),90.61117553710938
dm-test-f37fd6e9b6cc18a7132568e307ef3b130931e809,Multi-task (Ent + QG),89.63823699951172
dm-test-14c813567696f4e63a39993c09d4edb454036179,Multi-task (Ent + QG),62.51478576660156
dm-test-e470f0a87d7513bf880412524332047020422c3f,Multi-task (Ent + QG),36.3988037109375
dm-test-2c37d44d03ce2e91310339d884d33ee5aabf9abc,Multi-task (Ent + QG),40.569862365722656
dm-test-e428e25bbf8e06643154ce31b7c6fab64c81e857,Multi-task (Ent + QG),77.8663330078125
dm-test-0783c68a744df6afa009d16e72709f2b4d90dea1,Multi-task (Ent + QG),44.34099578857422
dm-test-eeef09d26cf30c2124c0399b08eedc6321fe5d20,Multi-task (Ent + QG),69.1447982788086
cnn-test-b1c3fc03a2b74cf4c79844c1fe2fdce70a8a436e,Multi-task (Ent + QG),125.70823669433594
dm-test-9afda3cde191a883d8c166ceb5765eb53205d8f4,Multi-task (Ent + QG),80.69100189208984
dm-test-4fb64a2298e18626db776fccf834be87388827e0,Multi-task (Ent + QG),70.05081176757812
dm-test-03e271b4305517e02c9ead82d57327d32b99102e,Multi-task (Ent + QG),56.71384811401367
dm-test-bd4684a0f5af5dd6ac88d2fb50f902bd7f10217b,Multi-task (Ent + QG),71.49726104736328
dm-test-9d0fcbd873927674d12aafce4ae7754fd591d4e2,Multi-task (Ent + QG),44.29986572265625
dm-test-9b1af0f993d78353ebd56a1b180e882e751527b3,Multi-task (Ent + QG),41.625518798828125
cnn-test-d75b043ebefc3098aea84d92bb8bec0f509b1563,Multi-task (Ent + QG),80.2214126586914
cnn-test-e2bccd4dec93c9bb7b327827dae004c2d494ec31,Multi-task (Ent + QG),79.99774932861328
dm-test-54b857a66cbd8473d6732e5da52d48612e636a37,Multi-task (Ent + QG),38.56813049316406
dm-test-2c6695b438980783754f7db28129ec2fbb3e6e21,Multi-task (Ent + QG),85.44727325439453
dm-test-2cf8c2d1d2ceb1980249f77e703f9039e63799d0,Multi-task (Ent + QG),38.73974609375
dm-test-b5bc2ae78441e4ac08fb01823d5fc0f1627c3166,Multi-task (Ent + QG),65.9991226196289
dm-test-130ff8f2dfb6ab67861d5924b0ff5acd63c7d8ce,Multi-task (Ent + QG),46.85824203491211
dm-test-4001b252a072ac149c70840b22299cc6cfab3bae,Multi-task (Ent + QG),96.0703125
dm-test-cf4ba8f94f2dd5604eb8f8a4e655c10cf0996365,Multi-task (Ent + QG),59.84673309326172
dm-test-8e6c8aec6808f66ed0342e128a4e146f3ecd627d,Multi-task (Ent + QG),63.58490753173828
dm-test-b5925c1a02fa9a8f6b1d5ad764c19a732deac0df,Multi-task (Ent + QG),50.459835052490234
dm-test-3785743303ddb8b594be7c449a37458b99e83812,Multi-task (Ent + QG),66.31581115722656
dm-test-6721edf88c95f480a4db2c63649dbb03736aeadf,Multi-task (Ent + QG),89.43096923828125
dm-test-7cba80e83b222801fed8d6f96e8c0aa381c54b28,Multi-task (Ent + QG),41.229698181152344
dm-test-97bbda7ec22a736cd174b51513c72a6372d13d35,Multi-task (Ent + QG),97.52926635742188
dm-test-3ba3bde4a1440134bb38ec22ba50db59986b544c,Multi-task (Ent + QG),107.15093994140625
dm-test-4e0de0ec6d5b9df174f54d03158de8f30aac861f,Multi-task (Ent + QG),59.20020294189453
dm-test-8bc8f134bc3ceaeec0df8f29e96e13d319717ab8,Multi-task (Ent + QG),53.78975296020508
dm-test-6f027d030f9ca86446dc893f1d10ced4c9a3561f,Multi-task (Ent + QG),77.19335174560547
dm-test-e43eef75de38d246db9d80216ca9f5487215a78b,Multi-task (Ent + QG),79.48301696777344
dm-test-81bd721b16cad47dfd8d24baca5b30b006291db2,Multi-task (Ent + QG),48.191627502441406
cnn-test-a02e362c5b8f049848ce718b37b96117485461cf,Multi-task (Ent + QG),77.49171447753906
dm-test-dea0ed2e587495e516ac85056e21a2076a9a993c,Multi-task (Ent + QG),76.93048858642578
dm-test-5be0a9584b051175d9f4842a143b76385335d96a,Multi-task (Ent + QG),41.0718994140625
dm-test-d89de9c2a76f2665560becfe5d761a4fc62b9926,Multi-task (Ent + QG),74.12892150878906
dm-test-8b59fa7715418c4bcc0d50e3caeb239129de453e,Multi-task (Ent + QG),46.89875793457031
dm-test-1747dcd6a007ee97954b6b10cde549bf82f6a4eb,Multi-task (Ent + QG),60.5152702331543
cnn-test-e49792c337d3f4c13e22f710efa44cf6a4e59aba,Multi-task (Ent + QG),64.95225524902344
dm-test-d296270ab4a4cf20f2d9c1aae7514687806f2b35,Multi-task (Ent + QG),57.435970306396484
cnn-test-b8b6e729fff27c4eef87887e61d3448de9c063f6,Multi-task (Ent + QG),102.36216735839844
dm-test-9beaaf73e4517d5bf1bc284f386485d571da96cf,Multi-task (Ent + QG),64.72180938720703
dm-test-4a593dc4c7e0b4d09bfdc66bb315c47b54eb15df,Multi-task (Ent + QG),49.671749114990234
dm-test-18243373494a1722ddcd162ec67b63dd749633ab,Multi-task (Ent + QG),84.22310638427734
dm-test-998cb27197db1fd299aff3322ac041ba4bf1148f,Multi-task (Ent + QG),65.01113891601562
dm-test-2feca9acf532e33f1ab7442c442c8e19787d8d7b,Multi-task (Ent + QG),40.01593017578125
dm-test-8b51a10370a1219137e231192e65b9cd52238ea6,Multi-task (Ent + QG),52.102901458740234
dm-test-31114653cd606fd3f4b1035f98dedd71f8282cd2,Multi-task (Ent + QG),81.13626861572266
dm-test-0cdd7cdb5d99c36f25f1f4fa0e962d558f7ff07b,Multi-task (Ent + QG),78.24942779541016
dm-test-f5fead94ee884800e84a212cc0edc78b11c4ba9f,Multi-task (Ent + QG),75.81854248046875
dm-test-36352fd1c61fd0c593ee7b84cbe213aa9b444439,Multi-task (Ent + QG),55.43917465209961
dm-test-a3b6201aca77b5bdaa5df02d6acee2be66233237,Multi-task (Ent + QG),82.46400451660156
cnn-test-c05bda9b387ec8ae43803170b6f59b4b82505db9,Multi-task (Ent + QG),101.87097930908203
dm-test-6c1341bedf92a304318545fbf1aad88651de7909,Multi-task (Ent + QG),73.57418823242188
dm-test-1749a22e2b6facaa057213cb9b33261b319bbd2b,Multi-task (Ent + QG),61.39092254638672
dm-test-b255397ee863bd8faf9def57c0f76769153d905e,Multi-task (Ent + QG),74.03411865234375
dm-test-e06ff0eb7c4fa4416fda84a9a239b15480c5a9d9,Multi-task (Ent + QG),46.03352355957031
dm-test-d680ebcdcd59fd5ee9b602a06bcd5230c212835b,Multi-task (Ent + QG),95.6193618774414
dm-test-155754e1f2bc83f6836af78703edd4d00f19f381,Multi-task (Ent + QG),44.95614242553711
dm-test-23e8c1d71474d239aa9ae37b9a05031b0054b8ce,Multi-task (Ent + QG),58.088478088378906
cnn-test-4761dc6d8bdf56b9ada97104113dd1bcf4aed3f1,Multi-task (Ent + QG),103.5450668334961
dm-test-8847383b72167c3f3dd2161b5b091b580c8f4da7,Multi-task (Ent + QG),116.94171905517578
dm-test-801763443e6c73e3857039f2223798b2b58bef19,Multi-task (Ent + QG),84.77721405029297
dm-test-c16c9fa34ccae7e2b9e29c3988ccb74974c4b3c0,Multi-task (Ent + QG),26.149433135986328
dm-test-096e418a953af86df0d1560bec95bc7bfee2e34b,Multi-task (Ent + QG),56.579139709472656
dm-test-02c955067d00f38b6978b805d5a8701a787f78ac,Multi-task (Ent + QG),127.13348388671875
dm-test-2cfc33d01364162579f46b2764914a03a29453ce,Multi-task (Ent + QG),97.87252044677734
dm-test-808a439a5d83fc47baaea934c8779a7ebc62470d,Multi-task (Ent + QG),71.41120147705078
dm-test-9b5a04b9879fe716a2dcd66dd331f99534603c16,Multi-task (Ent + QG),99.45072937011719
dm-test-d3c9ce137ba24a69253508b3416630465c050ae4,Multi-task (Ent + QG),67.36547088623047
dm-test-26e4e19d945cedcb489f28808c730658139c9415,Multi-task (Ent + QG),64.90572357177734
dm-test-4f3b35b540ba05f0f82d71a694ec23dde4dc3e01,Multi-task (Ent + QG),69.42839050292969
dm-test-2abe0f81f5b22c8a406165717e3bd7fce6fe47c6,Multi-task (Ent + QG),38.40640640258789
cnn-test-5139ccfabee55ddb83e7937f5802c0a67aee8975,Multi-task (Ent + QG),104.0379638671875
dm-test-051db270afc32571a08c15124330efe89d80fea8,Multi-task (Ent + QG),74.22411346435547
dm-test-b1f6faac3f406edca1e0cad8cce1319c83e62605,Multi-task (Ent + QG),90.28684997558594
dm-test-c6667409fcdea2c89ba9f0d3a72c50e3967b4b1b,Multi-task (Ent + QG),78.11546325683594
cnn-test-bcdb32ae644040a721da880fff9c1d502048cd8b,Multi-task (Ent + QG),24.371496200561523
dm-test-46609841ffd23e9c22d1507edf7b176ecc4d834f,Multi-task (Ent + QG),68.71156311035156
dm-test-2a48112ddee712f2364f128076cb2db555a043b1,Multi-task (Ent + QG),52.91620635986328
dm-test-fadabe346fe95d33eee71299e6596754768f5246,Multi-task (Ent + QG),79.52791595458984
dm-test-f468efac7b3c54f8c42c2c81dff108c52ebe0d7d,Multi-task (Ent + QG),72.46363067626953
cnn-test-88c2481234e763c9bbc68d0ab1be1d2375c1349a,Multi-task (Ent + QG),78.70944213867188
dm-test-6372eff07fd3d6f578f90d6115e01747edccc095,Multi-task (Ent + QG),111.665283203125
dm-test-e7d8b6617691ea00d4ddc5fe2b7cbd105ba9a57e,Multi-task (Ent + QG),55.49080276489258
cnn-test-404f859482d47c127868964a9a39d1a7645dd2e9,Multi-task (Ent + QG),96.19091033935547
dm-test-d83b82a9cd504218e604616be3f3c3928e3428b8,Multi-task (Ent + QG),59.17757797241211
dm-test-0cd10ad50ceef529d96a255ed12ac9cd001ba9db,Multi-task (Ent + QG),110.0278091430664
dm-test-632cfdb03aacd90a34a470f6a70b47eee62ec5f0,Multi-task (Ent + QG),92.48482513427734
dm-test-c50d33e9749e7bb484d9b69c4f5fca35a3a50cb5,Multi-task (Ent + QG),77.65787506103516
