doc,summarizer,simple_coherence_score
dm-test-d83b82a9cd504218e604616be3f3c3928e3428b8,Pegasus,0.750068187713623
dm-test-0cd10ad50ceef529d96a255ed12ac9cd001ba9db,Pegasus,0.7274546027183533
dm-test-632cfdb03aacd90a34a470f6a70b47eee62ec5f0,Pegasus,0.6342923641204834
dm-test-c50d33e9749e7bb484d9b69c4f5fca35a3a50cb5,Pegasus,0.7383955717086792
dm-test-2377095dda83df778e34304b7a09813808105d3b,Pegasus,0.7088726758956909
dm-test-e880fda4c25289f8325574246f0f8ed4ff5eb26b,Pegasus,0.999208390712738
dm-test-8764fb95bfad8ee849274873a92fb8d6b400eee2,BART,0.663946807384491
dm-test-f26d8400ae49b90d109c165d0f44b8f6ca253c08,BART,0.6410045027732849
dm-test-207df192edc1836250b69d1bc5b9e6a38206eb78,BART,0.67378830909729
dm-test-0f0789390d67698283cc87b2e046b5c5cd77edb7,BART,0.6029404401779175
cnn-test-fbbafa743a8c2ecd2cedf65c6c61956b2db8ec5c,BART,0.6630465388298035
dm-test-f37fd6e9b6cc18a7132568e307ef3b130931e809,BART,0.7875711917877197
dm-test-14c813567696f4e63a39993c09d4edb454036179,BART,0.5865758061408997
dm-test-e470f0a87d7513bf880412524332047020422c3f,BART,0.32935991883277893
dm-test-2c37d44d03ce2e91310339d884d33ee5aabf9abc,BART,0.7703037858009338
dm-test-e428e25bbf8e06643154ce31b7c6fab64c81e857,BART,0.6339835524559021
dm-test-0783c68a744df6afa009d16e72709f2b4d90dea1,BART,0.7097854614257812
dm-test-eeef09d26cf30c2124c0399b08eedc6321fe5d20,BART,0.7113617658615112
cnn-test-b1c3fc03a2b74cf4c79844c1fe2fdce70a8a436e,BART,0.6578344702720642
dm-test-9afda3cde191a883d8c166ceb5765eb53205d8f4,BART,0.6391575336456299
dm-test-4fb64a2298e18626db776fccf834be87388827e0,BART,0.6431495547294617
dm-test-03e271b4305517e02c9ead82d57327d32b99102e,BART,0.6393308043479919
dm-test-bd4684a0f5af5dd6ac88d2fb50f902bd7f10217b,BART,0.6667877435684204
dm-test-9d0fcbd873927674d12aafce4ae7754fd591d4e2,BART,0.687048614025116
dm-test-9b1af0f993d78353ebd56a1b180e882e751527b3,BART,0.6730748414993286
cnn-test-d75b043ebefc3098aea84d92bb8bec0f509b1563,BART,0.5992348194122314
cnn-test-e2bccd4dec93c9bb7b327827dae004c2d494ec31,BART,0.6133667230606079
dm-test-54b857a66cbd8473d6732e5da52d48612e636a37,BART,0.7072742581367493
dm-test-2c6695b438980783754f7db28129ec2fbb3e6e21,BART,0.6577534079551697
dm-test-2cf8c2d1d2ceb1980249f77e703f9039e63799d0,BART,0.6671231985092163
dm-test-b5bc2ae78441e4ac08fb01823d5fc0f1627c3166,BART,0.6288057565689087
dm-test-130ff8f2dfb6ab67861d5924b0ff5acd63c7d8ce,BART,0.6361245512962341
dm-test-4001b252a072ac149c70840b22299cc6cfab3bae,BART,0.6750568151473999
dm-test-cf4ba8f94f2dd5604eb8f8a4e655c10cf0996365,BART,0.6404590606689453
dm-test-8e6c8aec6808f66ed0342e128a4e146f3ecd627d,BART,0.5789754986763
dm-test-b5925c1a02fa9a8f6b1d5ad764c19a732deac0df,BART,0.7276182770729065
dm-test-3785743303ddb8b594be7c449a37458b99e83812,BART,0.6735438704490662
dm-test-6721edf88c95f480a4db2c63649dbb03736aeadf,BART,0.6495218276977539
dm-test-7cba80e83b222801fed8d6f96e8c0aa381c54b28,BART,0.5677098631858826
dm-test-97bbda7ec22a736cd174b51513c72a6372d13d35,BART,0.6264462471008301
dm-test-3ba3bde4a1440134bb38ec22ba50db59986b544c,BART,0.6641811728477478
dm-test-4e0de0ec6d5b9df174f54d03158de8f30aac861f,BART,0.687990665435791
dm-test-8bc8f134bc3ceaeec0df8f29e96e13d319717ab8,BART,0.6655740737915039
dm-test-6f027d030f9ca86446dc893f1d10ced4c9a3561f,BART,0.9997391104698181
dm-test-e43eef75de38d246db9d80216ca9f5487215a78b,BART,0.7622074484825134
dm-test-81bd721b16cad47dfd8d24baca5b30b006291db2,BART,0.7027298212051392
cnn-test-a02e362c5b8f049848ce718b37b96117485461cf,BART,0.6652355194091797
dm-test-dea0ed2e587495e516ac85056e21a2076a9a993c,BART,0.8245623707771301
dm-test-5be0a9584b051175d9f4842a143b76385335d96a,BART,0.6640632152557373
dm-test-d89de9c2a76f2665560becfe5d761a4fc62b9926,BART,0.7209328413009644
dm-test-8b59fa7715418c4bcc0d50e3caeb239129de453e,BART,0.6547489166259766
dm-test-1747dcd6a007ee97954b6b10cde549bf82f6a4eb,BART,0.5856038928031921
cnn-test-e49792c337d3f4c13e22f710efa44cf6a4e59aba,BART,0.6317129135131836
dm-test-d296270ab4a4cf20f2d9c1aae7514687806f2b35,BART,0.6528705358505249
cnn-test-b8b6e729fff27c4eef87887e61d3448de9c063f6,BART,0.6353204250335693
dm-test-9beaaf73e4517d5bf1bc284f386485d571da96cf,BART,0.6760244965553284
dm-test-4a593dc4c7e0b4d09bfdc66bb315c47b54eb15df,BART,0.6806653141975403
dm-test-18243373494a1722ddcd162ec67b63dd749633ab,BART,0.6656590700149536
dm-test-998cb27197db1fd299aff3322ac041ba4bf1148f,BART,0.6233105659484863
dm-test-2feca9acf532e33f1ab7442c442c8e19787d8d7b,BART,0.7202858924865723
dm-test-8b51a10370a1219137e231192e65b9cd52238ea6,BART,0.697603702545166
dm-test-31114653cd606fd3f4b1035f98dedd71f8282cd2,BART,0.6582642197608948
dm-test-0cdd7cdb5d99c36f25f1f4fa0e962d558f7ff07b,BART,0.673075258731842
dm-test-f5fead94ee884800e84a212cc0edc78b11c4ba9f,BART,0.6623491048812866
dm-test-36352fd1c61fd0c593ee7b84cbe213aa9b444439,BART,0.640894889831543
dm-test-a3b6201aca77b5bdaa5df02d6acee2be66233237,BART,0.5969728231430054
cnn-test-c05bda9b387ec8ae43803170b6f59b4b82505db9,BART,0.6492506265640259
dm-test-6c1341bedf92a304318545fbf1aad88651de7909,BART,0.5704100728034973
dm-test-1749a22e2b6facaa057213cb9b33261b319bbd2b,BART,0.6883286237716675
dm-test-b255397ee863bd8faf9def57c0f76769153d905e,BART,0.7320138812065125
dm-test-e06ff0eb7c4fa4416fda84a9a239b15480c5a9d9,BART,0.6280540227890015
dm-test-d680ebcdcd59fd5ee9b602a06bcd5230c212835b,BART,0.6296764612197876
dm-test-155754e1f2bc83f6836af78703edd4d00f19f381,BART,0.6422418355941772
dm-test-23e8c1d71474d239aa9ae37b9a05031b0054b8ce,BART,0.6609808206558228
cnn-test-4761dc6d8bdf56b9ada97104113dd1bcf4aed3f1,BART,0.703829824924469
dm-test-8847383b72167c3f3dd2161b5b091b580c8f4da7,BART,0.6765244603157043
dm-test-801763443e6c73e3857039f2223798b2b58bef19,BART,0.6863979697227478
dm-test-c16c9fa34ccae7e2b9e29c3988ccb74974c4b3c0,BART,0.7179300785064697
dm-test-096e418a953af86df0d1560bec95bc7bfee2e34b,BART,0.7209282517433167
dm-test-02c955067d00f38b6978b805d5a8701a787f78ac,BART,0.694258451461792
dm-test-2cfc33d01364162579f46b2764914a03a29453ce,BART,0.6895857453346252
dm-test-808a439a5d83fc47baaea934c8779a7ebc62470d,BART,0.570633053779602
dm-test-9b5a04b9879fe716a2dcd66dd331f99534603c16,BART,0.7273509502410889
dm-test-d3c9ce137ba24a69253508b3416630465c050ae4,BART,0.6976311802864075
dm-test-26e4e19d945cedcb489f28808c730658139c9415,BART,0.2711852192878723
dm-test-4f3b35b540ba05f0f82d71a694ec23dde4dc3e01,BART,0.6013181805610657
dm-test-2abe0f81f5b22c8a406165717e3bd7fce6fe47c6,BART,0.6169343590736389
cnn-test-5139ccfabee55ddb83e7937f5802c0a67aee8975,BART,0.9990262985229492
dm-test-051db270afc32571a08c15124330efe89d80fea8,BART,0.6983355283737183
dm-test-b1f6faac3f406edca1e0cad8cce1319c83e62605,BART,0.7246276140213013
dm-test-c6667409fcdea2c89ba9f0d3a72c50e3967b4b1b,BART,0.6771383285522461
cnn-test-bcdb32ae644040a721da880fff9c1d502048cd8b,BART,0.6665515899658203
dm-test-46609841ffd23e9c22d1507edf7b176ecc4d834f,BART,0.6951184868812561
dm-test-2a48112ddee712f2364f128076cb2db555a043b1,BART,0.7212375998497009
dm-test-fadabe346fe95d33eee71299e6596754768f5246,BART,0.5830472707748413
dm-test-f468efac7b3c54f8c42c2c81dff108c52ebe0d7d,BART,0.7154197692871094
cnn-test-88c2481234e763c9bbc68d0ab1be1d2375c1349a,BART,0.6445559859275818
dm-test-6372eff07fd3d6f578f90d6115e01747edccc095,BART,0.6806734800338745
dm-test-e7d8b6617691ea00d4ddc5fe2b7cbd105ba9a57e,BART,0.999610960483551
cnn-test-404f859482d47c127868964a9a39d1a7645dd2e9,BART,0.9995310306549072
dm-test-d83b82a9cd504218e604616be3f3c3928e3428b8,BART,0.664347231388092
dm-test-0cd10ad50ceef529d96a255ed12ac9cd001ba9db,BART,0.6996256113052368
dm-test-632cfdb03aacd90a34a470f6a70b47eee62ec5f0,BART,0.5452665686607361
dm-test-c50d33e9749e7bb484d9b69c4f5fca35a3a50cb5,BART,0.6463854908943176
dm-test-2377095dda83df778e34304b7a09813808105d3b,BART,0.5684434771537781
dm-test-e880fda4c25289f8325574246f0f8ed4ff5eb26b,BART,0.9996050000190735
dm-test-8764fb95bfad8ee849274873a92fb8d6b400eee2,neusum,0.6666607856750488
dm-test-f26d8400ae49b90d109c165d0f44b8f6ca253c08,neusum,0.6113550662994385
dm-test-207df192edc1836250b69d1bc5b9e6a38206eb78,neusum,0.29638803005218506
dm-test-0f0789390d67698283cc87b2e046b5c5cd77edb7,neusum,0.0022013275884091854
cnn-test-fbbafa743a8c2ecd2cedf65c6c61956b2db8ec5c,neusum,0.716954231262207
dm-test-f37fd6e9b6cc18a7132568e307ef3b130931e809,neusum,0.537506639957428
dm-test-14c813567696f4e63a39993c09d4edb454036179,neusum,0.47079145908355713
dm-test-e470f0a87d7513bf880412524332047020422c3f,neusum,0.14829498529434204
dm-test-2c37d44d03ce2e91310339d884d33ee5aabf9abc,neusum,0.7719624042510986
dm-test-e428e25bbf8e06643154ce31b7c6fab64c81e857,neusum,0.6569123864173889
dm-test-0783c68a744df6afa009d16e72709f2b4d90dea1,neusum,0.5533774495124817
dm-test-eeef09d26cf30c2124c0399b08eedc6321fe5d20,neusum,0.2878643870353699
cnn-test-b1c3fc03a2b74cf4c79844c1fe2fdce70a8a436e,neusum,0.5938776731491089
dm-test-9afda3cde191a883d8c166ceb5765eb53205d8f4,neusum,0.6755532026290894
dm-test-4fb64a2298e18626db776fccf834be87388827e0,neusum,0.7032420039176941
dm-test-03e271b4305517e02c9ead82d57327d32b99102e,neusum,0.5999061465263367
dm-test-bd4684a0f5af5dd6ac88d2fb50f902bd7f10217b,neusum,0.1703794002532959
dm-test-9d0fcbd873927674d12aafce4ae7754fd591d4e2,neusum,0.010180559009313583
dm-test-9b1af0f993d78353ebd56a1b180e882e751527b3,neusum,0.6953759789466858
cnn-test-d75b043ebefc3098aea84d92bb8bec0f509b1563,neusum,0.007532985415309668
cnn-test-e2bccd4dec93c9bb7b327827dae004c2d494ec31,neusum,0.7048227190971375
dm-test-54b857a66cbd8473d6732e5da52d48612e636a37,neusum,0.6081720590591431
dm-test-2c6695b438980783754f7db28129ec2fbb3e6e21,neusum,0.999756395816803
dm-test-2cf8c2d1d2ceb1980249f77e703f9039e63799d0,neusum,0.6663857698440552
dm-test-b5bc2ae78441e4ac08fb01823d5fc0f1627c3166,neusum,0.6823835968971252
dm-test-130ff8f2dfb6ab67861d5924b0ff5acd63c7d8ce,neusum,0.7002618312835693
dm-test-4001b252a072ac149c70840b22299cc6cfab3bae,neusum,0.7140984535217285
dm-test-cf4ba8f94f2dd5604eb8f8a4e655c10cf0996365,neusum,0.0002505668089725077
dm-test-8e6c8aec6808f66ed0342e128a4e146f3ecd627d,neusum,0.6224848628044128
dm-test-b5925c1a02fa9a8f6b1d5ad764c19a732deac0df,neusum,0.024821029976010323
dm-test-3785743303ddb8b594be7c449a37458b99e83812,neusum,0.676574170589447
dm-test-6721edf88c95f480a4db2c63649dbb03736aeadf,neusum,0.5266250967979431
dm-test-7cba80e83b222801fed8d6f96e8c0aa381c54b28,neusum,0.051976948976516724
dm-test-97bbda7ec22a736cd174b51513c72a6372d13d35,neusum,0.717151403427124
dm-test-3ba3bde4a1440134bb38ec22ba50db59986b544c,neusum,0.7376660108566284
dm-test-4e0de0ec6d5b9df174f54d03158de8f30aac861f,neusum,0.5430358648300171
dm-test-8bc8f134bc3ceaeec0df8f29e96e13d319717ab8,neusum,0.7154871225357056
dm-test-6f027d030f9ca86446dc893f1d10ced4c9a3561f,neusum,0.7069233059883118
dm-test-e43eef75de38d246db9d80216ca9f5487215a78b,neusum,0.7325809597969055
dm-test-81bd721b16cad47dfd8d24baca5b30b006291db2,neusum,0.5601330995559692
cnn-test-a02e362c5b8f049848ce718b37b96117485461cf,neusum,0.04131476208567619
dm-test-dea0ed2e587495e516ac85056e21a2076a9a993c,neusum,0.6379383206367493
dm-test-5be0a9584b051175d9f4842a143b76385335d96a,neusum,0.49971234798431396
dm-test-d89de9c2a76f2665560becfe5d761a4fc62b9926,neusum,0.5830923318862915
dm-test-8b59fa7715418c4bcc0d50e3caeb239129de453e,neusum,0.5855863690376282
dm-test-1747dcd6a007ee97954b6b10cde549bf82f6a4eb,neusum,0.21888364851474762
cnn-test-e49792c337d3f4c13e22f710efa44cf6a4e59aba,neusum,0.4995037913322449
dm-test-d296270ab4a4cf20f2d9c1aae7514687806f2b35,neusum,0.9996933937072754
cnn-test-b8b6e729fff27c4eef87887e61d3448de9c063f6,neusum,0.4206336736679077
dm-test-9beaaf73e4517d5bf1bc284f386485d571da96cf,neusum,0.42631959915161133
dm-test-4a593dc4c7e0b4d09bfdc66bb315c47b54eb15df,neusum,0.7099840044975281
dm-test-18243373494a1722ddcd162ec67b63dd749633ab,neusum,0.6411385536193848
dm-test-998cb27197db1fd299aff3322ac041ba4bf1148f,neusum,0.1715439260005951
dm-test-2feca9acf532e33f1ab7442c442c8e19787d8d7b,neusum,0.46314361691474915
dm-test-8b51a10370a1219137e231192e65b9cd52238ea6,neusum,0.5927141904830933
dm-test-31114653cd606fd3f4b1035f98dedd71f8282cd2,neusum,0.6098388433456421
dm-test-0cdd7cdb5d99c36f25f1f4fa0e962d558f7ff07b,neusum,0.7734599709510803
dm-test-f5fead94ee884800e84a212cc0edc78b11c4ba9f,neusum,0.6160836815834045
dm-test-36352fd1c61fd0c593ee7b84cbe213aa9b444439,neusum,0.6891459226608276
dm-test-a3b6201aca77b5bdaa5df02d6acee2be66233237,neusum,0.3398546278476715
cnn-test-c05bda9b387ec8ae43803170b6f59b4b82505db9,neusum,0.7007578015327454
dm-test-6c1341bedf92a304318545fbf1aad88651de7909,neusum,0.6811776161193848
dm-test-1749a22e2b6facaa057213cb9b33261b319bbd2b,neusum,0.6634476184844971
dm-test-b255397ee863bd8faf9def57c0f76769153d905e,neusum,0.24587805569171906
dm-test-e06ff0eb7c4fa4416fda84a9a239b15480c5a9d9,neusum,0.5085209012031555
dm-test-d680ebcdcd59fd5ee9b602a06bcd5230c212835b,neusum,0.35086941719055176
dm-test-155754e1f2bc83f6836af78703edd4d00f19f381,neusum,0.6946550607681274
dm-test-23e8c1d71474d239aa9ae37b9a05031b0054b8ce,neusum,0.6870354413986206
cnn-test-4761dc6d8bdf56b9ada97104113dd1bcf4aed3f1,neusum,0.6449697613716125
dm-test-8847383b72167c3f3dd2161b5b091b580c8f4da7,neusum,0.6864237189292908
dm-test-801763443e6c73e3857039f2223798b2b58bef19,neusum,0.5467936396598816
dm-test-c16c9fa34ccae7e2b9e29c3988ccb74974c4b3c0,neusum,0.76423579454422
dm-test-096e418a953af86df0d1560bec95bc7bfee2e34b,neusum,0.6649497747421265
dm-test-02c955067d00f38b6978b805d5a8701a787f78ac,neusum,0.9995914101600647
dm-test-2cfc33d01364162579f46b2764914a03a29453ce,neusum,0.2525360882282257
dm-test-808a439a5d83fc47baaea934c8779a7ebc62470d,neusum,0.5796142220497131
dm-test-9b5a04b9879fe716a2dcd66dd331f99534603c16,neusum,0.7240334749221802
dm-test-d3c9ce137ba24a69253508b3416630465c050ae4,neusum,0.572590708732605
dm-test-26e4e19d945cedcb489f28808c730658139c9415,neusum,0.7017127871513367
dm-test-4f3b35b540ba05f0f82d71a694ec23dde4dc3e01,neusum,0.15675291419029236
dm-test-2abe0f81f5b22c8a406165717e3bd7fce6fe47c6,neusum,0.7243576645851135
cnn-test-5139ccfabee55ddb83e7937f5802c0a67aee8975,neusum,0.00017166859470307827
dm-test-051db270afc32571a08c15124330efe89d80fea8,neusum,0.786875307559967
dm-test-b1f6faac3f406edca1e0cad8cce1319c83e62605,neusum,0.7098142504692078
dm-test-c6667409fcdea2c89ba9f0d3a72c50e3967b4b1b,neusum,0.5906258225440979
cnn-test-bcdb32ae644040a721da880fff9c1d502048cd8b,neusum,0.9996918439865112
dm-test-46609841ffd23e9c22d1507edf7b176ecc4d834f,neusum,0.039600469172000885
dm-test-2a48112ddee712f2364f128076cb2db555a043b1,neusum,0.6946179270744324
dm-test-fadabe346fe95d33eee71299e6596754768f5246,neusum,0.3667706251144409
dm-test-f468efac7b3c54f8c42c2c81dff108c52ebe0d7d,neusum,0.6601927280426025
cnn-test-88c2481234e763c9bbc68d0ab1be1d2375c1349a,neusum,0.6283276081085205
dm-test-6372eff07fd3d6f578f90d6115e01747edccc095,neusum,0.612676739692688
dm-test-e7d8b6617691ea00d4ddc5fe2b7cbd105ba9a57e,neusum,0.9996250867843628
cnn-test-404f859482d47c127868964a9a39d1a7645dd2e9,neusum,0.999432384967804
dm-test-d83b82a9cd504218e604616be3f3c3928e3428b8,neusum,0.6165292263031006
dm-test-0cd10ad50ceef529d96a255ed12ac9cd001ba9db,neusum,0.21844720840454102
dm-test-632cfdb03aacd90a34a470f6a70b47eee62ec5f0,neusum,0.559965193271637
dm-test-c50d33e9749e7bb484d9b69c4f5fca35a3a50cb5,neusum,0.5319108366966248
dm-test-2377095dda83df778e34304b7a09813808105d3b,neusum,0.1389893740415573
dm-test-e880fda4c25289f8325574246f0f8ed4ff5eb26b,neusum,0.5837850570678711
dm-test-8764fb95bfad8ee849274873a92fb8d6b400eee2,Multi-task (Ent + QG),0.5802158117294312
dm-test-f26d8400ae49b90d109c165d0f44b8f6ca253c08,Multi-task (Ent + QG),0.6097110509872437
dm-test-207df192edc1836250b69d1bc5b9e6a38206eb78,Multi-task (Ent + QG),0.4233745038509369
dm-test-0f0789390d67698283cc87b2e046b5c5cd77edb7,Multi-task (Ent + QG),0.6824109554290771
cnn-test-fbbafa743a8c2ecd2cedf65c6c61956b2db8ec5c,Multi-task (Ent + QG),0.6204002499580383
dm-test-f37fd6e9b6cc18a7132568e307ef3b130931e809,Multi-task (Ent + QG),0.6824480891227722
dm-test-14c813567696f4e63a39993c09d4edb454036179,Multi-task (Ent + QG),0.7053452730178833
dm-test-e470f0a87d7513bf880412524332047020422c3f,Multi-task (Ent + QG),0.5616931319236755
dm-test-2c37d44d03ce2e91310339d884d33ee5aabf9abc,Multi-task (Ent + QG),0.7719624042510986
dm-test-e428e25bbf8e06643154ce31b7c6fab64c81e857,Multi-task (Ent + QG),0.6391522884368896
dm-test-0783c68a744df6afa009d16e72709f2b4d90dea1,Multi-task (Ent + QG),0.6803669333457947
dm-test-eeef09d26cf30c2124c0399b08eedc6321fe5d20,Multi-task (Ent + QG),0.13231851160526276
cnn-test-b1c3fc03a2b74cf4c79844c1fe2fdce70a8a436e,Multi-task (Ent + QG),0.7025105953216553
dm-test-9afda3cde191a883d8c166ceb5765eb53205d8f4,Multi-task (Ent + QG),0.5672993063926697
dm-test-4fb64a2298e18626db776fccf834be87388827e0,Multi-task (Ent + QG),0.6175099015235901
dm-test-03e271b4305517e02c9ead82d57327d32b99102e,Multi-task (Ent + QG),0.7176834344863892
dm-test-bd4684a0f5af5dd6ac88d2fb50f902bd7f10217b,Multi-task (Ent + QG),0.2959440350532532
dm-test-9d0fcbd873927674d12aafce4ae7754fd591d4e2,Multi-task (Ent + QG),0.5724656581878662
dm-test-9b1af0f993d78353ebd56a1b180e882e751527b3,Multi-task (Ent + QG),0.673871636390686
cnn-test-d75b043ebefc3098aea84d92bb8bec0f509b1563,Multi-task (Ent + QG),0.6421723961830139
cnn-test-e2bccd4dec93c9bb7b327827dae004c2d494ec31,Multi-task (Ent + QG),0.001235681469552219
dm-test-54b857a66cbd8473d6732e5da52d48612e636a37,Multi-task (Ent + QG),0.5598461627960205
dm-test-2c6695b438980783754f7db28129ec2fbb3e6e21,Multi-task (Ent + QG),0.5524932146072388
dm-test-2cf8c2d1d2ceb1980249f77e703f9039e63799d0,Multi-task (Ent + QG),0.634430468082428
dm-test-b5bc2ae78441e4ac08fb01823d5fc0f1627c3166,Multi-task (Ent + QG),0.648280143737793
dm-test-130ff8f2dfb6ab67861d5924b0ff5acd63c7d8ce,Multi-task (Ent + QG),0.6008147597312927
dm-test-4001b252a072ac149c70840b22299cc6cfab3bae,Multi-task (Ent + QG),0.539980411529541
dm-test-cf4ba8f94f2dd5604eb8f8a4e655c10cf0996365,Multi-task (Ent + QG),0.9956520199775696
dm-test-8e6c8aec6808f66ed0342e128a4e146f3ecd627d,Multi-task (Ent + QG),0.6208757758140564
dm-test-b5925c1a02fa9a8f6b1d5ad764c19a732deac0df,Multi-task (Ent + QG),0.5597489476203918
dm-test-3785743303ddb8b594be7c449a37458b99e83812,Multi-task (Ent + QG),0.7385378479957581
dm-test-6721edf88c95f480a4db2c63649dbb03736aeadf,Multi-task (Ent + QG),0.6502177119255066
dm-test-7cba80e83b222801fed8d6f96e8c0aa381c54b28,Multi-task (Ent + QG),0.6706382632255554
dm-test-97bbda7ec22a736cd174b51513c72a6372d13d35,Multi-task (Ent + QG),0.6683551669120789
dm-test-3ba3bde4a1440134bb38ec22ba50db59986b544c,Multi-task (Ent + QG),0.6504522562026978
dm-test-4e0de0ec6d5b9df174f54d03158de8f30aac861f,Multi-task (Ent + QG),0.6834489703178406
dm-test-8bc8f134bc3ceaeec0df8f29e96e13d319717ab8,Multi-task (Ent + QG),0.6466289758682251
dm-test-6f027d030f9ca86446dc893f1d10ced4c9a3561f,Multi-task (Ent + QG),0.6555843949317932
dm-test-e43eef75de38d246db9d80216ca9f5487215a78b,Multi-task (Ent + QG),0.6934242248535156
dm-test-81bd721b16cad47dfd8d24baca5b30b006291db2,Multi-task (Ent + QG),0.6043754816055298
cnn-test-a02e362c5b8f049848ce718b37b96117485461cf,Multi-task (Ent + QG),0.3964614272117615
dm-test-dea0ed2e587495e516ac85056e21a2076a9a993c,Multi-task (Ent + QG),0.7852941751480103
dm-test-5be0a9584b051175d9f4842a143b76385335d96a,Multi-task (Ent + QG),0.7925283312797546
dm-test-d89de9c2a76f2665560becfe5d761a4fc62b9926,Multi-task (Ent + QG),0.6054973006248474
dm-test-8b59fa7715418c4bcc0d50e3caeb239129de453e,Multi-task (Ent + QG),0.5221155881881714
dm-test-1747dcd6a007ee97954b6b10cde549bf82f6a4eb,Multi-task (Ent + QG),0.5863395929336548
cnn-test-e49792c337d3f4c13e22f710efa44cf6a4e59aba,Multi-task (Ent + QG),0.28901776671409607
dm-test-d296270ab4a4cf20f2d9c1aae7514687806f2b35,Multi-task (Ent + QG),0.9996391534805298
cnn-test-b8b6e729fff27c4eef87887e61d3448de9c063f6,Multi-task (Ent + QG),0.36968711018562317
dm-test-9beaaf73e4517d5bf1bc284f386485d571da96cf,Multi-task (Ent + QG),0.6588301062583923
dm-test-4a593dc4c7e0b4d09bfdc66bb315c47b54eb15df,Multi-task (Ent + QG),0.5555558800697327
dm-test-18243373494a1722ddcd162ec67b63dd749633ab,Multi-task (Ent + QG),0.4975975453853607
dm-test-998cb27197db1fd299aff3322ac041ba4bf1148f,Multi-task (Ent + QG),0.6640271544456482
dm-test-2feca9acf532e33f1ab7442c442c8e19787d8d7b,Multi-task (Ent + QG),0.6962963342666626
dm-test-8b51a10370a1219137e231192e65b9cd52238ea6,Multi-task (Ent + QG),0.6659446954727173
dm-test-31114653cd606fd3f4b1035f98dedd71f8282cd2,Multi-task (Ent + QG),0.027630066499114037
dm-test-0cdd7cdb5d99c36f25f1f4fa0e962d558f7ff07b,Multi-task (Ent + QG),0.6723548173904419
dm-test-f5fead94ee884800e84a212cc0edc78b11c4ba9f,Multi-task (Ent + QG),0.5919891595840454
dm-test-36352fd1c61fd0c593ee7b84cbe213aa9b444439,Multi-task (Ent + QG),0.596271276473999
dm-test-a3b6201aca77b5bdaa5df02d6acee2be66233237,Multi-task (Ent + QG),0.683570146560669
cnn-test-c05bda9b387ec8ae43803170b6f59b4b82505db9,Multi-task (Ent + QG),0.5926268100738525
dm-test-6c1341bedf92a304318545fbf1aad88651de7909,Multi-task (Ent + QG),0.6310995221138
dm-test-1749a22e2b6facaa057213cb9b33261b319bbd2b,Multi-task (Ent + QG),0.6782405376434326
dm-test-b255397ee863bd8faf9def57c0f76769153d905e,Multi-task (Ent + QG),0.9991727471351624
dm-test-e06ff0eb7c4fa4416fda84a9a239b15480c5a9d9,Multi-task (Ent + QG),0.7195799350738525
dm-test-d680ebcdcd59fd5ee9b602a06bcd5230c212835b,Multi-task (Ent + QG),0.6768103241920471
dm-test-155754e1f2bc83f6836af78703edd4d00f19f381,Multi-task (Ent + QG),0.6208013296127319
dm-test-23e8c1d71474d239aa9ae37b9a05031b0054b8ce,Multi-task (Ent + QG),0.48010754585266113
cnn-test-4761dc6d8bdf56b9ada97104113dd1bcf4aed3f1,Multi-task (Ent + QG),0.6573446393013
dm-test-8847383b72167c3f3dd2161b5b091b580c8f4da7,Multi-task (Ent + QG),0.723850429058075
dm-test-801763443e6c73e3857039f2223798b2b58bef19,Multi-task (Ent + QG),0.7095043659210205
dm-test-c16c9fa34ccae7e2b9e29c3988ccb74974c4b3c0,Multi-task (Ent + QG),0.706072211265564
dm-test-096e418a953af86df0d1560bec95bc7bfee2e34b,Multi-task (Ent + QG),0.7357762455940247
dm-test-02c955067d00f38b6978b805d5a8701a787f78ac,Multi-task (Ent + QG),0.5866274237632751
dm-test-2cfc33d01364162579f46b2764914a03a29453ce,Multi-task (Ent + QG),0.6135285496711731
dm-test-808a439a5d83fc47baaea934c8779a7ebc62470d,Multi-task (Ent + QG),0.7069094777107239
dm-test-9b5a04b9879fe716a2dcd66dd331f99534603c16,Multi-task (Ent + QG),0.6584557890892029
dm-test-d3c9ce137ba24a69253508b3416630465c050ae4,Multi-task (Ent + QG),0.6107978224754333
dm-test-26e4e19d945cedcb489f28808c730658139c9415,Multi-task (Ent + QG),0.6992133259773254
dm-test-4f3b35b540ba05f0f82d71a694ec23dde4dc3e01,Multi-task (Ent + QG),0.5659388899803162
dm-test-2abe0f81f5b22c8a406165717e3bd7fce6fe47c6,Multi-task (Ent + QG),0.7694380879402161
cnn-test-5139ccfabee55ddb83e7937f5802c0a67aee8975,Multi-task (Ent + QG),0.02508007362484932
dm-test-051db270afc32571a08c15124330efe89d80fea8,Multi-task (Ent + QG),0.6988713145256042
dm-test-b1f6faac3f406edca1e0cad8cce1319c83e62605,Multi-task (Ent + QG),0.7147483229637146
dm-test-c6667409fcdea2c89ba9f0d3a72c50e3967b4b1b,Multi-task (Ent + QG),0.6406005024909973
cnn-test-bcdb32ae644040a721da880fff9c1d502048cd8b,Multi-task (Ent + QG),0.5807758569717407
dm-test-46609841ffd23e9c22d1507edf7b176ecc4d834f,Multi-task (Ent + QG),0.4514884650707245
dm-test-2a48112ddee712f2364f128076cb2db555a043b1,Multi-task (Ent + QG),0.6843274235725403
