doc,summarizer,score
dm-test-e428e25bbf8e06643154ce31b7c6fab64c81e857,BART,0.022526031
dm-test-0783c68a744df6afa009d16e72709f2b4d90dea1,BART,0.013487693
dm-test-eeef09d26cf30c2124c0399b08eedc6321fe5d20,BART,-0.012254849
cnn-test-b1c3fc03a2b74cf4c79844c1fe2fdce70a8a436e,BART,0.0135303615
dm-test-9afda3cde191a883d8c166ceb5765eb53205d8f4,BART,0.0058300137
dm-test-4fb64a2298e18626db776fccf834be87388827e0,BART,0.004650175
dm-test-03e271b4305517e02c9ead82d57327d32b99102e,BART,0.009880658
dm-test-bd4684a0f5af5dd6ac88d2fb50f902bd7f10217b,BART,5.5254903e-05
dm-test-9d0fcbd873927674d12aafce4ae7754fd591d4e2,BART,0.010549236
dm-test-9b1af0f993d78353ebd56a1b180e882e751527b3,BART,-0.005256739
cnn-test-d75b043ebefc3098aea84d92bb8bec0f509b1563,BART,0.006018339
cnn-test-e2bccd4dec93c9bb7b327827dae004c2d494ec31,BART,0.015720824
dm-test-54b857a66cbd8473d6732e5da52d48612e636a37,BART,0.01354092
dm-test-2c6695b438980783754f7db28129ec2fbb3e6e21,BART,0.00042637344
dm-test-2cf8c2d1d2ceb1980249f77e703f9039e63799d0,BART,0.0012460868
dm-test-b5bc2ae78441e4ac08fb01823d5fc0f1627c3166,BART,-0.009139253
dm-test-130ff8f2dfb6ab67861d5924b0ff5acd63c7d8ce,BART,-0.0020224508
dm-test-4001b252a072ac149c70840b22299cc6cfab3bae,BART,0.007069877
dm-test-cf4ba8f94f2dd5604eb8f8a4e655c10cf0996365,BART,0.020930683
dm-test-8e6c8aec6808f66ed0342e128a4e146f3ecd627d,BART,0.01454713
dm-test-b5925c1a02fa9a8f6b1d5ad764c19a732deac0df,BART,-0.006403579
dm-test-3785743303ddb8b594be7c449a37458b99e83812,BART,0.006238778
dm-test-6721edf88c95f480a4db2c63649dbb03736aeadf,BART,-0.010766704
dm-test-7cba80e83b222801fed8d6f96e8c0aa381c54b28,BART,0.008474243
dm-test-97bbda7ec22a736cd174b51513c72a6372d13d35,BART,0.010042781
dm-test-3ba3bde4a1440134bb38ec22ba50db59986b544c,BART,-0.005486655
dm-test-4e0de0ec6d5b9df174f54d03158de8f30aac861f,BART,0.0068254587
dm-test-8bc8f134bc3ceaeec0df8f29e96e13d319717ab8,BART,0.0019342043
dm-test-6f027d030f9ca86446dc893f1d10ced4c9a3561f,BART,0.012358282
dm-test-e43eef75de38d246db9d80216ca9f5487215a78b,BART,0.0015133782
dm-test-81bd721b16cad47dfd8d24baca5b30b006291db2,BART,0.018994685
cnn-test-a02e362c5b8f049848ce718b37b96117485461cf,BART,0.019000929
dm-test-dea0ed2e587495e516ac85056e21a2076a9a993c,BART,-0.0056518535
dm-test-5be0a9584b051175d9f4842a143b76385335d96a,BART,-0.009687347
dm-test-d89de9c2a76f2665560becfe5d761a4fc62b9926,BART,0.0017528678
dm-test-8b59fa7715418c4bcc0d50e3caeb239129de453e,BART,0.013891738
dm-test-1747dcd6a007ee97954b6b10cde549bf82f6a4eb,BART,0.011683542
cnn-test-e49792c337d3f4c13e22f710efa44cf6a4e59aba,BART,0.00088346517
dm-test-d296270ab4a4cf20f2d9c1aae7514687806f2b35,BART,0.018401302
cnn-test-b8b6e729fff27c4eef87887e61d3448de9c063f6,BART,0.015194935
dm-test-9beaaf73e4517d5bf1bc284f386485d571da96cf,BART,-0.009518869
dm-test-4a593dc4c7e0b4d09bfdc66bb315c47b54eb15df,BART,0.0068212682
dm-test-18243373494a1722ddcd162ec67b63dd749633ab,BART,-0.011742411
dm-test-998cb27197db1fd299aff3322ac041ba4bf1148f,BART,0.0074841133
dm-test-2feca9acf532e33f1ab7442c442c8e19787d8d7b,BART,0.020908987
dm-test-8b51a10370a1219137e231192e65b9cd52238ea6,BART,0.0045719664
dm-test-31114653cd606fd3f4b1035f98dedd71f8282cd2,BART,-0.0025822362
dm-test-0cdd7cdb5d99c36f25f1f4fa0e962d558f7ff07b,BART,0.002265099
dm-test-f5fead94ee884800e84a212cc0edc78b11c4ba9f,BART,0.018810371
dm-test-36352fd1c61fd0c593ee7b84cbe213aa9b444439,BART,0.01041456
dm-test-a3b6201aca77b5bdaa5df02d6acee2be66233237,BART,0.007609729
cnn-test-c05bda9b387ec8ae43803170b6f59b4b82505db9,BART,0.02117694
dm-test-6c1341bedf92a304318545fbf1aad88651de7909,BART,-0.0025326908
dm-test-1749a22e2b6facaa057213cb9b33261b319bbd2b,BART,0.010361645
dm-test-b255397ee863bd8faf9def57c0f76769153d905e,BART,0.006294754
dm-test-e06ff0eb7c4fa4416fda84a9a239b15480c5a9d9,BART,0.021937087
dm-test-d680ebcdcd59fd5ee9b602a06bcd5230c212835b,BART,-0.0019451021
dm-test-155754e1f2bc83f6836af78703edd4d00f19f381,BART,0.0062478473
dm-test-23e8c1d71474d239aa9ae37b9a05031b0054b8ce,BART,-0.008840248
cnn-test-4761dc6d8bdf56b9ada97104113dd1bcf4aed3f1,BART,0.022155618
dm-test-8847383b72167c3f3dd2161b5b091b580c8f4da7,BART,0.000452423
dm-test-801763443e6c73e3857039f2223798b2b58bef19,BART,0.0074286363
dm-test-c16c9fa34ccae7e2b9e29c3988ccb74974c4b3c0,BART,0.007083075
dm-test-096e418a953af86df0d1560bec95bc7bfee2e34b,BART,0.009820765
dm-test-02c955067d00f38b6978b805d5a8701a787f78ac,BART,-0.011775846
dm-test-2cfc33d01364162579f46b2764914a03a29453ce,BART,-0.010564002
dm-test-808a439a5d83fc47baaea934c8779a7ebc62470d,BART,0.0021769688
dm-test-9b5a04b9879fe716a2dcd66dd331f99534603c16,BART,0.0036693974
dm-test-d3c9ce137ba24a69253508b3416630465c050ae4,BART,0.026988275
dm-test-26e4e19d945cedcb489f28808c730658139c9415,BART,-0.0055347113
dm-test-4f3b35b540ba05f0f82d71a694ec23dde4dc3e01,BART,-0.012518822
dm-test-2abe0f81f5b22c8a406165717e3bd7fce6fe47c6,BART,0.028247703
cnn-test-5139ccfabee55ddb83e7937f5802c0a67aee8975,BART,0.024275785
dm-test-051db270afc32571a08c15124330efe89d80fea8,BART,-0.02295276
dm-test-b1f6faac3f406edca1e0cad8cce1319c83e62605,BART,-0.02391868
dm-test-c6667409fcdea2c89ba9f0d3a72c50e3967b4b1b,BART,0.0020782943
cnn-test-bcdb32ae644040a721da880fff9c1d502048cd8b,BART,-0.012396042
dm-test-46609841ffd23e9c22d1507edf7b176ecc4d834f,BART,0.001989704
dm-test-2a48112ddee712f2364f128076cb2db555a043b1,BART,0.002305659
dm-test-fadabe346fe95d33eee71299e6596754768f5246,BART,0.015237931
dm-test-f468efac7b3c54f8c42c2c81dff108c52ebe0d7d,BART,-0.01158146
cnn-test-88c2481234e763c9bbc68d0ab1be1d2375c1349a,BART,-0.0036250409
dm-test-6372eff07fd3d6f578f90d6115e01747edccc095,BART,0.010871336
dm-test-e7d8b6617691ea00d4ddc5fe2b7cbd105ba9a57e,BART,0.01664865
cnn-test-404f859482d47c127868964a9a39d1a7645dd2e9,BART,0.0049237194
dm-test-d83b82a9cd504218e604616be3f3c3928e3428b8,BART,-0.0019414895
dm-test-0cd10ad50ceef529d96a255ed12ac9cd001ba9db,BART,0.0010204003
dm-test-632cfdb03aacd90a34a470f6a70b47eee62ec5f0,BART,0.013745226
dm-test-c50d33e9749e7bb484d9b69c4f5fca35a3a50cb5,BART,0.0005817772
dm-test-2377095dda83df778e34304b7a09813808105d3b,BART,8.072704e-05
dm-test-e880fda4c25289f8325574246f0f8ed4ff5eb26b,BART,0.014345338
dm-test-8764fb95bfad8ee849274873a92fb8d6b400eee2,neusum,0.013501665
dm-test-f26d8400ae49b90d109c165d0f44b8f6ca253c08,neusum,-0.022818575
dm-test-207df192edc1836250b69d1bc5b9e6a38206eb78,neusum,-0.009651064
dm-test-0f0789390d67698283cc87b2e046b5c5cd77edb7,neusum,0.0064615887
cnn-test-fbbafa743a8c2ecd2cedf65c6c61956b2db8ec5c,neusum,-0.014018432
dm-test-f37fd6e9b6cc18a7132568e307ef3b130931e809,neusum,-0.014951911
dm-test-14c813567696f4e63a39993c09d4edb454036179,neusum,0.018024432
dm-test-e470f0a87d7513bf880412524332047020422c3f,neusum,-0.02389026
dm-test-2c37d44d03ce2e91310339d884d33ee5aabf9abc,neusum,-0.012319341
dm-test-e428e25bbf8e06643154ce31b7c6fab64c81e857,neusum,0.009753358
dm-test-0783c68a744df6afa009d16e72709f2b4d90dea1,neusum,-0.0036105665
dm-test-eeef09d26cf30c2124c0399b08eedc6321fe5d20,neusum,0.0005398337
cnn-test-b1c3fc03a2b74cf4c79844c1fe2fdce70a8a436e,neusum,-0.02354178
dm-test-9afda3cde191a883d8c166ceb5765eb53205d8f4,neusum,3.6017038e-05
dm-test-4fb64a2298e18626db776fccf834be87388827e0,neusum,-0.014984027
dm-test-03e271b4305517e02c9ead82d57327d32b99102e,neusum,-0.0060266065
dm-test-bd4684a0f5af5dd6ac88d2fb50f902bd7f10217b,neusum,0.026830534
dm-test-9d0fcbd873927674d12aafce4ae7754fd591d4e2,neusum,-0.0060178554
dm-test-9b1af0f993d78353ebd56a1b180e882e751527b3,neusum,0.001161085
cnn-test-d75b043ebefc3098aea84d92bb8bec0f509b1563,neusum,-0.024150942
cnn-test-e2bccd4dec93c9bb7b327827dae004c2d494ec31,neusum,-0.024449384
dm-test-54b857a66cbd8473d6732e5da52d48612e636a37,neusum,-0.00643395
dm-test-2c6695b438980783754f7db28129ec2fbb3e6e21,neusum,0.0023014671
dm-test-2cf8c2d1d2ceb1980249f77e703f9039e63799d0,neusum,0.0048147165
dm-test-b5bc2ae78441e4ac08fb01823d5fc0f1627c3166,neusum,-0.017742
dm-test-130ff8f2dfb6ab67861d5924b0ff5acd63c7d8ce,neusum,-0.025093913
dm-test-4001b252a072ac149c70840b22299cc6cfab3bae,neusum,0.006413559
dm-test-cf4ba8f94f2dd5604eb8f8a4e655c10cf0996365,neusum,0.01794643
dm-test-8e6c8aec6808f66ed0342e128a4e146f3ecd627d,neusum,0.0047771004
dm-test-b5925c1a02fa9a8f6b1d5ad764c19a732deac0df,neusum,-0.019030541
dm-test-3785743303ddb8b594be7c449a37458b99e83812,neusum,0.0054929913
dm-test-6721edf88c95f480a4db2c63649dbb03736aeadf,neusum,-0.009911774
dm-test-7cba80e83b222801fed8d6f96e8c0aa381c54b28,neusum,0.012834171
dm-test-97bbda7ec22a736cd174b51513c72a6372d13d35,neusum,-0.011809017
dm-test-3ba3bde4a1440134bb38ec22ba50db59986b544c,neusum,-0.012041062
dm-test-4e0de0ec6d5b9df174f54d03158de8f30aac861f,neusum,-0.018239629
dm-test-8bc8f134bc3ceaeec0df8f29e96e13d319717ab8,neusum,-0.001752085
dm-test-6f027d030f9ca86446dc893f1d10ced4c9a3561f,neusum,0.02104228
dm-test-e43eef75de38d246db9d80216ca9f5487215a78b,neusum,-0.009867712
dm-test-81bd721b16cad47dfd8d24baca5b30b006291db2,neusum,-0.011860607
cnn-test-a02e362c5b8f049848ce718b37b96117485461cf,neusum,-0.0048342524
dm-test-dea0ed2e587495e516ac85056e21a2076a9a993c,neusum,0.014201464
dm-test-5be0a9584b051175d9f4842a143b76385335d96a,neusum,-0.026040988
dm-test-d89de9c2a76f2665560becfe5d761a4fc62b9926,neusum,0.006301986
dm-test-8b59fa7715418c4bcc0d50e3caeb239129de453e,neusum,0.011762128
dm-test-1747dcd6a007ee97954b6b10cde549bf82f6a4eb,neusum,-0.019227982
cnn-test-e49792c337d3f4c13e22f710efa44cf6a4e59aba,neusum,-0.0058912705
dm-test-d296270ab4a4cf20f2d9c1aae7514687806f2b35,neusum,-0.011688119
cnn-test-b8b6e729fff27c4eef87887e61d3448de9c063f6,neusum,-0.011036186
dm-test-9beaaf73e4517d5bf1bc284f386485d571da96cf,neusum,-0.006554432
dm-test-4a593dc4c7e0b4d09bfdc66bb315c47b54eb15df,neusum,0.014619259
dm-test-18243373494a1722ddcd162ec67b63dd749633ab,neusum,-0.023412557
dm-test-998cb27197db1fd299aff3322ac041ba4bf1148f,neusum,0.010919044
dm-test-2feca9acf532e33f1ab7442c442c8e19787d8d7b,neusum,0.009958006
dm-test-8b51a10370a1219137e231192e65b9cd52238ea6,neusum,0.009541513
dm-test-31114653cd606fd3f4b1035f98dedd71f8282cd2,neusum,0.013534188
dm-test-0cdd7cdb5d99c36f25f1f4fa0e962d558f7ff07b,neusum,-0.023479642
dm-test-f5fead94ee884800e84a212cc0edc78b11c4ba9f,neusum,-0.01153539
dm-test-36352fd1c61fd0c593ee7b84cbe213aa9b444439,neusum,0.002328441
dm-test-a3b6201aca77b5bdaa5df02d6acee2be66233237,neusum,-0.019196032
cnn-test-c05bda9b387ec8ae43803170b6f59b4b82505db9,neusum,-0.023255441
dm-test-6c1341bedf92a304318545fbf1aad88651de7909,neusum,0.010437638
dm-test-1749a22e2b6facaa057213cb9b33261b319bbd2b,neusum,0.013688306
dm-test-b255397ee863bd8faf9def57c0f76769153d905e,neusum,0.000574464
dm-test-e06ff0eb7c4fa4416fda84a9a239b15480c5a9d9,neusum,0.013780227
dm-test-d680ebcdcd59fd5ee9b602a06bcd5230c212835b,neusum,-0.005784653
dm-test-155754e1f2bc83f6836af78703edd4d00f19f381,neusum,0.005722361
dm-test-23e8c1d71474d239aa9ae37b9a05031b0054b8ce,neusum,-0.015672969
cnn-test-4761dc6d8bdf56b9ada97104113dd1bcf4aed3f1,neusum,-0.011440628
dm-test-8847383b72167c3f3dd2161b5b091b580c8f4da7,neusum,-0.025335474
dm-test-801763443e6c73e3857039f2223798b2b58bef19,neusum,0.0013217758
dm-test-c16c9fa34ccae7e2b9e29c3988ccb74974c4b3c0,neusum,-0.009815941
dm-test-096e418a953af86df0d1560bec95bc7bfee2e34b,neusum,0.00995974
dm-test-02c955067d00f38b6978b805d5a8701a787f78ac,neusum,-0.014572874
dm-test-2cfc33d01364162579f46b2764914a03a29453ce,neusum,-0.010485942
dm-test-808a439a5d83fc47baaea934c8779a7ebc62470d,neusum,-0.01682349
dm-test-9b5a04b9879fe716a2dcd66dd331f99534603c16,neusum,-0.008525541
dm-test-d3c9ce137ba24a69253508b3416630465c050ae4,neusum,0.010552352
dm-test-26e4e19d945cedcb489f28808c730658139c9415,neusum,-0.0122734085
dm-test-4f3b35b540ba05f0f82d71a694ec23dde4dc3e01,neusum,-0.011378331
dm-test-2abe0f81f5b22c8a406165717e3bd7fce6fe47c6,neusum,0.005997
cnn-test-5139ccfabee55ddb83e7937f5802c0a67aee8975,neusum,-0.015202631
dm-test-051db270afc32571a08c15124330efe89d80fea8,neusum,-0.018827137
dm-test-b1f6faac3f406edca1e0cad8cce1319c83e62605,neusum,-0.02557504
dm-test-c6667409fcdea2c89ba9f0d3a72c50e3967b4b1b,neusum,-0.017202863
cnn-test-bcdb32ae644040a721da880fff9c1d502048cd8b,neusum,-0.011285259
dm-test-46609841ffd23e9c22d1507edf7b176ecc4d834f,neusum,-0.0062282695
dm-test-2a48112ddee712f2364f128076cb2db555a043b1,neusum,-0.00019063614
dm-test-fadabe346fe95d33eee71299e6596754768f5246,neusum,-0.002708609
dm-test-f468efac7b3c54f8c42c2c81dff108c52ebe0d7d,neusum,0.017662864
cnn-test-88c2481234e763c9bbc68d0ab1be1d2375c1349a,neusum,-0.018138753
dm-test-6372eff07fd3d6f578f90d6115e01747edccc095,neusum,-0.0024603556
dm-test-e7d8b6617691ea00d4ddc5fe2b7cbd105ba9a57e,neusum,0.0030638957
cnn-test-404f859482d47c127868964a9a39d1a7645dd2e9,neusum,0.006959154
dm-test-d83b82a9cd504218e604616be3f3c3928e3428b8,neusum,-0.009217125
dm-test-0cd10ad50ceef529d96a255ed12ac9cd001ba9db,neusum,0.021844424
dm-test-632cfdb03aacd90a34a470f6a70b47eee62ec5f0,neusum,0.013558747
dm-test-c50d33e9749e7bb484d9b69c4f5fca35a3a50cb5,neusum,0.0061436747
dm-test-2377095dda83df778e34304b7a09813808105d3b,neusum,-0.017435554
dm-test-e880fda4c25289f8325574246f0f8ed4ff5eb26b,neusum,0.00018074503
dm-test-8764fb95bfad8ee849274873a92fb8d6b400eee2,Multi-task (Ent + QG),0.027073774
dm-test-f26d8400ae49b90d109c165d0f44b8f6ca253c08,Multi-task (Ent + QG),-0.00062628277
dm-test-207df192edc1836250b69d1bc5b9e6a38206eb78,Multi-task (Ent + QG),0.031251848
dm-test-0f0789390d67698283cc87b2e046b5c5cd77edb7,Multi-task (Ent + QG),0.019291447
cnn-test-fbbafa743a8c2ecd2cedf65c6c61956b2db8ec5c,Multi-task (Ent + QG),0.019096635
dm-test-f37fd6e9b6cc18a7132568e307ef3b130931e809,Multi-task (Ent + QG),-0.0100860335
dm-test-14c813567696f4e63a39993c09d4edb454036179,Multi-task (Ent + QG),0.019808367
dm-test-e470f0a87d7513bf880412524332047020422c3f,Multi-task (Ent + QG),0.033417888
dm-test-2c37d44d03ce2e91310339d884d33ee5aabf9abc,Multi-task (Ent + QG),-0.012319341
dm-test-e428e25bbf8e06643154ce31b7c6fab64c81e857,Multi-task (Ent + QG),0.02830601
dm-test-0783c68a744df6afa009d16e72709f2b4d90dea1,Multi-task (Ent + QG),0.0027514705
dm-test-eeef09d26cf30c2124c0399b08eedc6321fe5d20,Multi-task (Ent + QG),0.00591159
cnn-test-b1c3fc03a2b74cf4c79844c1fe2fdce70a8a436e,Multi-task (Ent + QG),0.021019323
dm-test-9afda3cde191a883d8c166ceb5765eb53205d8f4,Multi-task (Ent + QG),0.027166147
dm-test-4fb64a2298e18626db776fccf834be87388827e0,Multi-task (Ent + QG),-0.019621242
dm-test-03e271b4305517e02c9ead82d57327d32b99102e,Multi-task (Ent + QG),-0.0023202603
dm-test-bd4684a0f5af5dd6ac88d2fb50f902bd7f10217b,Multi-task (Ent + QG),0.01858187
dm-test-9d0fcbd873927674d12aafce4ae7754fd591d4e2,Multi-task (Ent + QG),0.028086653
dm-test-9b1af0f993d78353ebd56a1b180e882e751527b3,Multi-task (Ent + QG),0.027911354
cnn-test-d75b043ebefc3098aea84d92bb8bec0f509b1563,Multi-task (Ent + QG),0.0056151333
cnn-test-e2bccd4dec93c9bb7b327827dae004c2d494ec31,Multi-task (Ent + QG),0.006186555
dm-test-54b857a66cbd8473d6732e5da52d48612e636a37,Multi-task (Ent + QG),0.03506876
dm-test-2c6695b438980783754f7db28129ec2fbb3e6e21,Multi-task (Ent + QG),-0.010085367
dm-test-2cf8c2d1d2ceb1980249f77e703f9039e63799d0,Multi-task (Ent + QG),0.018475894
dm-test-b5bc2ae78441e4ac08fb01823d5fc0f1627c3166,Multi-task (Ent + QG),-0.017463025
dm-test-130ff8f2dfb6ab67861d5924b0ff5acd63c7d8ce,Multi-task (Ent + QG),0.028406736
dm-test-4001b252a072ac149c70840b22299cc6cfab3bae,Multi-task (Ent + QG),0.02743241
dm-test-cf4ba8f94f2dd5604eb8f8a4e655c10cf0996365,Multi-task (Ent + QG),0.01621898
dm-test-8e6c8aec6808f66ed0342e128a4e146f3ecd627d,Multi-task (Ent + QG),0.0057680663
dm-test-b5925c1a02fa9a8f6b1d5ad764c19a732deac0df,Multi-task (Ent + QG),0.017352063
dm-test-3785743303ddb8b594be7c449a37458b99e83812,Multi-task (Ent + QG),0.013825007
dm-test-6721edf88c95f480a4db2c63649dbb03736aeadf,Multi-task (Ent + QG),-0.01766166
dm-test-7cba80e83b222801fed8d6f96e8c0aa381c54b28,Multi-task (Ent + QG),0.010204921
dm-test-97bbda7ec22a736cd174b51513c72a6372d13d35,Multi-task (Ent + QG),0.006240627
dm-test-3ba3bde4a1440134bb38ec22ba50db59986b544c,Multi-task (Ent + QG),0.0075261723
dm-test-4e0de0ec6d5b9df174f54d03158de8f30aac861f,Multi-task (Ent + QG),0.005365183
dm-test-8bc8f134bc3ceaeec0df8f29e96e13d319717ab8,Multi-task (Ent + QG),0.0059590098
dm-test-6f027d030f9ca86446dc893f1d10ced4c9a3561f,Multi-task (Ent + QG),0.029417183
dm-test-e43eef75de38d246db9d80216ca9f5487215a78b,Multi-task (Ent + QG),0.021497963
dm-test-81bd721b16cad47dfd8d24baca5b30b006291db2,Multi-task (Ent + QG),0.029037217
cnn-test-a02e362c5b8f049848ce718b37b96117485461cf,Multi-task (Ent + QG),0.026168808
dm-test-dea0ed2e587495e516ac85056e21a2076a9a993c,Multi-task (Ent + QG),0.008469997
dm-test-5be0a9584b051175d9f4842a143b76385335d96a,Multi-task (Ent + QG),0.022137292
dm-test-d89de9c2a76f2665560becfe5d761a4fc62b9926,Multi-task (Ent + QG),0.02713192
dm-test-8b59fa7715418c4bcc0d50e3caeb239129de453e,Multi-task (Ent + QG),0.018580303
dm-test-1747dcd6a007ee97954b6b10cde549bf82f6a4eb,Multi-task (Ent + QG),0.0049841288
cnn-test-e49792c337d3f4c13e22f710efa44cf6a4e59aba,Multi-task (Ent + QG),0.018357433
dm-test-d296270ab4a4cf20f2d9c1aae7514687806f2b35,Multi-task (Ent + QG),0.022160755
cnn-test-b8b6e729fff27c4eef87887e61d3448de9c063f6,Multi-task (Ent + QG),-0.0017240923
dm-test-9beaaf73e4517d5bf1bc284f386485d571da96cf,Multi-task (Ent + QG),0.011622932
dm-test-4a593dc4c7e0b4d09bfdc66bb315c47b54eb15df,Multi-task (Ent + QG),0.018434219
dm-test-18243373494a1722ddcd162ec67b63dd749633ab,Multi-task (Ent + QG),0.022619747
dm-test-998cb27197db1fd299aff3322ac041ba4bf1148f,Multi-task (Ent + QG),0.024370402
dm-test-2feca9acf532e33f1ab7442c442c8e19787d8d7b,Multi-task (Ent + QG),0.03497029
dm-test-8b51a10370a1219137e231192e65b9cd52238ea6,Multi-task (Ent + QG),0.0277602
dm-test-31114653cd606fd3f4b1035f98dedd71f8282cd2,Multi-task (Ent + QG),-0.00053826254
dm-test-0cdd7cdb5d99c36f25f1f4fa0e962d558f7ff07b,Multi-task (Ent + QG),0.00051110564
dm-test-f5fead94ee884800e84a212cc0edc78b11c4ba9f,Multi-task (Ent + QG),0.019286983
dm-test-36352fd1c61fd0c593ee7b84cbe213aa9b444439,Multi-task (Ent + QG),0.022072643
dm-test-a3b6201aca77b5bdaa5df02d6acee2be66233237,Multi-task (Ent + QG),-0.009915908
cnn-test-c05bda9b387ec8ae43803170b6f59b4b82505db9,Multi-task (Ent + QG),0.033031292
dm-test-6c1341bedf92a304318545fbf1aad88651de7909,Multi-task (Ent + QG),0.021069096
dm-test-1749a22e2b6facaa057213cb9b33261b319bbd2b,Multi-task (Ent + QG),-0.0025972747
dm-test-b255397ee863bd8faf9def57c0f76769153d905e,Multi-task (Ent + QG),0.00080626877
dm-test-e06ff0eb7c4fa4416fda84a9a239b15480c5a9d9,Multi-task (Ent + QG),0.024389615
dm-test-d680ebcdcd59fd5ee9b602a06bcd5230c212835b,Multi-task (Ent + QG),-0.00063684955
dm-test-155754e1f2bc83f6836af78703edd4d00f19f381,Multi-task (Ent + QG),0.031268638
dm-test-23e8c1d71474d239aa9ae37b9a05031b0054b8ce,Multi-task (Ent + QG),0.018702079
cnn-test-4761dc6d8bdf56b9ada97104113dd1bcf4aed3f1,Multi-task (Ent + QG),0.013385693
dm-test-8847383b72167c3f3dd2161b5b091b580c8f4da7,Multi-task (Ent + QG),-0.015494883
dm-test-801763443e6c73e3857039f2223798b2b58bef19,Multi-task (Ent + QG),0.026492992
dm-test-c16c9fa34ccae7e2b9e29c3988ccb74974c4b3c0,Multi-task (Ent + QG),0.0021764701
dm-test-096e418a953af86df0d1560bec95bc7bfee2e34b,Multi-task (Ent + QG),-0.009977069
dm-test-02c955067d00f38b6978b805d5a8701a787f78ac,Multi-task (Ent + QG),7.689092e-05
dm-test-2cfc33d01364162579f46b2764914a03a29453ce,Multi-task (Ent + QG),-0.015184134
dm-test-808a439a5d83fc47baaea934c8779a7ebc62470d,Multi-task (Ent + QG),-0.002340605
dm-test-9b5a04b9879fe716a2dcd66dd331f99534603c16,Multi-task (Ent + QG),0.021149978
dm-test-d3c9ce137ba24a69253508b3416630465c050ae4,Multi-task (Ent + QG),0.022702284
dm-test-26e4e19d945cedcb489f28808c730658139c9415,Multi-task (Ent + QG),7.579848e-05
dm-test-4f3b35b540ba05f0f82d71a694ec23dde4dc3e01,Multi-task (Ent + QG),-0.0058345958
dm-test-2abe0f81f5b22c8a406165717e3bd7fce6fe47c6,Multi-task (Ent + QG),0.02404903
cnn-test-5139ccfabee55ddb83e7937f5802c0a67aee8975,Multi-task (Ent + QG),0.009802625
dm-test-051db270afc32571a08c15124330efe89d80fea8,Multi-task (Ent + QG),-0.015004307
dm-test-b1f6faac3f406edca1e0cad8cce1319c83e62605,Multi-task (Ent + QG),-0.012280467
dm-test-c6667409fcdea2c89ba9f0d3a72c50e3967b4b1b,Multi-task (Ent + QG),-0.0058055483
cnn-test-bcdb32ae644040a721da880fff9c1d502048cd8b,Multi-task (Ent + QG),0.02843004
dm-test-46609841ffd23e9c22d1507edf7b176ecc4d834f,Multi-task (Ent + QG),0.00229332
dm-test-2a48112ddee712f2364f128076cb2db555a043b1,Multi-task (Ent + QG),0.018768517
dm-test-fadabe346fe95d33eee71299e6596754768f5246,Multi-task (Ent + QG),0.0022953055
dm-test-f468efac7b3c54f8c42c2c81dff108c52ebe0d7d,Multi-task (Ent + QG),-0.0007897727
cnn-test-88c2481234e763c9bbc68d0ab1be1d2375c1349a,Multi-task (Ent + QG),0.01033743
dm-test-6372eff07fd3d6f578f90d6115e01747edccc095,Multi-task (Ent + QG),0.018499257
dm-test-e7d8b6617691ea00d4ddc5fe2b7cbd105ba9a57e,Multi-task (Ent + QG),0.035481296
cnn-test-404f859482d47c127868964a9a39d1a7645dd2e9,Multi-task (Ent + QG),0.018522289
dm-test-d83b82a9cd504218e604616be3f3c3928e3428b8,Multi-task (Ent + QG),0.007547426
dm-test-0cd10ad50ceef529d96a255ed12ac9cd001ba9db,Multi-task (Ent + QG),0.028597603
dm-test-632cfdb03aacd90a34a470f6a70b47eee62ec5f0,Multi-task (Ent + QG),0.018426912
dm-test-c50d33e9749e7bb484d9b69c4f5fca35a3a50cb5,Multi-task (Ent + QG),0.026951583
dm-test-2377095dda83df778e34304b7a09813808105d3b,Multi-task (Ent + QG),0.008252737
dm-test-e880fda4c25289f8325574246f0f8ed4ff5eb26b,Multi-task (Ent + QG),0.02192048
dm-test-8764fb95bfad8ee849274873a92fb8d6b400eee2,PG,0.018018339
dm-test-f26d8400ae49b90d109c165d0f44b8f6ca253c08,PG,0.0059115053
dm-test-207df192edc1836250b69d1bc5b9e6a38206eb78,PG,0.031399287
dm-test-0f0789390d67698283cc87b2e046b5c5cd77edb7,PG,0.014034156
cnn-test-fbbafa743a8c2ecd2cedf65c6c61956b2db8ec5c,PG,0.013907153
dm-test-f37fd6e9b6cc18a7132568e307ef3b130931e809,PG,-0.012254786
dm-test-14c813567696f4e63a39993c09d4edb454036179,PG,0.00055293366
dm-test-e470f0a87d7513bf880412524332047020422c3f,PG,0.011643907
dm-test-2c37d44d03ce2e91310339d884d33ee5aabf9abc,PG,0.001643349
dm-test-e428e25bbf8e06643154ce31b7c6fab64c81e857,PG,0.04120825
dm-test-0783c68a744df6afa009d16e72709f2b4d90dea1,PG,0.021563577
dm-test-eeef09d26cf30c2124c0399b08eedc6321fe5d20,PG,0.006430282
cnn-test-b1c3fc03a2b74cf4c79844c1fe2fdce70a8a436e,PG,0.022857055
dm-test-9afda3cde191a883d8c166ceb5765eb53205d8f4,PG,0.023362238
dm-test-4fb64a2298e18626db776fccf834be87388827e0,PG,-0.02247331
dm-test-03e271b4305517e02c9ead82d57327d32b99102e,PG,0.028538674
