doc,summarizer,simple_coherence_score
cnn-test-404f859482d47c127868964a9a39d1a7645dd2e9,Pegasus,0.999810516834259
dm-test-d83b82a9cd504218e604616be3f3c3928e3428b8,Pegasus,0.9968440532684326
dm-test-0cd10ad50ceef529d96a255ed12ac9cd001ba9db,Pegasus,0.99988853931427
dm-test-632cfdb03aacd90a34a470f6a70b47eee62ec5f0,Pegasus,0.99989914894104
dm-test-c50d33e9749e7bb484d9b69c4f5fca35a3a50cb5,Pegasus,0.999868631362915
dm-test-2377095dda83df778e34304b7a09813808105d3b,Pegasus,0.9996702671051025
dm-test-e880fda4c25289f8325574246f0f8ed4ff5eb26b,Pegasus,0.999714195728302
dm-test-8764fb95bfad8ee849274873a92fb8d6b400eee2,BART,0.9999315738677979
dm-test-f26d8400ae49b90d109c165d0f44b8f6ca253c08,BART,0.999812662601471
dm-test-207df192edc1836250b69d1bc5b9e6a38206eb78,BART,0.9998594522476196
dm-test-0f0789390d67698283cc87b2e046b5c5cd77edb7,BART,0.9999353885650635
cnn-test-fbbafa743a8c2ecd2cedf65c6c61956b2db8ec5c,BART,0.9999347925186157
dm-test-f37fd6e9b6cc18a7132568e307ef3b130931e809,BART,0.9999330043792725
dm-test-14c813567696f4e63a39993c09d4edb454036179,BART,0.9979475140571594
dm-test-e470f0a87d7513bf880412524332047020422c3f,BART,0.6955623626708984
dm-test-2c37d44d03ce2e91310339d884d33ee5aabf9abc,BART,0.9999277591705322
dm-test-e428e25bbf8e06643154ce31b7c6fab64c81e857,BART,0.9999313354492188
dm-test-0783c68a744df6afa009d16e72709f2b4d90dea1,BART,0.9999196529388428
dm-test-eeef09d26cf30c2124c0399b08eedc6321fe5d20,BART,0.9998880624771118
cnn-test-b1c3fc03a2b74cf4c79844c1fe2fdce70a8a436e,BART,0.9998875856399536
dm-test-9afda3cde191a883d8c166ceb5765eb53205d8f4,BART,0.9994913339614868
dm-test-4fb64a2298e18626db776fccf834be87388827e0,BART,0.999897837638855
dm-test-03e271b4305517e02c9ead82d57327d32b99102e,BART,0.9999146461486816
dm-test-bd4684a0f5af5dd6ac88d2fb50f902bd7f10217b,BART,0.9999148845672607
dm-test-9d0fcbd873927674d12aafce4ae7754fd591d4e2,BART,0.9999366998672485
dm-test-9b1af0f993d78353ebd56a1b180e882e751527b3,BART,0.9999282360076904
cnn-test-d75b043ebefc3098aea84d92bb8bec0f509b1563,BART,0.9997853636741638
cnn-test-e2bccd4dec93c9bb7b327827dae004c2d494ec31,BART,0.9997702240943909
dm-test-54b857a66cbd8473d6732e5da52d48612e636a37,BART,0.9999285936355591
dm-test-2c6695b438980783754f7db28129ec2fbb3e6e21,BART,0.9999290704727173
dm-test-2cf8c2d1d2ceb1980249f77e703f9039e63799d0,BART,0.9999351501464844
dm-test-b5bc2ae78441e4ac08fb01823d5fc0f1627c3166,BART,0.9999310970306396
dm-test-130ff8f2dfb6ab67861d5924b0ff5acd63c7d8ce,BART,0.999713122844696
dm-test-4001b252a072ac149c70840b22299cc6cfab3bae,BART,0.999935507774353
dm-test-cf4ba8f94f2dd5604eb8f8a4e655c10cf0996365,BART,0.9999023675918579
dm-test-8e6c8aec6808f66ed0342e128a4e146f3ecd627d,BART,0.999933123588562
dm-test-b5925c1a02fa9a8f6b1d5ad764c19a732deac0df,BART,0.9995408058166504
dm-test-3785743303ddb8b594be7c449a37458b99e83812,BART,0.9981390237808228
dm-test-6721edf88c95f480a4db2c63649dbb03736aeadf,BART,0.9999309778213501
dm-test-7cba80e83b222801fed8d6f96e8c0aa381c54b28,BART,0.9998373985290527
dm-test-97bbda7ec22a736cd174b51513c72a6372d13d35,BART,0.9999122619628906
dm-test-3ba3bde4a1440134bb38ec22ba50db59986b544c,BART,0.9999176263809204
dm-test-4e0de0ec6d5b9df174f54d03158de8f30aac861f,BART,0.9989309906959534
dm-test-8bc8f134bc3ceaeec0df8f29e96e13d319717ab8,BART,0.9998447895050049
dm-test-6f027d030f9ca86446dc893f1d10ced4c9a3561f,BART,0.9999040365219116
dm-test-e43eef75de38d246db9d80216ca9f5487215a78b,BART,0.9999203681945801
dm-test-81bd721b16cad47dfd8d24baca5b30b006291db2,BART,0.9999223947525024
cnn-test-a02e362c5b8f049848ce718b37b96117485461cf,BART,0.9999253749847412
dm-test-dea0ed2e587495e516ac85056e21a2076a9a993c,BART,0.8387094140052795
dm-test-5be0a9584b051175d9f4842a143b76385335d96a,BART,0.9993591904640198
dm-test-d89de9c2a76f2665560becfe5d761a4fc62b9926,BART,0.9974570870399475
dm-test-8b59fa7715418c4bcc0d50e3caeb239129de453e,BART,0.9899433851242065
dm-test-1747dcd6a007ee97954b6b10cde549bf82f6a4eb,BART,0.9999198913574219
cnn-test-e49792c337d3f4c13e22f710efa44cf6a4e59aba,BART,0.9987045526504517
dm-test-d296270ab4a4cf20f2d9c1aae7514687806f2b35,BART,0.9999158382415771
cnn-test-b8b6e729fff27c4eef87887e61d3448de9c063f6,BART,0.9998674392700195
dm-test-9beaaf73e4517d5bf1bc284f386485d571da96cf,BART,0.9999269247055054
dm-test-4a593dc4c7e0b4d09bfdc66bb315c47b54eb15df,BART,0.9992085099220276
dm-test-18243373494a1722ddcd162ec67b63dd749633ab,BART,0.9999239444732666
dm-test-998cb27197db1fd299aff3322ac041ba4bf1148f,BART,0.9999085664749146
dm-test-2feca9acf532e33f1ab7442c442c8e19787d8d7b,BART,0.9999316930770874
dm-test-8b51a10370a1219137e231192e65b9cd52238ea6,BART,0.9996597766876221
dm-test-31114653cd606fd3f4b1035f98dedd71f8282cd2,BART,0.9999127388000488
dm-test-0cdd7cdb5d99c36f25f1f4fa0e962d558f7ff07b,BART,0.9991036057472229
dm-test-f5fead94ee884800e84a212cc0edc78b11c4ba9f,BART,0.9999346733093262
dm-test-36352fd1c61fd0c593ee7b84cbe213aa9b444439,BART,0.9999328851699829
dm-test-a3b6201aca77b5bdaa5df02d6acee2be66233237,BART,0.9832506775856018
cnn-test-c05bda9b387ec8ae43803170b6f59b4b82505db9,BART,0.9469719529151917
dm-test-6c1341bedf92a304318545fbf1aad88651de7909,BART,0.9996452331542969
dm-test-1749a22e2b6facaa057213cb9b33261b319bbd2b,BART,0.9997721314430237
dm-test-b255397ee863bd8faf9def57c0f76769153d905e,BART,0.9999325275421143
dm-test-e06ff0eb7c4fa4416fda84a9a239b15480c5a9d9,BART,0.9998745918273926
dm-test-d680ebcdcd59fd5ee9b602a06bcd5230c212835b,BART,0.9999206066131592
dm-test-155754e1f2bc83f6836af78703edd4d00f19f381,BART,0.9995031356811523
dm-test-23e8c1d71474d239aa9ae37b9a05031b0054b8ce,BART,0.9800610542297363
cnn-test-4761dc6d8bdf56b9ada97104113dd1bcf4aed3f1,BART,0.9828441143035889
dm-test-8847383b72167c3f3dd2161b5b091b580c8f4da7,BART,0.9998762607574463
dm-test-801763443e6c73e3857039f2223798b2b58bef19,BART,0.9999207258224487
dm-test-c16c9fa34ccae7e2b9e29c3988ccb74974c4b3c0,BART,0.999929666519165
dm-test-096e418a953af86df0d1560bec95bc7bfee2e34b,BART,0.999934196472168
dm-test-02c955067d00f38b6978b805d5a8701a787f78ac,BART,0.9999339580535889
dm-test-2cfc33d01364162579f46b2764914a03a29453ce,BART,0.99991774559021
dm-test-808a439a5d83fc47baaea934c8779a7ebc62470d,BART,0.9647384285926819
dm-test-9b5a04b9879fe716a2dcd66dd331f99534603c16,BART,0.9999289512634277
dm-test-d3c9ce137ba24a69253508b3416630465c050ae4,BART,0.9999336004257202
dm-test-26e4e19d945cedcb489f28808c730658139c9415,BART,0.999894380569458
dm-test-4f3b35b540ba05f0f82d71a694ec23dde4dc3e01,BART,0.9999269247055054
dm-test-2abe0f81f5b22c8a406165717e3bd7fce6fe47c6,BART,0.999923586845398
cnn-test-5139ccfabee55ddb83e7937f5802c0a67aee8975,BART,0.9999104738235474
dm-test-051db270afc32571a08c15124330efe89d80fea8,BART,0.9878482818603516
dm-test-b1f6faac3f406edca1e0cad8cce1319c83e62605,BART,0.9999330043792725
dm-test-c6667409fcdea2c89ba9f0d3a72c50e3967b4b1b,BART,0.999904990196228
cnn-test-bcdb32ae644040a721da880fff9c1d502048cd8b,BART,0.9773417115211487
dm-test-46609841ffd23e9c22d1507edf7b176ecc4d834f,BART,0.9999017715454102
dm-test-2a48112ddee712f2364f128076cb2db555a043b1,BART,0.9827507138252258
dm-test-fadabe346fe95d33eee71299e6596754768f5246,BART,0.9999350309371948
dm-test-f468efac7b3c54f8c42c2c81dff108c52ebe0d7d,BART,0.9999319314956665
cnn-test-88c2481234e763c9bbc68d0ab1be1d2375c1349a,BART,0.9998475313186646
dm-test-6372eff07fd3d6f578f90d6115e01747edccc095,BART,0.9999264478683472
dm-test-e7d8b6617691ea00d4ddc5fe2b7cbd105ba9a57e,BART,0.9999088048934937
cnn-test-404f859482d47c127868964a9a39d1a7645dd2e9,BART,0.9923840165138245
dm-test-d83b82a9cd504218e604616be3f3c3928e3428b8,BART,0.9999241828918457
dm-test-0cd10ad50ceef529d96a255ed12ac9cd001ba9db,BART,0.9999303817749023
dm-test-632cfdb03aacd90a34a470f6a70b47eee62ec5f0,BART,0.9895832538604736
dm-test-c50d33e9749e7bb484d9b69c4f5fca35a3a50cb5,BART,0.9999362230300903
dm-test-2377095dda83df778e34304b7a09813808105d3b,BART,0.9869187474250793
dm-test-e880fda4c25289f8325574246f0f8ed4ff5eb26b,BART,0.9999290704727173
dm-test-8764fb95bfad8ee849274873a92fb8d6b400eee2,neusum,0.9995607733726501
dm-test-f26d8400ae49b90d109c165d0f44b8f6ca253c08,neusum,0.9999102354049683
dm-test-207df192edc1836250b69d1bc5b9e6a38206eb78,neusum,0.00041926841367967427
dm-test-0f0789390d67698283cc87b2e046b5c5cd77edb7,neusum,0.0016815714770928025
cnn-test-fbbafa743a8c2ecd2cedf65c6c61956b2db8ec5c,neusum,0.9993906021118164
dm-test-f37fd6e9b6cc18a7132568e307ef3b130931e809,neusum,0.0019968324340879917
dm-test-14c813567696f4e63a39993c09d4edb454036179,neusum,0.671599805355072
dm-test-e470f0a87d7513bf880412524332047020422c3f,neusum,0.0009651755099184811
dm-test-2c37d44d03ce2e91310339d884d33ee5aabf9abc,neusum,0.9999210834503174
dm-test-e428e25bbf8e06643154ce31b7c6fab64c81e857,neusum,0.9998815059661865
dm-test-0783c68a744df6afa009d16e72709f2b4d90dea1,neusum,0.7202385067939758
dm-test-eeef09d26cf30c2124c0399b08eedc6321fe5d20,neusum,0.0007045211386866868
cnn-test-b1c3fc03a2b74cf4c79844c1fe2fdce70a8a436e,neusum,0.9858437776565552
dm-test-9afda3cde191a883d8c166ceb5765eb53205d8f4,neusum,0.015423351898789406
dm-test-4fb64a2298e18626db776fccf834be87388827e0,neusum,0.9990690350532532
dm-test-03e271b4305517e02c9ead82d57327d32b99102e,neusum,0.9825131893157959
dm-test-bd4684a0f5af5dd6ac88d2fb50f902bd7f10217b,neusum,0.0005555858369916677
dm-test-9d0fcbd873927674d12aafce4ae7754fd591d4e2,neusum,0.0004013126890640706
dm-test-9b1af0f993d78353ebd56a1b180e882e751527b3,neusum,0.999910831451416
cnn-test-d75b043ebefc3098aea84d92bb8bec0f509b1563,neusum,0.0005397583590820432
cnn-test-e2bccd4dec93c9bb7b327827dae004c2d494ec31,neusum,0.9969000816345215
dm-test-54b857a66cbd8473d6732e5da52d48612e636a37,neusum,0.9986300468444824
dm-test-2c6695b438980783754f7db28129ec2fbb3e6e21,neusum,0.9999085664749146
dm-test-2cf8c2d1d2ceb1980249f77e703f9039e63799d0,neusum,0.8121771216392517
dm-test-b5bc2ae78441e4ac08fb01823d5fc0f1627c3166,neusum,0.9729655385017395
dm-test-130ff8f2dfb6ab67861d5924b0ff5acd63c7d8ce,neusum,0.9998620748519897
dm-test-4001b252a072ac149c70840b22299cc6cfab3bae,neusum,0.9992699027061462
dm-test-cf4ba8f94f2dd5604eb8f8a4e655c10cf0996365,neusum,0.05831499770283699
dm-test-8e6c8aec6808f66ed0342e128a4e146f3ecd627d,neusum,0.9752359390258789
dm-test-b5925c1a02fa9a8f6b1d5ad764c19a732deac0df,neusum,0.0024036909453570843
dm-test-3785743303ddb8b594be7c449a37458b99e83812,neusum,0.9990204572677612
dm-test-6721edf88c95f480a4db2c63649dbb03736aeadf,neusum,0.9869131445884705
dm-test-7cba80e83b222801fed8d6f96e8c0aa381c54b28,neusum,0.000492775987368077
dm-test-97bbda7ec22a736cd174b51513c72a6372d13d35,neusum,0.9995571970939636
dm-test-3ba3bde4a1440134bb38ec22ba50db59986b544c,neusum,0.9998231530189514
dm-test-4e0de0ec6d5b9df174f54d03158de8f30aac861f,neusum,0.0004174418863840401
dm-test-8bc8f134bc3ceaeec0df8f29e96e13d319717ab8,neusum,0.9997909665107727
dm-test-6f027d030f9ca86446dc893f1d10ced4c9a3561f,neusum,0.9689185619354248
dm-test-e43eef75de38d246db9d80216ca9f5487215a78b,neusum,0.9998152852058411
dm-test-81bd721b16cad47dfd8d24baca5b30b006291db2,neusum,0.0005884486599825323
cnn-test-a02e362c5b8f049848ce718b37b96117485461cf,neusum,0.000432295462815091
dm-test-dea0ed2e587495e516ac85056e21a2076a9a993c,neusum,0.9926626682281494
dm-test-5be0a9584b051175d9f4842a143b76385335d96a,neusum,0.010609484277665615
dm-test-d89de9c2a76f2665560becfe5d761a4fc62b9926,neusum,0.9972713589668274
dm-test-8b59fa7715418c4bcc0d50e3caeb239129de453e,neusum,0.00040533082210458815
dm-test-1747dcd6a007ee97954b6b10cde549bf82f6a4eb,neusum,0.0006710560992360115
cnn-test-e49792c337d3f4c13e22f710efa44cf6a4e59aba,neusum,0.0015054867835715413
dm-test-d296270ab4a4cf20f2d9c1aae7514687806f2b35,neusum,0.9998277425765991
cnn-test-b8b6e729fff27c4eef87887e61d3448de9c063f6,neusum,0.28559181094169617
dm-test-9beaaf73e4517d5bf1bc284f386485d571da96cf,neusum,0.03139796108007431
dm-test-4a593dc4c7e0b4d09bfdc66bb315c47b54eb15df,neusum,0.9907349348068237
dm-test-18243373494a1722ddcd162ec67b63dd749633ab,neusum,0.20329497754573822
dm-test-998cb27197db1fd299aff3322ac041ba4bf1148f,neusum,0.0005447057192213833
dm-test-2feca9acf532e33f1ab7442c442c8e19787d8d7b,neusum,0.0007223857101053
dm-test-8b51a10370a1219137e231192e65b9cd52238ea6,neusum,0.9963633418083191
dm-test-31114653cd606fd3f4b1035f98dedd71f8282cd2,neusum,0.9931218028068542
dm-test-0cdd7cdb5d99c36f25f1f4fa0e962d558f7ff07b,neusum,0.9998908042907715
dm-test-f5fead94ee884800e84a212cc0edc78b11c4ba9f,neusum,0.9999135732650757
dm-test-36352fd1c61fd0c593ee7b84cbe213aa9b444439,neusum,0.9996811151504517
dm-test-a3b6201aca77b5bdaa5df02d6acee2be66233237,neusum,0.1019863486289978
cnn-test-c05bda9b387ec8ae43803170b6f59b4b82505db9,neusum,0.9998111128807068
dm-test-6c1341bedf92a304318545fbf1aad88651de7909,neusum,0.0013816698919981718
dm-test-1749a22e2b6facaa057213cb9b33261b319bbd2b,neusum,0.2224918007850647
dm-test-b255397ee863bd8faf9def57c0f76769153d905e,neusum,0.029958119615912437
dm-test-e06ff0eb7c4fa4416fda84a9a239b15480c5a9d9,neusum,0.9803146123886108
dm-test-d680ebcdcd59fd5ee9b602a06bcd5230c212835b,neusum,0.00042552524246275425
dm-test-155754e1f2bc83f6836af78703edd4d00f19f381,neusum,0.5148599147796631
dm-test-23e8c1d71474d239aa9ae37b9a05031b0054b8ce,neusum,0.9722288250923157
cnn-test-4761dc6d8bdf56b9ada97104113dd1bcf4aed3f1,neusum,0.9992392063140869
dm-test-8847383b72167c3f3dd2161b5b091b580c8f4da7,neusum,0.9999196529388428
dm-test-801763443e6c73e3857039f2223798b2b58bef19,neusum,0.995368242263794
dm-test-c16c9fa34ccae7e2b9e29c3988ccb74974c4b3c0,neusum,0.9998807907104492
dm-test-096e418a953af86df0d1560bec95bc7bfee2e34b,neusum,0.9999068975448608
dm-test-02c955067d00f38b6978b805d5a8701a787f78ac,neusum,0.9966928958892822
dm-test-2cfc33d01364162579f46b2764914a03a29453ce,neusum,0.0007157294894568622
dm-test-808a439a5d83fc47baaea934c8779a7ebc62470d,neusum,0.8939314484596252
dm-test-9b5a04b9879fe716a2dcd66dd331f99534603c16,neusum,0.995442271232605
dm-test-d3c9ce137ba24a69253508b3416630465c050ae4,neusum,0.4723542630672455
dm-test-26e4e19d945cedcb489f28808c730658139c9415,neusum,0.9986672401428223
dm-test-4f3b35b540ba05f0f82d71a694ec23dde4dc3e01,neusum,0.00040849324432201684
dm-test-2abe0f81f5b22c8a406165717e3bd7fce6fe47c6,neusum,0.9998608827590942
cnn-test-5139ccfabee55ddb83e7937f5802c0a67aee8975,neusum,0.005043619312345982
dm-test-051db270afc32571a08c15124330efe89d80fea8,neusum,0.9880423545837402
dm-test-b1f6faac3f406edca1e0cad8cce1319c83e62605,neusum,0.9999035596847534
dm-test-c6667409fcdea2c89ba9f0d3a72c50e3967b4b1b,neusum,0.9997597336769104
cnn-test-bcdb32ae644040a721da880fff9c1d502048cd8b,neusum,0.9967501163482666
dm-test-46609841ffd23e9c22d1507edf7b176ecc4d834f,neusum,0.00048774597235023975
dm-test-2a48112ddee712f2364f128076cb2db555a043b1,neusum,0.999823272228241
dm-test-fadabe346fe95d33eee71299e6596754768f5246,neusum,0.10403935611248016
dm-test-f468efac7b3c54f8c42c2c81dff108c52ebe0d7d,neusum,0.9999128580093384
cnn-test-88c2481234e763c9bbc68d0ab1be1d2375c1349a,neusum,0.01952950470149517
dm-test-6372eff07fd3d6f578f90d6115e01747edccc095,neusum,0.0045117647387087345
dm-test-e7d8b6617691ea00d4ddc5fe2b7cbd105ba9a57e,neusum,0.9997180104255676
cnn-test-404f859482d47c127868964a9a39d1a7645dd2e9,neusum,0.007944012060761452
dm-test-d83b82a9cd504218e604616be3f3c3928e3428b8,neusum,0.0010948667768388987
dm-test-0cd10ad50ceef529d96a255ed12ac9cd001ba9db,neusum,0.0032092733308672905
dm-test-632cfdb03aacd90a34a470f6a70b47eee62ec5f0,neusum,0.1448259800672531
dm-test-c50d33e9749e7bb484d9b69c4f5fca35a3a50cb5,neusum,0.0036841491237282753
dm-test-2377095dda83df778e34304b7a09813808105d3b,neusum,0.0007910436834208667
dm-test-e880fda4c25289f8325574246f0f8ed4ff5eb26b,neusum,0.9792282581329346
dm-test-8764fb95bfad8ee849274873a92fb8d6b400eee2,Multi-task (Ent + QG),0.9996026158332825
dm-test-f26d8400ae49b90d109c165d0f44b8f6ca253c08,Multi-task (Ent + QG),0.9998236298561096
dm-test-207df192edc1836250b69d1bc5b9e6a38206eb78,Multi-task (Ent + QG),0.14862792193889618
dm-test-0f0789390d67698283cc87b2e046b5c5cd77edb7,Multi-task (Ent + QG),0.9999254941940308
cnn-test-fbbafa743a8c2ecd2cedf65c6c61956b2db8ec5c,Multi-task (Ent + QG),0.9999072551727295
dm-test-f37fd6e9b6cc18a7132568e307ef3b130931e809,Multi-task (Ent + QG),0.9999295473098755
dm-test-14c813567696f4e63a39993c09d4edb454036179,Multi-task (Ent + QG),0.9999282360076904
dm-test-e470f0a87d7513bf880412524332047020422c3f,Multi-task (Ent + QG),0.999872088432312
dm-test-2c37d44d03ce2e91310339d884d33ee5aabf9abc,Multi-task (Ent + QG),0.9999210834503174
dm-test-e428e25bbf8e06643154ce31b7c6fab64c81e857,Multi-task (Ent + QG),0.9998785257339478
dm-test-0783c68a744df6afa009d16e72709f2b4d90dea1,Multi-task (Ent + QG),0.9999032020568848
dm-test-eeef09d26cf30c2124c0399b08eedc6321fe5d20,Multi-task (Ent + QG),0.9907282590866089
cnn-test-b1c3fc03a2b74cf4c79844c1fe2fdce70a8a436e,Multi-task (Ent + QG),0.6136404275894165
dm-test-9afda3cde191a883d8c166ceb5765eb53205d8f4,Multi-task (Ent + QG),0.9720562100410461
dm-test-4fb64a2298e18626db776fccf834be87388827e0,Multi-task (Ent + QG),0.9996315240859985
dm-test-03e271b4305517e02c9ead82d57327d32b99102e,Multi-task (Ent + QG),0.9999055862426758
dm-test-bd4684a0f5af5dd6ac88d2fb50f902bd7f10217b,Multi-task (Ent + QG),0.9720587134361267
dm-test-9d0fcbd873927674d12aafce4ae7754fd591d4e2,Multi-task (Ent + QG),0.9999277591705322
dm-test-9b1af0f993d78353ebd56a1b180e882e751527b3,Multi-task (Ent + QG),0.9999129772186279
cnn-test-d75b043ebefc3098aea84d92bb8bec0f509b1563,Multi-task (Ent + QG),0.9946238994598389
cnn-test-e2bccd4dec93c9bb7b327827dae004c2d494ec31,Multi-task (Ent + QG),0.9986979961395264
dm-test-54b857a66cbd8473d6732e5da52d48612e636a37,Multi-task (Ent + QG),0.7547067403793335
dm-test-2c6695b438980783754f7db28129ec2fbb3e6e21,Multi-task (Ent + QG),0.9613962173461914
dm-test-2cf8c2d1d2ceb1980249f77e703f9039e63799d0,Multi-task (Ent + QG),0.9963257908821106
dm-test-b5bc2ae78441e4ac08fb01823d5fc0f1627c3166,Multi-task (Ent + QG),0.9950318336486816
dm-test-130ff8f2dfb6ab67861d5924b0ff5acd63c7d8ce,Multi-task (Ent + QG),0.08734943717718124
dm-test-4001b252a072ac149c70840b22299cc6cfab3bae,Multi-task (Ent + QG),0.9995860457420349
dm-test-cf4ba8f94f2dd5604eb8f8a4e655c10cf0996365,Multi-task (Ent + QG),0.45868462324142456
dm-test-8e6c8aec6808f66ed0342e128a4e146f3ecd627d,Multi-task (Ent + QG),0.9898005127906799
dm-test-b5925c1a02fa9a8f6b1d5ad764c19a732deac0df,Multi-task (Ent + QG),0.9981412887573242
dm-test-3785743303ddb8b594be7c449a37458b99e83812,Multi-task (Ent + QG),0.9911797642707825
dm-test-6721edf88c95f480a4db2c63649dbb03736aeadf,Multi-task (Ent + QG),0.9995624423027039
dm-test-7cba80e83b222801fed8d6f96e8c0aa381c54b28,Multi-task (Ent + QG),0.9991010427474976
dm-test-97bbda7ec22a736cd174b51513c72a6372d13d35,Multi-task (Ent + QG),0.999530553817749
dm-test-3ba3bde4a1440134bb38ec22ba50db59986b544c,Multi-task (Ent + QG),0.9992295503616333
dm-test-4e0de0ec6d5b9df174f54d03158de8f30aac861f,Multi-task (Ent + QG),0.8890093564987183
dm-test-8bc8f134bc3ceaeec0df8f29e96e13d319717ab8,Multi-task (Ent + QG),0.6321684122085571
dm-test-6f027d030f9ca86446dc893f1d10ced4c9a3561f,Multi-task (Ent + QG),0.9999098777770996
dm-test-e43eef75de38d246db9d80216ca9f5487215a78b,Multi-task (Ent + QG),0.9998021721839905
dm-test-81bd721b16cad47dfd8d24baca5b30b006291db2,Multi-task (Ent + QG),0.9999011754989624
cnn-test-a02e362c5b8f049848ce718b37b96117485461cf,Multi-task (Ent + QG),0.9760556817054749
dm-test-dea0ed2e587495e516ac85056e21a2076a9a993c,Multi-task (Ent + QG),0.9999285936355591
dm-test-5be0a9584b051175d9f4842a143b76385335d96a,Multi-task (Ent + QG),0.9998794794082642
dm-test-d89de9c2a76f2665560becfe5d761a4fc62b9926,Multi-task (Ent + QG),0.3250827193260193
dm-test-8b59fa7715418c4bcc0d50e3caeb239129de453e,Multi-task (Ent + QG),0.9828752279281616
dm-test-1747dcd6a007ee97954b6b10cde549bf82f6a4eb,Multi-task (Ent + QG),0.9795938730239868
cnn-test-e49792c337d3f4c13e22f710efa44cf6a4e59aba,Multi-task (Ent + QG),0.9952686429023743
dm-test-d296270ab4a4cf20f2d9c1aae7514687806f2b35,Multi-task (Ent + QG),0.9999065399169922
cnn-test-b8b6e729fff27c4eef87887e61d3448de9c063f6,Multi-task (Ent + QG),0.9636834263801575
dm-test-9beaaf73e4517d5bf1bc284f386485d571da96cf,Multi-task (Ent + QG),0.9971287846565247
dm-test-4a593dc4c7e0b4d09bfdc66bb315c47b54eb15df,Multi-task (Ent + QG),0.02436891943216324
dm-test-18243373494a1722ddcd162ec67b63dd749633ab,Multi-task (Ent + QG),0.04163319244980812
dm-test-998cb27197db1fd299aff3322ac041ba4bf1148f,Multi-task (Ent + QG),0.9956515431404114
dm-test-2feca9acf532e33f1ab7442c442c8e19787d8d7b,Multi-task (Ent + QG),0.999923825263977
dm-test-8b51a10370a1219137e231192e65b9cd52238ea6,Multi-task (Ent + QG),0.9995107650756836
dm-test-31114653cd606fd3f4b1035f98dedd71f8282cd2,Multi-task (Ent + QG),0.06843002140522003
dm-test-0cdd7cdb5d99c36f25f1f4fa0e962d558f7ff07b,Multi-task (Ent + QG),0.9999181032180786
dm-test-f5fead94ee884800e84a212cc0edc78b11c4ba9f,Multi-task (Ent + QG),0.9998618364334106
dm-test-36352fd1c61fd0c593ee7b84cbe213aa9b444439,Multi-task (Ent + QG),0.9994683861732483
dm-test-a3b6201aca77b5bdaa5df02d6acee2be66233237,Multi-task (Ent + QG),0.9965226650238037
cnn-test-c05bda9b387ec8ae43803170b6f59b4b82505db9,Multi-task (Ent + QG),0.9992212057113647
dm-test-6c1341bedf92a304318545fbf1aad88651de7909,Multi-task (Ent + QG),0.999722421169281
dm-test-1749a22e2b6facaa057213cb9b33261b319bbd2b,Multi-task (Ent + QG),0.5938501954078674
dm-test-b255397ee863bd8faf9def57c0f76769153d905e,Multi-task (Ent + QG),0.9817013740539551
dm-test-e06ff0eb7c4fa4416fda84a9a239b15480c5a9d9,Multi-task (Ent + QG),0.9999227523803711
dm-test-d680ebcdcd59fd5ee9b602a06bcd5230c212835b,Multi-task (Ent + QG),0.999751627445221
dm-test-155754e1f2bc83f6836af78703edd4d00f19f381,Multi-task (Ent + QG),0.9999083280563354
dm-test-23e8c1d71474d239aa9ae37b9a05031b0054b8ce,Multi-task (Ent + QG),0.9870926141738892
cnn-test-4761dc6d8bdf56b9ada97104113dd1bcf4aed3f1,Multi-task (Ent + QG),0.750033974647522
dm-test-8847383b72167c3f3dd2161b5b091b580c8f4da7,Multi-task (Ent + QG),0.9849152565002441
dm-test-801763443e6c73e3857039f2223798b2b58bef19,Multi-task (Ent + QG),0.42556002736091614
dm-test-c16c9fa34ccae7e2b9e29c3988ccb74974c4b3c0,Multi-task (Ent + QG),0.9994019269943237
dm-test-096e418a953af86df0d1560bec95bc7bfee2e34b,Multi-task (Ent + QG),0.0005643831100314856
dm-test-02c955067d00f38b6978b805d5a8701a787f78ac,Multi-task (Ent + QG),0.8439432978630066
dm-test-2cfc33d01364162579f46b2764914a03a29453ce,Multi-task (Ent + QG),0.29331114888191223
dm-test-808a439a5d83fc47baaea934c8779a7ebc62470d,Multi-task (Ent + QG),0.9994731545448303
dm-test-9b5a04b9879fe716a2dcd66dd331f99534603c16,Multi-task (Ent + QG),0.9996190071105957
dm-test-d3c9ce137ba24a69253508b3416630465c050ae4,Multi-task (Ent + QG),0.9774180054664612
dm-test-26e4e19d945cedcb489f28808c730658139c9415,Multi-task (Ent + QG),0.9998749494552612
dm-test-4f3b35b540ba05f0f82d71a694ec23dde4dc3e01,Multi-task (Ent + QG),0.9996622800827026
dm-test-2abe0f81f5b22c8a406165717e3bd7fce6fe47c6,Multi-task (Ent + QG),0.999915361404419
cnn-test-5139ccfabee55ddb83e7937f5802c0a67aee8975,Multi-task (Ent + QG),0.9989472031593323
dm-test-051db270afc32571a08c15124330efe89d80fea8,Multi-task (Ent + QG),0.9981468915939331
dm-test-b1f6faac3f406edca1e0cad8cce1319c83e62605,Multi-task (Ent + QG),0.9999028444290161
dm-test-c6667409fcdea2c89ba9f0d3a72c50e3967b4b1b,Multi-task (Ent + QG),0.9892036318778992
cnn-test-bcdb32ae644040a721da880fff9c1d502048cd8b,Multi-task (Ent + QG),0.9992634654045105
